benchmark_drop_fraction,benchmark_drop_percent,benchmark_metric_effective,benchmark_metric_requested,candidate_index,factorized_rank_memory_ratio,family,loss_degradation,lossless_pass,lossless_threshold_percent,nll,nominal_bits,nominal_keep_fraction,nominal_memory_ratio,nominal_memory_saving,nominal_rank_fraction,order,perplexity,ppl_degradation,predicted_hessian_cost,q_method,r_method,s_method,selected_parameter_count,strategy,tokens,zero_shot_accuracy,zero_shot_accuracy_degradation
6.728249227503658,672.8249227503658,ppl,ppl,176,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.95,0.11875,0.88125,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,177,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.95,0.11875,0.88125,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,178,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.95,0.11875,0.88125,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
1.1942873262021072,119.42873262021072,ppl,ppl,179,1.0677083333333333,qsr_stack,0.7858573132612574,False,1.0,4.672274612066314,3,0.8,0.12000000000000002,0.88,0.8,qsr,106.94071463382798,58.2047476723262,163.97632977366447,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
1.1033046025301148,110.33046025301148,ppl,ppl,180,1.0677083333333333,qsr_stack,0.7435097281388408,False,1.0,4.629927026943897,3,0.8,0.12000000000000002,0.88,0.8,rqs,102.5065836188823,53.77061665738052,169.45377707481384,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.4336075770333947,43.36075770333947,ppl,ppl,181,1.0677083333333333,qsr_stack,0.3601940485436148,False,1.0,4.246611347348671,3,0.8,0.12000000000000002,0.88,0.8,qsr,69.86825151005814,21.132284548556363,121.96567767858505,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.3228781592238016,32.28781592238016,ppl,ppl,182,1.0677083333333333,qsr_stack,0.27980978657880184,False,1.0,4.166227085383858,3,0.8,0.12000000000000002,0.88,0.8,rqs,64.47174626202349,15.735779300521706,115.64338943362236,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
1.270688609223665,127.06886092236651,ppl,ppl,183,1.0677083333333333,qsr_stack,0.8200831375722815,False,1.0,4.706500436377338,3,0.8,0.12000000000000002,0.88,0.8,qsr,110.66420503898297,61.92823807748119,163.9360362291336,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
1.0478835542398932,104.78835542398932,ppl,ppl,184,1.0677083333333333,qsr_stack,0.7168068472794658,False,1.0,4.603224146084522,3,0.8,0.12000000000000002,0.88,0.8,rqs,99.80558524043828,51.069618278936495,169.74680042266846,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.4269153364101486,42.691533641014864,ppl,ppl,185,1.0677083333333333,qsr_stack,0.3555150069589694,False,1.0,4.241932305764026,3,0.8,0.12000000000000002,0.88,0.8,qsr,69.5420986921452,20.806131730643422,122.2505151629448,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.27746388349757234,27.746388349757233,ppl,ppl,186,1.0677083333333333,qsr_stack,0.24487677146130649,False,1.0,4.131294070266363,3,0.8,0.12000000000000002,0.88,0.8,rqs,62.258437620649445,13.522470659147665,116.03850129246712,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.8735808094247366,87.35808094247366,ppl,ppl,187,1.0677083333333333,qsr_stack,0.627851471187562,False,1.0,4.5142687699926185,3,0.8,0.12000000000000002,0.88,0.8,qsr,91.31077242782773,42.57480546632595,134.78014117479324,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.9486193696406892,94.86193696406892,ppl,ppl,188,1.0677083333333333,qsr_stack,0.6671211062453861,False,1.0,4.553538405050443,3,0.8,0.12000000000000002,0.88,0.8,rqs,94.96784921935105,46.23188225784927,142.82614761590958,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.2019804049678212,20.19804049678212,ppl,ppl,189,1.0677083333333333,qsr_stack,0.18397053395669305,False,1.0,4.0703878327617495,3,0.8,0.12000000000000002,0.88,0.8,qsr,58.579677304884264,9.843710343382483,90.66915118694305,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.25165420257345633,25.165420257345634,ppl,ppl,190,1.0677083333333333,qsr_stack,0.22446603850116853,False,1.0,4.110883337306225,3,0.8,0.12000000000000002,0.88,0.8,rqs,61.000577863844825,12.264610902343044,86.1141129732132,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.8735808094247366,87.35808094247366,ppl,ppl,191,1.0677083333333333,qsr_stack,0.627851471187562,False,1.0,4.5142687699926185,3,0.8,0.12000000000000002,0.88,0.8,qsr,91.31077242782773,42.57480546632595,134.78014117479324,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.9486193696406892,94.86193696406892,ppl,ppl,192,1.0677083333333333,qsr_stack,0.6671211062453861,False,1.0,4.553538405050443,3,0.8,0.12000000000000002,0.88,0.8,rqs,94.96784921935105,46.23188225784927,142.82614761590958,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.2019804049678212,20.19804049678212,ppl,ppl,193,1.0677083333333333,qsr_stack,0.18397053395669305,False,1.0,4.0703878327617495,3,0.8,0.12000000000000002,0.88,0.8,qsr,58.579677304884264,9.843710343382483,90.66915118694305,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.25165420257345633,25.165420257345634,ppl,ppl,194,1.0677083333333333,qsr_stack,0.22446603850116853,False,1.0,4.110883337306225,3,0.8,0.12000000000000002,0.88,0.8,rqs,61.000577863844825,12.264610902343044,86.1141129732132,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
8.63279443491599,863.279443491599,ppl,ppl,195,0.6666666666666666,qsr_stack,2.265173363873339,False,1.0,6.151590662678395,4,0.98,0.1225,0.8775,0.5,qsr,469.46355132700387,420.7275843655021,178.06337861716747,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
7.3118375312363995,731.1837531236399,ppl,ppl,196,0.6666666666666666,qsr_stack,2.11768070731576,False,1.0,6.004098006120817,4,0.98,0.1225,0.8775,0.5,rqs,405.0854393117077,356.34947235020593,180.33055570721626,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.0,0.0,ppl,ppl,197,0.6666666666666666,qsr_stack,-0.0015715351254921295,True,1.0,3.8848457636795644,4,0.98,0.1225,0.8775,0.5,qsr,48.65943682819397,-0.07653013330781278,19.355504371225834,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.0,0.0,ppl,ppl,198,0.6666666666666666,qsr_stack,-0.015033992256705098,True,1.0,3.8713833065483514,4,0.98,0.1225,0.8775,0.5,rqs,48.00875098835138,-0.7272159731504004,14.186829201877117,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
8.400333091515828,840.0333091515828,ppl,ppl,199,0.6666666666666666,qsr_stack,2.240745123915785,False,1.0,6.127162422720842,4,0.98,0.1225,0.8775,0.5,qsr,458.1343229752273,409.3983560137255,178.03573068976402,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
7.239312252077251,723.9312252077251,ppl,ppl,200,0.6666666666666666,qsr_stack,2.108916875884289,False,1.0,5.995334174689345,4,0.98,0.1225,0.8775,0.5,rqs,401.55084970273373,352.81488274123194,180.3304583132267,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.01050732912463623,1.0507329124636229,ppl,ppl,201,0.6666666666666666,qsr_stack,0.010452510803703241,False,1.0,3.8968698096087597,4,0.98,0.1225,0.8775,0.5,qsr,49.24805180657368,0.5120848450718967,19.354023948311806,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.0,0.0,ppl,ppl,202,0.6666666666666666,qsr_stack,-0.011830487589197691,True,1.0,3.874586811215859,4,0.98,0.1225,0.8775,0.5,rqs,48.16279385300374,-0.5731731084980396,14.182669192552567,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,203,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.98,0.1225,0.8775,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,204,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.98,0.1225,0.8775,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,205,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.98,0.1225,0.8775,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,206,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.98,0.1225,0.8775,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,207,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.98,0.1225,0.8775,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,208,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.98,0.1225,0.8775,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,209,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.98,0.1225,0.8775,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,210,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.98,0.1225,0.8775,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
8.10536998029626,810.5369980296259,ppl,ppl,211,0.6666666666666666,qsr_stack,2.2088643472025713,False,1.0,6.095281646007628,4,0.99,0.12375,0.87625,0.5,qsr,443.7590105319686,395.0230435704668,178.0652784705162,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
7.393369148112539,739.3369148112539,ppl,ppl,212,0.6666666666666666,qsr_stack,2.127442006989727,False,1.0,6.013859305794783,4,0.99,0.12375,0.87625,0.5,rqs,409.05896149810104,360.32299453659925,180.3305206745863,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.003171758812420856,0.3171758812420856,ppl,ppl,213,0.6666666666666666,qsr_stack,0.0031667393962231394,True,1.0,3.8895840382012796,4,0.99,0.12375,0.87625,0.5,qsr,48.890545694193776,0.15457873269199496,19.353426814079285,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.0,0.0,ppl,ppl,214,0.6666666666666666,qsr_stack,-0.007542888010580562,True,1.0,3.878874410794476,4,0.99,0.12375,0.87625,0.5,rqs,48.36973996162407,-0.36622699987771057,14.180683549493551,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
8.242533516028029,824.2533516028029,ppl,ppl,215,0.6666666666666666,qsr_stack,2.2238160381166954,False,1.0,6.110233336921752,4,0.99,0.12375,0.87625,0.5,qsr,450.44380807771495,401.70784111621316,178.06739984452724,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
7.471554858342525,747.1554858342525,ppl,ppl,216,0.6666666666666666,qsr_stack,2.1367140642301305,False,1.0,6.023131363035187,4,0.99,0.12375,0.87625,0.5,rqs,412.86941768873123,364.13345072722944,180.3283667266369,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.018375449886252858,1.8375449886252857,ppl,ppl,217,0.6666666666666666,qsr_stack,0.018208661417323135,False,1.0,3.9046259602223796,4,0.99,0.12375,0.87625,0.5,qsr,49.63151228006093,0.8955453185591509,19.353906951844692,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.0007316080381928738,0.07316080381928738,ppl,ppl,218,0.6666666666666666,qsr_stack,0.0007313405434916653,True,1.0,3.887148639348548,4,0.99,0.12375,0.87625,0.5,rqs,48.77162258667992,0.03565562517813703,14.18177530914545,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,219,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.99,0.12375,0.87625,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,220,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.99,0.12375,0.87625,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,221,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.99,0.12375,0.87625,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,222,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.99,0.12375,0.87625,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,223,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.99,0.12375,0.87625,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,224,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.99,0.12375,0.87625,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,225,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.99,0.12375,0.87625,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,226,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.99,0.12375,0.87625,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
8.361641838910824,836.1641838910824,ppl,ppl,227,0.6666666666666666,qsr_stack,2.236620685246986,False,1.0,6.123037984052043,4,0.995,0.124375,0.875625,0.5,qsr,456.2486673665707,407.5127004050689,178.06615896523,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
7.191125017382977,719.1125017382977,ppl,ppl,228,0.6666666666666666,qsr_stack,2.1030512531911296,False,1.0,5.989468551996186,4,0.995,0.124375,0.875625,0.5,rqs,399.2023982247075,350.4664312632057,180.32810828089714,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.03267614594020351,3.2676145940203507,ppl,ppl,229,0.6666666666666666,qsr_stack,0.032153632697157875,False,1.0,3.9185709315022144,4,0.995,0.124375,0.875625,0.5,qsr,50.32847053047275,1.5925035689709688,19.35431170463562,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.021000911451353712,2.100091145135371,ppl,ppl,230,0.6666666666666666,qsr_stack,0.020783431886687964,False,1.0,3.9072007306917445,4,0.995,0.124375,0.875625,0.5,rqs,49.75946668815638,1.0234997266545989,14.181743077933788,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
8.404729863746573,840.4729863746572,ppl,ppl,231,0.6666666666666666,qsr_stack,2.2412127397191806,False,1.0,6.127630038524237,4,0.995,0.124375,0.875625,0.5,qsr,458.3486039214021,409.6126369599003,178.0662717372179,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
7.243383876418704,724.3383876418704,ppl,ppl,232,0.6666666666666666,qsr_stack,2.1094109242356667,False,1.0,5.995828223040723,4,0.995,0.124375,0.875625,0.5,rqs,401.74928425211846,353.01331729061667,180.32810494303703,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.005557691555458688,0.5557691555458688,ppl,ppl,233,0.6666666666666666,qsr_stack,0.0055423045721578745,True,1.0,3.8919596033772144,4,0.995,0.124375,0.875625,0.5,qsr,49.00682643353083,0.27085947202905203,19.35430932044983,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.021000911451353712,2.100091145135371,ppl,ppl,234,0.6666666666666666,qsr_stack,0.020783431886687964,False,1.0,3.9072007306917445,4,0.995,0.124375,0.875625,0.5,rqs,49.75946668815638,1.0234997266545989,14.181743077933788,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,235,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.995,0.124375,0.875625,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,236,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.995,0.124375,0.875625,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,237,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.995,0.124375,0.875625,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,238,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.995,0.124375,0.875625,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
5.747132305696045,574.7132305696045,ppl,ppl,239,0.6666666666666666,qsr_stack,1.9091175710122417,False,1.0,5.795534869817298,4,0.995,0.124375,0.875625,0.5,qsr,328.8280171352838,280.092050173782,177.57154834270477,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
6.728249227503658,672.8249227503658,ppl,ppl,240,0.6666666666666666,qsr_stack,2.044882346325972,False,1.0,5.931299645131029,4,0.995,0.124375,0.875625,0.5,rqs,376.6436990218699,327.9077320603681,177.3980959057808,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.06012757875427992,6.012757875427992,ppl,ppl,241,0.6666666666666666,qsr_stack,0.058389258196973604,False,1.0,3.94480655700203,4,0.995,0.124375,0.875625,0.5,qsr,51.66634265314546,2.9303756916436825,17.410395808517933,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.03567041179114913,3.5670411791149133,ppl,ppl,242,0.6666666666666666,qsr_stack,0.03504895788478102,False,1.0,3.9214662566898375,4,0.995,0.124375,0.875625,0.5,rqs,50.47439897205839,1.7384320105566076,13.166320592164993,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
1.145101429504995,114.5101429504995,ppl,ppl,243,1.0677083333333333,qsr_stack,0.763186837744525,False,1.0,4.6496041365495815,3,0.9,0.135,0.865,0.8,qsr,104.54359239742568,55.8076254359239,163.25944608449936,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
1.1010991157879042,110.10991157879042,ppl,ppl,244,1.0677083333333333,qsr_stack,0.7424605962798352,False,1.0,4.628877895084892,3,0.9,0.135,0.865,0.8,rqs,102.3990970898799,53.66313012837812,168.71568402647972,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.4787722208974827,47.87722208974827,ppl,ppl,245,1.0677083333333333,qsr_stack,0.3912121630090426,False,1.0,4.277629461814099,3,0.9,0.135,0.865,0.8,qsr,72.06939410124633,23.33342713974455,121.09464955329895,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.27681250723628226,27.681250723628224,ppl,ppl,246,1.0677083333333333,qsr_stack,0.24436674343319398,False,1.0,4.1307840422382505,3,0.9,0.135,0.865,0.8,rqs,62.22669216869971,13.490725207197926,114.78096139431,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
1.1426760204635493,114.26760204635494,ppl,ppl,247,1.0677083333333333,qsr_stack,0.7620555246908833,False,1.0,4.64847282349594,3,0.9,0.135,0.865,0.8,qsr,104.42538774251365,55.68942078101187,163.28543949127197,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
1.0884445565564886,108.84445565564886,ppl,ppl,248,1.0677083333333333,qsr_stack,0.7364195575864296,False,1.0,4.622836856391486,3,0.9,0.135,0.865,0.8,rqs,101.78236490926527,53.04639794776349,168.6565484404564,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.4777339183224655,47.773391832246546,ppl,ppl,249,1.0677083333333333,qsr_stack,0.3905097781203861,False,1.0,4.276927076925443,3,0.9,0.135,0.865,0.8,qsr,72.01879142125425,23.28282445975247,121.08543053269386,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.30489791994759424,30.489791994759425,ppl,ppl,250,1.0677083333333333,qsr_stack,0.266124815452756,False,1.0,4.1525421142578125,3,0.9,0.135,0.865,0.8,rqs,63.59546191469835,14.859494953196567,114.86390447616577,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.8735808094247366,87.35808094247366,ppl,ppl,251,1.0677083333333333,qsr_stack,0.627851471187562,False,1.0,4.5142687699926185,3,0.9,0.135,0.865,0.8,qsr,91.31077242782773,42.57480546632595,134.78014117479324,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.9486193696406892,94.86193696406892,ppl,ppl,252,1.0677083333333333,qsr_stack,0.6671211062453861,False,1.0,4.553538405050443,3,0.9,0.135,0.865,0.8,rqs,94.96784921935105,46.23188225784927,142.82614761590958,rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.2019804049678212,20.19804049678212,ppl,ppl,253,1.0677083333333333,qsr_stack,0.18397053395669305,False,1.0,4.0703878327617495,3,0.9,0.135,0.865,0.8,qsr,58.579677304884264,9.843710343382483,90.66915118694305,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.25165420257345633,25.165420257345634,ppl,ppl,254,1.0677083333333333,qsr_stack,0.22446603850116853,False,1.0,4.110883337306225,3,0.9,0.135,0.865,0.8,rqs,61.000577863844825,12.264610902343044,86.1141129732132,rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.8735808094247366,87.35808094247366,ppl,ppl,255,1.0677083333333333,qsr_stack,0.627851471187562,False,1.0,4.5142687699926185,3,0.9,0.135,0.865,0.8,qsr,91.31077242782773,42.57480546632595,134.78014117479324,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.9486193696406892,94.86193696406892,ppl,ppl,256,1.0677083333333333,qsr_stack,0.6671211062453861,False,1.0,4.553538405050443,3,0.9,0.135,0.865,0.8,rqs,94.96784921935105,46.23188225784927,142.82614761590958,rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.2019804049678212,20.19804049678212,ppl,ppl,257,1.0677083333333333,qsr_stack,0.18397053395669305,False,1.0,4.0703878327617495,3,0.9,0.135,0.865,0.8,qsr,58.579677304884264,9.843710343382483,90.66915118694305,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.25165420257345633,25.165420257345634,ppl,ppl,258,1.0677083333333333,qsr_stack,0.22446603850116853,False,1.0,4.110883337306225,3,0.9,0.135,0.865,0.8,rqs,61.000577863844825,12.264610902343044,86.1141129732132,rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.5524772734374175,55.24772734374175,ppl,ppl,259,1.2005208333333333,qsr_stack,0.4398518960306963,False,1.0,4.326269194835753,3,0.8,0.13500000000000004,0.865,0.9,qsr,75.66148110672835,26.925514145226565,142.11016902327538,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.5016655819412948,50.166558194129486,ppl,ppl,260,1.2005208333333333,qsr_stack,0.4065748800442912,False,1.0,4.292992178849348,3,0.8,0.13500000000000004,0.865,0.9,rqs,73.18512418871529,24.44915722721351,148.69226825237274,rotated_rtn,svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.47111935055598564,47.111935055598565,ppl,ppl,261,1.2005208333333333,qsr_stack,0.3860235739880662,False,1.0,4.272440872793123,3,0.8,0.13500000000000004,0.865,0.9,qsr,71.69642406512247,22.96045710362069,121.96241348981857,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.30975601431905964,30.975601431905964,ppl,ppl,262,1.2005208333333333,qsr_stack,0.2698408712552287,False,1.0,4.156258170060285,3,0.8,0.13500000000000004,0.865,0.9,rqs,63.83222584148194,15.096258879980162,117.96455320715904,rotated_rtn,whitened_svd,magnitude,3145728,lossless_frontier,254,nan,nan
0.5064589103316426,50.64589103316426,ppl,ppl,263,1.2005208333333333,qsr_stack,0.40976180429533704,False,1.0,4.2961791031003935,3,0.8,0.13500000000000004,0.865,0.9,qsr,73.4187316827829,24.682764721281124,142.27884620428085,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.5229922798162878,52.29922798162878,ppl,ppl,264,1.2005208333333333,qsr_stack,0.4206770048366759,False,1.0,4.307094303641732,3,0.8,0.13500000000000004,0.865,0.9,rqs,74.22450143174888,25.488534470247096,148.75415807962418,rotated_rtn,svd,wanda,3145728,lossless_frontier,254,nan,nan
0.5167202651913387,51.67202651913387,ppl,ppl,265,1.2005208333333333,qsr_stack,0.41655028335691435,False,1.0,4.302967582161971,3,0.8,0.13500000000000004,0.865,0.9,qsr,73.9188287342053,25.182861772703525,122.24914366006851,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
0.373810334505697,37.3810334505697,ppl,ppl,266,1.2005208333333333,qsr_stack,0.31758814533864443,False,1.0,4.204005444143701,3,0.8,0.13500000000000004,0.865,0.9,rqs,66.95397507383936,18.21800811233758,118.2911504805088,rotated_rtn,whitened_svd,wanda,3145728,lossless_frontier,254,nan,nan
