activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,12.782718658447266,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=1121",,,,,,,,,,False,,,,,,,,,,,,13.040054321289062,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,,,,,0,,,,,,,,,,,,,,,,,4328512,0.2579994201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,1121,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=0",,,,,,,,,,False,,,,,,,,,,,,9.815633773803711,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,,,,,1,,,,,,,,,,,,,,,,,4268032,0.25439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=0",,,,,,,,,,False,,,,,,,,,,,,8.710484504699707,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,,,,,2,,,,,,,,,,,,,,,,,4308992,0.2568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=384",,540608,,,,,,,,False,,,,4308992,540672,,,,,,,14.693534851074219,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,511,,,,0,,,,,,,,,,,,,,,,,4304928,0.2565937042236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,540608,True,,384,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=0",,535552,,,,,,,,False,,,,4308992,540672,,,,,,,9.815633773803711,,,,,,,,,,,,,,gpt_neox.layers.1.mlp.dense_h_to_4h,0,,,,1,,,,,,,,,,,,,,,,,4268032,0.25439453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,540608,True,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.010855637490749359,0,0,True,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,nan,nan,512,,,,,3.9689922480620154,0,0.0,0.0,16.377357482910156,0.0,0.0,0.0,-1.9073486328125e-06,0.0,nan,nan,0.0,0.0,16.37735939025879,0.0,,False,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.010910199507947188,,,,,,,,,,4227072,0.251953125,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.006046875000000007,0.258,0.015451326034963131,True,0.01937197893857956
0.010748782195150852,0,0,True,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,nan,nan,512,,,,,3.9689922480620154,1,0.15346908569335938,0.0,16.223888397216797,0.0,0.0,0.0,-3.814697265625e-06,0.15346908569335938,nan,nan,0.0093708088043816,0.0,16.223892211914062,0.0,,False,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.010807962114340557,,,,,,,,,,4227072,0.251953125,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,16.22489244537651,16.37735745507177,,1,,1.1687478360221605e-16,0.9899686174422815,0.9899686174422815,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.006046875000000007,0.258,0.015319865196943283,True,0.019121186807751656
0.007596015930175781,98304,6144,True,,,,0,4194304,4194304,0,131072,131072,3002.21044921875,,nan,nan,512,,,,,3.878787878787879,8192,0.0,0.0,11.517976760864258,0.0,0.0,0.0,-4.76837158203125e-06,4.859380722045898,4.9432176941384874e-05,0.000790914831062158,0.29671335727492565,0.0,11.51798152923584,0.0,,False,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.0076729975834049354,,,,,,,,,,4325376,0.2578125,True,128,4227072,16.377357482910156,8192,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,128,11.51793073188904,16.37735745507177,,,4,0.0003695487734694106,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.012216318398714066,True,0.015167657285928726
0.008652045391499996,101440,1121,True,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,nan,0.4264038654843857,512,,,,,3.8759777031922287,0,0.0,0.0,13.040054321289062,0.0,-6.98336935043335,0.0,-3.0994415283203125e-06,3.3373031616210938,3.2899281956043906e-05,0.0029770768613925904,0.20377543600080686,0.0,16.37735939025879,3.6460673809051514,,False,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.008686968846359461,,,,,,,,,,4328512,0.2579994201660156,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,nan,inactive,-0.45185670590542965,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010690689086914062,1121,0,0,0,0,83504,83504,0,17936,17936,Q+S,csr_fixed,-5.798339843821054e-07,0.258,0.012760227546095848,True,0.014630801044404507
0.007696401793509722,101440,1121,True,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,nan,0.5822157366495159,512,,,,,3.8759777031922287,1121,0.0,0.00021497935813385993,11.60973072052002,0.0,-9.535297393798828,0.0,6.67572021484375e-06,4.767626762390137,4.699947518129078e-05,0.00425301227688683,0.29111086861022456,0.0,16.377601623535156,4.767419815063477,,False,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.0077341218524778375,True,11.609728411698955,4.0147243218768836e-07,,1.0689932921770734e-16,5.102561434499147e-05,9.803771949961958e-16,11.609728813171387,16,4328512,0.2579994201660156,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,nan,inactive,-0.5395570815882603,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010690689086914062,1121,0,0,0,0,83504,83504,0,17936,17936,Q+S_OBS,csr_fixed,-5.798339843821054e-07,0.258,0.011898391880095005,True,0.014161246828734875
0.005745660047978163,81920,5120,True,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.9366427523603352,nan,512,,,,,3.893536121673004,0,0.0,0.006740204058587551,8.710484504699707,-15.339804649353027,0.0,0.0,-8.106231689453125e-06,7.666872978210449,9.358975803479553e-05,0.0014974361285567284,0.46813858622863086,7.672863483428955,16.37743377685547,0.0,,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.005802714134824487,,,,,,,,,,4308992,0.2568359375,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,-0.6842080375946159,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.001164062500000007,0.258,0.009126925840973854,True,0.011260481551289558
0.005745660047978163,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.9366427523603352,nan,512,,,,,3.893536121673004,0,0.0,0.006740204058587551,8.710484504699707,-15.339804649353027,0.0,0.0,-8.106231689453125e-06,7.666872978210449,9.358975803479553e-05,0.0014974361285567284,0.46813858622863086,7.672863483428955,16.37743377685547,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.005802714134824487,,,,,,,,,,4308992,0.2568359375,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,-0.6842080375946159,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L,empty,-0.001164062500000007,0.258,0.009126925840973854,True,0.011260481551289558
0.006489336024969816,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.8016381109434103,nan,512,4308992,540672,,,3.930902111324376,0,0.0,0.006603655405342579,9.815633773803711,-13.12912368774414,0.0,0.0,-1.7642974853515625e-05,6.561723709106445,0.00016019833274185657,0.002563173323869705,0.40065826956232914,6.566906452178955,16.37786865234375,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.006538937852513293,,,,,,,,,,4268032,0.25439453125,True,0,4227072,16.377357482910156,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.6329896914452301,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget,empty,-0.003605468750000007,0.258,0.0109777906909585,True,0.012865031138062477
0.006443924270570278,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.7990416378626952,nan,512,4308992,540672,q+l,"{""l"": 0.9941944042302943, ""q"": 0.9936924776997438}",3.930902111324376,2,0.0,0.006560300011187792,9.755838394165039,-12.980866432189941,0.0,0.0,2.384185791015625e-06,6.621519088745117,0.00016165818087756633,0.0025865308940410613,0.40430937015661417,6.4911580085754395,16.24554443359375,0.0,,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.006499103616606059,,,,,,,,,,4268032,0.25439453125,True,0,4227072,16.377357482910156,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.6320413032910914,repair_cancellation,nan,inactive,nan,inactive,2048,False,,9.75554928483295,9.81563413210361,231.47676342476188,2,,1.3675964703285431e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget_component_scale,empty,-0.003605468750000007,0.258,0.010871611535549164,True,0.012803084217011929
0.005745660047978163,81920,5120,False,,same_rank_and_support_as_selected_Q+S+L,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.9366427523603352,nan,512,,,,,3.893536121673004,0,0.0,0.006740204058587551,8.710484504699707,-15.339804649353027,0.0,0.0,-8.106231689453125e-06,7.666872978210449,9.358975803479553e-05,0.0014974361285567284,0.46813858622863086,7.672863483428955,16.37743377685547,0.0,,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.005802714134824487,False,,,empty_support,,,,,,4308992,0.2568359375,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,-0.6842080375946159,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S_OBS+L,empty,-0.001164062500000007,0.258,0.009126925840973854,True,0.011260481551289558
0.005709620658308268,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,3002.21044921875,,0.9340567948629045,nan,512,,,q+l,"{""l"": 0.9946950889787796, ""q"": 0.9944037250270911}",3.893536121673004,2,0.0,0.0066997576504945755,8.663045883178711,-15.183691024780273,0.0,0.0,-1.0013580322265625e-05,7.714311599731445,9.416884277015924e-05,0.0015067014843225478,0.47103518426469976,7.59110689163208,16.255640029907227,0.0,,True,gpt_neox.layers.1.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.0057711116723566476,,,,,,,,,,4308992,0.2568359375,True,0,4227072,16.377357482910156,2048,,16777216,0,0,0,-0.6834280062063586,repair_cancellation,nan,inactive,nan,inactive,2048,False,,8.663218072541818,8.710484701909552,198.24899289488886,2,,1.520385149697316e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_component_scale,empty,-0.001164062500000007,0.258,0.009094689972698689,True,0.011219494976103306
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,0.22179344296455383,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,0.33372190594673157,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,0.4561083912849426,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,0.5950320959091187,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,0.706978440284729,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=3425",,,,,,,,,,False,,,,,,,,,,,,0.27030712366104126,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,0,,,,,,,,,,,,,,,,,4328512,0.2579994201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,3425,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=2145",,,,,,,,,,True,,,,,,,,,,,,0.2485475093126297,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,1,,,,,,,,,,,,,,,,,4328512,0.2579994201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2145,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=865",,,,,,,,,,True,,,,,,,,,,,,0.23045331239700317,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,2,,,,,,,,,,,,,,,,,4328512,0.2579994201660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,865,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=3,nnz=0",,,,,,,,,,False,,,,,,,,,,,,0.2186533510684967,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,,,,,3,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=3200",,542656,,,,,,,,False,,,,4325376,542720,,,,,,,0.273242324590683,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,3327,,,,0,,,,,,,,,,,,,,,,,4321312,0.2575702667236328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,542656,True,,3200,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=1728",,542592,,,,,,,,True,,,,4325376,542720,,,,,,,0.2580413222312927,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,2047,,,,1,,,,,,,,,,,,,,,,,4315168,0.2572040557861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,542656,True,,1728,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=448",,542592,,,,,,,,True,,,,4325376,542720,,,,,,,0.2307928502559662,,,,,,,,,,,,,,gpt_neox.layers.2.mlp.dense_4h_to_h,767,,,,2,,,,,,,,,,,,,,,,,4315168,0.2572040557861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,542656,True,,448,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.00825082790106535,0,0,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,nan,nan,2048,,,,,3.992202729044834,0,0.0,0.0,1.0706367492675781,0.0,0.0,0.0,3.5762786865234375e-07,0.0,nan,nan,0.0,0.0,1.0706363916397095,0.0,,False,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,0,0,0,0,0,0,0,0,0,0.008229460201409647,,,,,,,,,,4202496,0.25048828125,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.007511718750000007,0.258,0.031586579978466034,True,0.037010181695222855
0.008217846974730492,0,0,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,nan,nan,2048,,,,,3.992202729044834,1,0.0040514469146728516,0.0,1.0665853023529053,0.0,0.0,0.0,2.384185791015625e-07,0.0040514469146728516,nan,nan,0.003784147067102305,0.0,1.0665850639343262,0.0,,False,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,0,0,0,0,0,0,0,0,0,0.008198318713724648,,,,,,,,,,4202496,0.25048828125,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,,1.0665856929233903,1.07063678795875,,1,,0.0,1.0056348028468605,1.0056348028468605,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.007511718750000007,0.258,0.032191865146160126,True,0.03755936399102211
0.0034802965819835663,122880,7680,True,,,,0,4194304,4194304,0,131072,131072,260.19610595703125,,nan,nan,2048,,,,,3.878787878787879,8192,0.0,0.0,0.4561083912849426,0.0,0.0,0.0,-2.384185791015625e-07,0.6145283579826355,5.001044579936813e-06,8.0016713278989e-05,0.5739839944808862,0.0,0.45610862970352173,0.0,,False,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,0,0,0,0,0,0,0,0,0,0.00350588176258306,,,,,,,,,,4325376,0.2578125,True,128,4202496,1.0706367492675781,8192,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,512,False,128,0.4561083165608561,1.07063678795875,,,16,0.0030134403637011075,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.038599882274866104,True,0.05029604583978653
0.002088308334350586,126016,3425,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,nan,1.499902963418155,2048,,,,,3.8759777031922287,0,0.0,0.0,0.27030712366104126,0.0,-1.6058506965637207,0.0,2.980232238769531e-07,0.8003296256065369,6.351015947233183e-06,0.00023367288338876988,0.7475267649406223,0.0,1.0706363916397095,0.8055211305618286,,False,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,0,0,0,0,0,0,0,0,0,0.0020777184398422916,,,,,,,,,,4328512,0.2579994201660156,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,nan,inactive,-0.8646009322009814,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,,,,0.0032663345336914062,3425,0,0,0,0,71216,71216,0,54800,54800,Q+S,csr_fixed,-5.798339843821054e-07,0.258,0.028531508520245552,True,0.034777361899614334
0.0017692896071821451,126016,3425,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,nan,1.5728094496012726,2048,,,,,3.8759777031922287,3425,0.0,0.00045950556523166597,0.22881093621253967,0.0,-1.6831872463226318,0.0,-9.238719940185547e-07,0.8418258130550385,6.680308953268144e-06,0.0002457885585562156,0.7862851836824496,0.0,1.070178747177124,0.8418203592300415,,False,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,0,0,0,0,0,0,0,0,0,0.0017587575753368536,True,0.22880792585455043,-5.9281216685524996e-08,,1.742904532938707e-14,0.004789847236512555,1.789672780716416e-15,0.22880786657333374,276,4328512,0.2579994201660156,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,nan,inactive,-0.8866752023093278,repair_cancellation,nan,inactive,512,True,,,,,,,,,,,selected_endpoint,True,,,,0.0032663345336914062,3425,0,0,0,0,71216,71216,0,54800,54800,Q+S_OBS,csr_fixed,-5.798339843821054e-07,0.258,0.026560960337519646,True,0.03208145871758461
0.0016859570750966668,122880,7680,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,1.591793188446826,nan,2048,,,,,3.878787878787879,0,0.0,0.004670313093811274,0.2186533510684967,-1.704527735710144,0.0,0.0,-2.2351741790771484e-06,0.8519833981990814,6.933458644198254e-06,0.00011093533830717207,0.7957726080128696,0.8523609638214111,1.0708223581314087,0.0,,True,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,122880,122880,3,0,0,0,0,0,0,0.0016806811943957769,,,,,,,,,,4325376,0.2578125,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,-0.892079553821961,repair_cancellation,nan,inactive,nan,inactive,512,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.0001875000000000071,0.258,0.025197051465511322,True,0.02857079729437828
0.0017717824084684253,126016,5985,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,0.2489986450865858,1.3191114910992405,2048,,,,,3.8759777031922287,0,0.0,0.004686572123318911,0.23045331239700317,-0.2667035758495331,-1.412906289100647,0.024866309016942978,7.82310962677002e-08,0.840183436870575,6.667275876639276e-06,0.00014038152662833333,0.7847511655520361,0.12093178927898407,1.0711045265197754,0.6931604743003845,both_S_and_L_required,True,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,81920,81920,2,0,0,0,0,0,0,0.001771381716489333,,,,,,,,,,4328512,0.2579994201660156,True,0,4202496,1.0706367492675781,512,,16777216,0,0,0,-0.3705208709642355,repair_cancellation,-0.8198804676420889,repair_cancellation,0.04294317949662759,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,,,,0.0008249282836914062,865,0,0,0,0,30256,30256,0,13840,13840,Q+S+L,csr_fixed,-5.798339843821054e-07,0.258,0.026495881378650665,True,0.03211577981710434
0.0017740557668730617,112672,5568,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,0.3762545681274467,1.192012189913833,2048,4325376,542720,,,3.8879635740717395,0,0.0,0.0046808309853076935,0.2307928502559662,-0.4027750492095947,-1.276031732559204,0.012285606004297733,-3.073364496231079e-08,0.8398438990116119,7.453882943514022e-06,0.0001508340335868556,0.7844340291757672,0.19520173966884613,1.0704854726791382,0.6316268444061279,both_S_and_L_required,True,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,81920,81920,2,0,0,0,0,0,0,0.0017739915776762568,,,,,,,,,,4315168,0.2572040557861328,True,0,4202496,1.0706367492675781,512,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.4405552011210214,repair_cancellation,-0.7759090194014755,repair_cancellation,0.0174942148633151,hessian_orthogonal,512,True,,,,,,,,,,,selected_endpoint,True,64,542656,,0.00042724609375,448,0,0,0,0,23584,23584,0,7168,7168,Q+S+L_QL_budget,csr_fixed,-0.0007959442138671946,0.258,0.02623777650296688,True,0.032130155712366104
0.0017707649385556579,112672,5568,True,,,,0,4194304,4194304,0,8192,8192,260.19610595703125,,0.3734530198237183,1.1976315600340668,2048,4325376,542720,q+s+l,"{""l"": 0.997839073745508, ""q"": 0.9981878800052191, ""s"": 1.0038299737227288}",3.8879635740717395,3,0.0,0.004669793415814638,0.23029521107673645,-0.40077388286590576,-1.2852472066879272,0.012318044900894165,-1.4901161193847656e-08,0.8403415381908417,7.458299650231128e-06,0.00015092340843944713,0.7848988359177086,0.19436319172382355,1.0731574296951294,0.6364776492118835,,True,gpt_neox.layers.2.mlp.dense_4h_to_h,,0,81920,81920,2,0,0,0,0,0,0,0.0017701664690921038,,,,,,,,,,4315168,0.2572040557861328,True,0,4202496,1.0706367492675781,512,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.4387636969757343,repair_cancellation,-0.777559041930152,repair_cancellation,0.017511090694240675,hessian_orthogonal,512,True,,0.23038223942534986,0.23079284187213295,655.81079661299,3,,1.371971066764756e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,542656,,0.00042724609375,448,0,0,0,0,23584,23584,0,7168,7168,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0007959442138671946,0.258,0.026179619133472443,True,0.03198079764842987
