model_id,model,job_id,strategy,epsilon,nll_delta,normalized_hessian_cost,taylor_fit_nll_delta,taylor_fit_absolute_error,small_epsilon_fit_max,inside_taylor_fit_interval,fit_is_extrapolation,hessian_proxy_nll_correlation,path_kind,deployable,eval_tokens,target_selected_weight_rate,evidence_role
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.03125,-0.0005645751953125,3.7741709219260887e-06,-0.00056453798820676234,3.7207105737656516e-08,0.125,true,false,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.0625,-0.0010352247343288212,1.5096683687704355e-05,-0.0010354293734099341,2.04639081112859e-07,0.125,true,false,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.09375,-0.0014129098006119278,3.3967538297334796e-05,-0.0014126741556095153,2.3564500241249689e-07,0.125,true,false,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.125,-0.0016961886188178177,6.038673475081742e-05,-0.0016962723348055058,8.3715987688089133e-08,0.125,true,false,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.1875,-0.0019760432205799816,0.00013587015318933918,-0.0019825288841867151,6.4856636067334508e-06,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.25,-0.0018783929779773167,0.00024154693900326968,-0.0018941990215535619,1.5806043576245196e-05,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.375,-0.00063537237212418773,0.00054348061275735673,-0.00059378006024416851,4.1592311880019224e-05,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.5,0.0019251004917415493,0.00096618775601307872,0.0022049845491226745,0.00027988405738112523,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.625,0.0058745136411171295,0.0015096683687704354,0.006502094806546968,0.00062758116542983855,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.75,0.011204216423935875,0.0021739224510294269,0.012297550712028709,0.0010933342880928339,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,0.875,0.017898950051134843,0.0029589500027900535,0.019591352265567904,0.0016924022144330607,0.125,false,true,0.98337412204904162,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S_OBS,1,0.025989051878921643,0.0038647510240523149,0.028383499467164543,0.0023944475882428998,0.125,false,true,0.98337412204904162,codec_endpoint,true,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0,0,0,0,0,0.125,true,false,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.03125,-0.0006135054460658651,4.0415465965570303e-06,-0.00061290412497804576,6.0132108781934049e-07,0.125,true,false,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.0625,-0.0011365695262517406,1.6166186386228121e-05,-0.0011366177792168477,4.8252965107083157e-08,0.125,true,false,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.09375,-0.0015706039789153969,3.6373919369013271e-05,-0.0015711409627164059,5.3698380100895664e-07,0.125,true,false,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.125,-0.0019167502095380762,6.4664745544912484e-05,-0.0019164736754767203,2.7653406135591183e-07,0.125,true,false,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.1875,-0.0023425545279436299,0.00014549567747605308,-0.0023395676887796174,2.9868391640125447e-06,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.25,-0.0024153641828399408,0.00025865898217964994,-0.0024058998191255395,9.4643637144013054e-06,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.375,-0.0015157564418522007,0.00058198270990421233,-0.0014682784309464573,4.7478010905743426e-05,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.5,0.00072040708046250401,0.0010346359287185997,0.0008963904890605251,0.00017598340859802108,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.625,0.004228396678534363,0.0016166186386228122,0.0046881069408954094,0.00045971026236104641,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.75,0.0090166227085384243,0.0023279308396168493,0.0099068709245581955,0.00089024821601977125,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,0.875,0.015147201658233911,0.0031685725317007118,0.016552682440048871,0.0014054807818149606,0.125,false,true,0.97455292132846416,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+L,1,0.022644583634504389,0.004138543714874399,0.024625541487367467,0.0019809578528630772,0.125,false,true,0.97455292132846416,codec_endpoint,true,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0,0,0,0,0,0.125,true,false,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.03125,-0.00036476916215555377,4.297723781647196e-06,-0.00036536215040210569,5.9298824655191736e-07,0.125,true,false,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.0625,-0.00064143984336562099,1.7190895126588784e-05,-0.00064142240253481136,1.7440830809623865e-08,0.125,true,false,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.09375,-0.00082875049020358915,3.8679514034824763e-05,-0.00082818075639811686,5.6973380547229238e-07,0.125,true,false,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.125,-0.00092534943828415095,6.8763580506355136e-05,-0.00092563721199202234,2.8777370787139069e-07,0.125,true,false,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.1875,-0.00084851482721770566,0.00015471805613929905,-0.00085264442837163293,4.1296011539272703e-06,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.25,-0.00043535608006273208,0.00027505432202542054,-0.00042244405167364335,1.2912028389088729e-05,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.375,0.0013467983936701344,0.00061887222455719621,0.0015095794809551373,0.00016278108728500287,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.5,0.0044663496843475592,0.0011002172881016822,0.0048704333858943186,0.00040408370154675945,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.625,0.0088738569124475752,0.0017190895126588785,0.0096601176631439002,0.00078626075069632498,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.75,0.014571783110851388,0.0024754888982287848,0.015878632312703887,0.0013068492018524988,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,0.875,0.021570641224778697,0.0033694154448114019,0.023525977334574271,0.0019553361097955739,0.125,false,true,0.99442203877834634,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_QL_budget_component_scale,1,0.029897794948788192,0.0044008691524067287,0.032602152728755059,0.0027043577799668664,0.125,false,true,0.99442203877834634,codec_endpoint,true,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0,0,0,0,0,0.125,true,false,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.03125,-0.00068018755574872358,4.016536449147321e-06,-0.00068037766080407684,1.9010505535326135e-07,0.125,true,false,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.0625,-0.0012688824510949104,1.6066145796589284e-05,-0.0012686028164413698,2.7963465354060614e-07,0.125,true,false,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.09375,-0.001764492725762512,3.6148828042325889e-05,-0.0017646754669118784,1.8274114936631808e-07,0.125,true,false,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.125,-0.0021686403770146967,6.4264583186357136e-05,-0.0021685956122156035,4.4764799093238716e-08,0.125,true,false,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.1875,-0.0026943176750120479,0.00014459531216930356,-0.0026999783873227004,5.6607123106525159e-06,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.25,-0.0028604822834643606,0.00025705833274542855,-0.0028627511417626621,2.2688582983015036e-06,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.375,-0.0021781621016856434,0.00057838124867721423,-0.0020824665886411756,9.5695513044467828e-05,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.5,-0.00012378242072141887,0.0010282333309817142,0.00017225804714885405,0.00029604046787027292,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.625,0.0032941262553056738,0.0016066145796589284,0.0039014227656074263,0.00060729651030175247,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.75,0.0080843347264085708,0.0023135249947088569,0.0091050275667345498,0.0010206928403259791,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,0.875,0.014267358254259843,0.0031489645761314999,0.015783072450530216,0.0015157141962703728,0.125,false,true,0.96566287043582477,noncodec_interpolation,false,1016,0.25800000000000001,scalability_smoke
qwen3_06b_depth_mlp_pilot,Qwen3-0.6B,qwen3_06b_depth_mlp_pilot__seed17__rate0p258,Q+S+L_component_scale,1,0.021871371532049988,0.0041129333239268567,0.023935557416994421,0.0020641858849444333,0.125,false,true,0.96566287043582477,codec_endpoint,true,1016,0.25800000000000001,scalability_smoke
