bit_width,bulk_params,cols,compression_ratio_target,layer,method,module_type,name,relative_bulk_quantization_error,relative_structured_quantized_error,residual_fraction,residual_params,residual_precision,residual_type,rotation_type,rows
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.928516109687335,0.9626242319354509,0.02,272896,float16,low_rank,learned_butterfly,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9445478179552559,0.02,272896,float16,low_rank,learned_butterfly,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9484976324490274,0.02,272896,float16,low_rank,learned_butterfly,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9706035813862269,0.02,272896,float16,low_rank,learned_butterfly,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9686111869401393,0.02,272896,float16,low_rank,learned_butterfly,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9687182878610193,0.02,272896,float16,low_rank,learned_butterfly,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.970240104215453,0.02,272896,float16,low_rank,learned_butterfly,1536
4,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.16761192079230264,0.7758623266677072,0.04,545792,float16,low_rank,learned_butterfly,1536
3,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39108775346223096,0.8045265028936057,0.04,545792,float16,low_rank,learned_butterfly,1536
2,3432192,8960,4.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.928516109687335,0.9508859229969681,0.04,545792,float16,low_rank,learned_butterfly,1536
4,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9281382759505705,0.04,545792,float16,low_rank,learned_butterfly,1536
3,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9321473419596294,0.04,545792,float16,low_rank,learned_butterfly,1536
2,860160,8960,4.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9545170110469632,0.04,545792,float16,low_rank,learned_butterfly,1536
4,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11699729223612067,0.9515941458939787,0.04,545792,float16,low_rank,learned_butterfly,1536
3,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27277480446595176,0.9517037690910622,0.04,545792,float16,low_rank,learned_butterfly,1536
2,3440640,8960,4.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7643259392817969,0.953230077561895,0.04,545792,float16,low_rank,learned_butterfly,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.1704746780146169,0.8941893123661905,0.0,0,float16,none,learned_butterfly,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39757170945945347,0.908986037810992,0.0,0,float16,none,learned_butterfly,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9310801035032668,0.9860811319862626,0.0,0,float16,none,learned_butterfly,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9690779627305313,0.0,0,float16,none,learned_butterfly,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9729234567277614,0.0,0,float16,none,learned_butterfly,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9953662369095421,0.0,0,float16,none,learned_butterfly,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11717766338997945,0.9947389298984148,0.0,0,float16,none,learned_butterfly,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2737895131782602,0.9948415330704199,0.0,0,float16,none,learned_butterfly,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.76575028061285,0.9963648640813878,0.0,0,float16,none,learned_butterfly,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.1704746780146169,0.8867517608404145,0.01,136448,float16,low_rank,learned_butterfly,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39757170945945347,0.9016653924685584,0.01,136448,float16,low_rank,learned_butterfly,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9310801035032668,0.9793498751900879,0.01,136448,float16,low_rank,learned_butterfly,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9539699090095987,0.01,136448,float16,low_rank,learned_butterfly,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9578791088275149,0.01,136448,float16,low_rank,learned_butterfly,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9799819321561064,0.01,136448,float16,low_rank,learned_butterfly,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11717766338997945,0.978574358443835,0.01,136448,float16,low_rank,learned_butterfly,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2737895131782602,0.978678498142292,0.01,136448,float16,low_rank,learned_butterfly,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.76575028061285,0.9801962082740734,0.01,136448,float16,low_rank,learned_butterfly,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.1704746780146169,0.879338454359811,0.02,272896,float16,low_rank,learned_butterfly,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39757170945945347,0.8943690938640004,0.02,272896,float16,low_rank,learned_butterfly,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9310801035032668,0.972626674885033,0.02,272896,float16,low_rank,learned_butterfly,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9445478179552559,0.02,272896,float16,low_rank,learned_butterfly,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9484976324490274,0.02,272896,float16,low_rank,learned_butterfly,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9706035813862269,0.02,272896,float16,low_rank,learned_butterfly,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11717766338997945,0.9686774162156315,0.02,272896,float16,low_rank,learned_butterfly,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2737895131782602,0.9687825191802906,0.02,272896,float16,low_rank,learned_butterfly,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.76575028061285,0.9702986434676785,0.02,272896,float16,low_rank,learned_butterfly,1536
4,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.1704746780146169,0.8645928241542538,0.04,545792,float16,low_rank,learned_butterfly,1536
3,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.39757170945945347,0.8798731078063995,0.04,545792,float16,low_rank,learned_butterfly,1536
2,1710848,8960,8.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9310801035032668,0.9593281146144819,0.04,545792,float16,low_rank,learned_butterfly,1536
4,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9281382759505705,0.04,545792,float16,low_rank,learned_butterfly,1536
3,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9321473419596294,0.04,545792,float16,low_rank,learned_butterfly,1536
2,860160,8960,8.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9545170110469632,0.04,545792,float16,low_rank,learned_butterfly,1536
4,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11717766338997945,0.9516582105560328,0.04,545792,float16,low_rank,learned_butterfly,1536
3,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.2737895131782602,0.9517655021560569,0.04,545792,float16,low_rank,learned_butterfly,1536
2,1720320,8960,8.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.76575028061285,0.9532876510629676,0.04,545792,float16,low_rank,learned_butterfly,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.17728887237329807,0.9408880729948434,0.0,0,float16,none,learned_butterfly,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.41281114853219397,0.9496703257617046,0.0,0,float16,none,learned_butterfly,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9356747977705878,0.992530827962479,0.0,0,float16,none,learned_butterfly,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9690779627305313,0.0,0,float16,none,learned_butterfly,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9729234567277614,0.0,0,float16,none,learned_butterfly,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9953662369095421,0.0,0,float16,none,learned_butterfly,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11859722519658349,0.9957836595381002,0.0,0,float16,none,learned_butterfly,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27704902872529935,0.9958675109948724,0.0,0,float16,none,learned_butterfly,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7681971036838174,0.9971162548176598,0.0,0,float16,none,learned_butterfly,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.17728887237329807,0.9331282612933,0.01,136448,float16,low_rank,learned_butterfly,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.41281114853219397,0.9419765471165561,0.01,136448,float16,low_rank,learned_butterfly,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9356747977705878,0.9851662847289454,0.01,136448,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9539699090095987,0.01,136448,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9578791088275149,0.01,136448,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9799819321561064,0.01,136448,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11859722519658349,0.9795998437968503,0.01,136448,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27704902872529935,0.9796845391525718,0.01,136448,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7681971036838174,0.9809291196920764,0.01,136448,float16,low_rank,learned_butterfly,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.17728887237329807,0.9254474839968092,0.02,272896,float16,low_rank,learned_butterfly,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.41281114853219397,0.9343643743162948,0.02,272896,float16,low_rank,learned_butterfly,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9356747977705878,0.9778964440742576,0.02,272896,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9445478179552559,0.02,272896,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9484976324490274,0.02,272896,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9706035813862269,0.02,272896,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11859722519658349,0.9696904894325495,0.02,272896,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27704902872529935,0.969776487106062,0.02,272896,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7681971036838174,0.9710214146894324,0.02,272896,float16,low_rank,learned_butterfly,1536
4,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.17728887237329807,0.9102425827364692,0.04,545792,float16,low_rank,learned_butterfly,1536
3,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.41281114853219397,0.9192987416104884,0.04,545792,float16,low_rank,learned_butterfly,1536
2,850176,8960,16.0,0,low_rank,down_proj,model.layers.0.mlp.down_proj,0.9356747977705878,0.9635127486954854,0.04,545792,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.16390495379707518,0.9281382759505705,0.04,545792,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.38238817801880376,0.9321473419596294,0.04,545792,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,block_circulant,down_proj,model.layers.0.mlp.down_proj,0.923160768858267,0.9545170110469632,0.04,545792,float16,low_rank,learned_butterfly,1536
4,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.11859722519658349,0.9526532700168544,0.04,545792,float16,low_rank,learned_butterfly,1536
3,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.27704902872529935,0.9527413451306629,0.04,545792,float16,low_rank,learned_butterfly,1536
2,860160,8960,16.0,0,monarch_like,down_proj,model.layers.0.mlp.down_proj,0.7681971036838174,0.9539883277768797,0.04,545792,float16,low_rank,learned_butterfly,1536
