block_size,compression_ratio_actual,compression_ratio_target,in_features,layer,method,module_type,name,out_features,params_original,params_structured,rank,relative_activation_error,relative_activation_error_after_residual,relative_weight_error,relative_weight_error_after_residual,residual_channels,residual_fraction,residual_params,residual_rank,residual_type,samples,terms
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6905710487672083,0.9683178803247683,0.8886958509668474,0,0.01,23592,0,sparse,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8906177598246701,0.9683178803247683,0.9543782528884293,15,0.01,23040,0,channel_out,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.02,0,0,none,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8596002312306404,0.9683178803247683,0.9461734383999456,0,0.02,46080,15,low_rank,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6270497480921016,0.9683178803247683,0.8488961668662944,0,0.02,47185,0,sparse,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8662689264762432,0.9683178803247683,0.9421630234904389,30,0.02,46080,0,channel_out,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.04,0,0,none,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8320006397272329,0.9683178803247683,0.9299767188775198,0,0.04,92160,30,low_rank,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.5742976574939602,0.9683178803247683,0.7894430675863212,0,0.04,94371,0,sparse,2048,
16,16.0,4.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.7875437804142624,0.9683178803247683,0.9176216028115465,61,0.04,93696,0,channel_out,2048,
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.9327419288722695,0.9597862752567541,0.9597862752567541,0,0.0,0,0,none,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.9327419288722695,0.9597862752567541,0.9597862752567541,0,0.01,0,0,none,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.8422477464344381,0.9597862752567541,0.9467152689765488,0,0.01,21504,7,low_rank,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.6389718666065907,0.9597862752567541,0.8735459745886487,0,0.01,23592,0,sparse,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.8485079680392318,0.9597862752567541,0.9447344464547385,15,0.01,23040,0,channel_out,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.9327419288722695,0.9597862752567541,0.9597862752567541,0,0.02,0,0,none,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.8249101542437576,0.9597862752567541,0.9371741350180093,0,0.02,46080,15,low_rank,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.5867351278701138,0.9597862752567541,0.8312996680152652,0,0.02,47185,0,sparse,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.8212093383123673,0.9597862752567541,0.9316879097543573,30,0.02,46080,0,channel_out,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.9327419288722695,0.9597862752567541,0.9597862752567541,0,0.04,0,0,none,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.7951237910537787,0.9597862752567541,0.9203947243695029,0,0.04,92160,30,low_rank,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.5267116606093144,0.9597862752567541,0.7684529090903723,0,0.04,94371,0,sparse,2048,2
64,6.0,4.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,393216,64,0.9327419288722695,0.7422662687316165,0.9597862752567541,0.906135315211988,61,0.04,93696,0,channel_out,2048,2
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.735046946536226,0.8960561357428647,0.8960561357428647,0,0.0,0,0,none,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.735046946536226,0.8960561357428647,0.8960561357428647,0,0.01,0,0,none,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.7240289973424419,0.8960561357428647,0.889597078901115,0,0.01,21504,7,low_rank,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.6473357463344355,0.8960561357428647,0.8418607891069755,0,0.01,23592,0,sparse,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.7158834283164475,0.8960561357428647,0.8877306312452935,15,0.01,23040,0,channel_out,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.735046946536226,0.8960561357428647,0.8960561357428647,0,0.02,0,0,none,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.7108684528001867,0.8960561357428647,0.8823283474979061,0,0.02,46080,15,low_rank,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.6153060195934115,0.8960561357428647,0.8077543874743387,0,0.02,47185,0,sparse,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.6966975203702251,0.8960561357428647,0.8801524354549767,30,0.02,46080,0,channel_out,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.735046946536226,0.8960561357428647,0.8960561357428647,0,0.04,0,0,none,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.6898019416376757,0.8960561357428647,0.8689933578017274,0,0.04,92160,30,low_rank,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.5747164868570327,0.8960561357428647,0.7539136859260952,0,0.04,94371,0,sparse,2048,
,8.0,8.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,96,0.735046946536226,0.7299179311272308,0.8960561357428647,0.8657945655961635,61,0.04,93696,0,channel_in,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.0,0,0,none,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.01,0,0,none,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8783948356501744,0.9683178803247683,0.9554161920374308,0,0.01,21504,7,low_rank,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6905710487672083,0.9683178803247683,0.8886958509668474,0,0.01,23592,0,sparse,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8906177598246701,0.9683178803247683,0.9543782528884293,15,0.01,23040,0,channel_out,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.02,0,0,none,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8596002312306404,0.9683178803247683,0.9461734383999456,0,0.02,46080,15,low_rank,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6270497480921016,0.9683178803247683,0.8488961668662944,0,0.02,47185,0,sparse,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8662689264762432,0.9683178803247683,0.9421630234904389,30,0.02,46080,0,channel_out,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.04,0,0,none,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8320006397272329,0.9683178803247683,0.9299767188775198,0,0.04,92160,30,low_rank,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.5742976574939602,0.9683178803247683,0.7894430675863212,0,0.04,94371,0,sparse,2048,
16,16.0,8.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.7875437804142624,0.9683178803247683,0.9176216028115465,61,0.04,93696,0,channel_out,2048,
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.9339667641721703,0.9601528323676346,0.9601528323676346,0,0.0,0,0,none,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.9339667641721703,0.9601528323676346,0.9601528323676346,0,0.01,0,0,none,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.8430888528345429,0.9601528323676346,0.9470765202044642,0,0.01,21504,7,low_rank,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.6399815669182476,0.9601528323676346,0.8739487039022313,0,0.01,23592,0,sparse,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.8499701018198964,0.9601528323676346,0.9451022329557912,15,0.01,23040,0,channel_out,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.9339667641721703,0.9601528323676346,0.9601528323676346,0,0.02,0,0,none,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.825726262544823,0.9601528323676346,0.9375368409839904,0,0.02,46080,15,low_rank,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.5875736127841301,0.9601528323676346,0.8317228537046749,0,0.02,47185,0,sparse,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.8224052440635424,0.9601528323676346,0.932055290828494,30,0.02,46080,0,channel_out,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.9339667641721703,0.9601528323676346,0.9601528323676346,0,0.04,0,0,none,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.7960067129525655,0.9601528323676346,0.9207647937545371,0,0.04,92160,30,low_rank,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.5276181735398111,0.9601528323676346,0.7689106845543334,0,0.04,94371,0,sparse,2048,2
64,8.0,8.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,294912,48,0.9339667641721703,0.7434486445406607,0.9601528323676346,0.9065022885478938,61,0.04,93696,0,channel_out,2048,2
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.8181086310977393,0.9424044635308985,0.9424044635308985,0,0.0,0,0,none,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.8181086310977393,0.9424044635308985,0.9424044635308985,0,0.01,0,0,none,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.8051930552182641,0.9424044635308985,0.9354286939224806,0,0.01,21504,7,low_rank,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.6793312238539218,0.9424044635308985,0.876240594227685,0,0.01,23592,0,sparse,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.7983642759929406,0.9424044635308985,0.9320472952023314,15,0.01,23040,0,channel_out,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.8181086310977393,0.9424044635308985,0.9424044635308985,0,0.02,0,0,none,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.7916200908705953,0.9424044635308985,0.9275473581513257,0,0.02,46080,15,low_rank,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.6366027959902768,0.9424044635308985,0.8386444697255635,0,0.02,47185,0,sparse,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.7768823072807691,0.9424044635308985,0.92216638661546,30,0.02,46080,0,channel_out,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.8181086310977393,0.9424044635308985,0.9424044635308985,0,0.04,0,0,none,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.7653841375210819,0.9424044635308985,0.9130385781064013,0,0.04,92160,30,low_rank,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.5859647020317675,0.9424044635308985,0.7807131570816811,0,0.04,94371,0,sparse,2048,
,16.0,16.0,1536,0,low_rank,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,48,0.8181086310977393,0.7301651149084355,0.9424044635308985,0.9028793369446587,61,0.04,93696,0,channel_out,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.0,0,0,none,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.01,0,0,none,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8783948356501744,0.9683178803247683,0.9554161920374308,0,0.01,21504,7,low_rank,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6905710487672083,0.9683178803247683,0.8886958509668474,0,0.01,23592,0,sparse,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8906177598246701,0.9683178803247683,0.9543782528884293,15,0.01,23040,0,channel_out,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.02,0,0,none,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8596002312306404,0.9683178803247683,0.9461734383999456,0,0.02,46080,15,low_rank,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.6270497480921016,0.9683178803247683,0.8488961668662944,0,0.02,47185,0,sparse,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8662689264762432,0.9683178803247683,0.9421630234904389,30,0.02,46080,0,channel_out,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.9708153917214735,0.9683178803247683,0.9683178803247683,0,0.04,0,0,none,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.8320006397272329,0.9683178803247683,0.9299767188775198,0,0.04,92160,30,low_rank,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.5742976574939602,0.9683178803247683,0.7894430675863212,0,0.04,94371,0,sparse,2048,
16,16.0,16.0,1536,0,block_circulant,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,0,0.9708153917214735,0.7875437804142624,0.9683178803247683,0.9176216028115465,61,0.04,93696,0,channel_out,2048,
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.9420740779721194,0.966414883225416,0.966414883225416,0,0.0,0,0,none,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.9420740779721194,0.966414883225416,0.966414883225416,0,0.01,0,0,none,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.8498054299836378,0.966414883225416,0.9533427774915735,0,0.01,21504,7,low_rank,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.6457718661680495,0.966414883225416,0.8808238201072867,0,0.01,23592,0,sparse,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.8578584914420406,0.966414883225416,0.9514317637824,15,0.01,23040,0,channel_out,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.9420740779721194,0.966414883225416,0.966414883225416,0,0.02,0,0,none,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.8327260351715694,0.966414883225416,0.9438555027200847,0,0.02,46080,15,low_rank,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.5930514088969774,0.966414883225416,0.8389440806100558,0,0.02,47185,0,sparse,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.830785160091611,0.966414883225416,0.9384376899137911,30,0.02,46080,0,channel_out,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.9420740779721194,0.966414883225416,0.966414883225416,0,0.04,0,0,none,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.8030753166442164,0.966414883225416,0.927192674677693,0,0.04,92160,30,low_rank,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.5334140539005826,0.966414883225416,0.7767155591656099,0,0.04,94371,0,sparse,2048,2
64,16.0,16.0,1536,0,monarch_like,o_proj,model.layers.0.self_attn.o_proj,1536,2359296,147456,24,0.9420740779721194,0.7517574339935102,0.966414883225416,0.912989153380767,61,0.04,93696,0,channel_out,2048,2
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.06019072985934512,0.3587027362957946,0.3587027362957946,0,0.0,0,0,none,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.06019072985934512,0.3587027362957946,0.3587027362957946,0,0.01,0,0,none,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05950714439948777,0.3587027362957946,0.35354983057897976,0,0.01,21504,7,low_rank,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.057834840806193034,0.3587027362957946,0.339076128854402,0,0.01,23592,0,sparse,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.059859463727183655,0.3587027362957946,0.35534401800447585,15,0.01,23040,0,channel_out,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.06019072985934512,0.3587027362957946,0.3587027362957946,0,0.02,0,0,none,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05859514192979466,0.3587027362957946,0.3477458623032296,0,0.02,46080,15,low_rank,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05637990353386972,0.3587027362957946,0.3257294255453366,0,0.02,47185,0,sparse,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05931066660002409,0.3587027362957946,0.35205625103739185,30,0.02,46080,0,channel_out,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.06019072985934512,0.3587027362957946,0.3587027362957946,0,0.04,0,0,none,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05678728443279538,0.3587027362957946,0.33713262844918446,0,0.04,92160,30,low_rank,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.053881137956382566,0.3587027362957946,0.3042372863826886,0,0.04,94371,0,sparse,2048,
,2.0,2.0,1536,0,low_rank,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,1179648,384,0.06019072985934512,0.05844504921347036,0.3587027362957946,0.34541424716762864,61,0.04,93696,0,channel_out,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.7371237109203385,0.9681462558121934,0.9681462558121934,0,0.0,0,0,none,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.7371237109203385,0.9681462558121934,0.9681462558121934,0,0.01,0,0,none,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.2175496868826891,0.9681462558121934,0.8422387018598565,0,0.01,21504,7,low_rank,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.28256234270162517,0.9681462558121934,0.8580112617760117,0,0.01,23592,0,sparse,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.5245786142072829,0.9681462558121934,0.9068288894152138,15,0.01,23040,0,channel_out,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.7371237109203385,0.9681462558121934,0.9681462558121934,0,0.02,0,0,none,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.1909092461775661,0.9681462558121934,0.8106415359038103,0,0.02,46080,15,low_rank,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.23636624109009857,0.9681462558121934,0.8068396493997259,0,0.02,47185,0,sparse,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.40282802054803696,0.9681462558121934,0.8843210000417839,30,0.02,46080,0,channel_out,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.7371237109203385,0.9681462558121934,0.9681462558121934,0,0.04,0,0,none,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.16493135736452208,0.9681462558121934,0.7654987517958245,0,0.04,92160,30,low_rank,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.1938016638902926,0.9681462558121934,0.7325090549670448,0,0.04,94371,0,sparse,2048,
16,16.0,2.0,1536,0,block_circulant,q_proj,model.layers.0.self_attn.q_proj,1536,2359296,147456,0,0.7371237109203385,0.29085005264773184,0.9681462558121934,0.8524941827326925,61,0.04,93696,0,channel_out,2048,
