activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_reason,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
0.010027251206338406,81920,5120,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.6723266541303752,nan,512,,,,,3.893536121673004,0,0.0,0.0064612184651196,7.851430416107178,-7.950469017028809,0.0,0.0,5.245208740234375e-06,3.973784923553467,4.850811674259603e-05,0.0007761298678815365,0.33604334546245185,3.9765872955322266,11.82530689239502,0.0,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.01004103247790842,,,,,,,,,,4308992,0.2568359375,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.5796973075298433,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.001164062500000007,0.258,0.013612459413707256,True,0.023693103343248367
0.010027251206338406,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.6723266541303752,nan,512,,,,,3.893536121673004,0,0.0,0.0064612184651196,7.851430416107178,-7.950469017028809,0.0,0.0,5.245208740234375e-06,3.973784923553467,4.850811674259603e-05,0.0007761298678815365,0.33604334546245185,3.9765872955322266,11.82530689239502,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.01004103247790842,,,,,,,,,,4308992,0.2568359375,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.5796973075298433,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L,empty,-0.001164062500000007,0.258,0.013612459413707256,True,0.023693103343248367
0.011168201453983784,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.5123307747867134,nan,512,4308992,540672,,,3.930902111324376,0,0.0,0.006319458596408367,8.797115325927734,-6.058475971221924,0.0,0.0,-4.5299530029296875e-06,3.02810001373291,7.392822299152612e-05,0.001182851567864418,0.2560714478980312,3.0302746295928955,11.825321197509766,0.0,discrete_budget_prevented_joint_S_and_L,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.011250449410891207,,,,,,,,,,4268032,0.25439453125,True,0,4227072,11.825215339660645,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.5060412575182541,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget,empty,-0.003605468750000007,0.258,0.014642532914876938,True,0.023718267679214478
0.01103853341192007,40960,2560,False,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.5085704756307013,nan,512,4308992,540672,q+l,"{""l"": 0.9894090980688244, ""q"": 0.9888828402427405}",3.930902111324376,2,0.0,0.006242223083972931,8.699504852294922,-5.933042526245117,0.0,0.0,-9.059906005859375e-06,3.1257104873657227,7.631129119545221e-05,0.0012209806591272354,0.2643258830883517,2.966439723968506,11.666116714477539,0.0,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,40960,40960,1,0,0,0,0,0,0,0.01112561738870065,,,,,,,,,,4268032,0.25439453125,True,0,4227072,11.825215339660645,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.5042739606675015,repair_cancellation,nan,inactive,nan,inactive,2048,False,,8.69939073219033,8.797114620334265,262.6419638772097,2,,2.916718572320992e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,540608,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_QL_budget_component_scale,empty,-0.003605468750000007,0.258,0.014425091445446014,True,0.02334778383374214
0.010027251206338406,81920,5120,False,,same_rank_and_support_as_selected_Q+S+L,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.6723266541303752,nan,512,,,,,3.893536121673004,0,0.0,0.0064612184651196,7.851430416107178,-7.950469017028809,0.0,0.0,5.245208740234375e-06,3.973784923553467,4.850811674259603e-05,0.0007761298678815365,0.33604334546245185,3.9765872955322266,11.82530689239502,0.0,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.01004103247790842,False,,,empty_support,,,,,,4308992,0.2568359375,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.5796973075298433,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S_OBS+L,empty,-0.001164062500000007,0.258,0.013612459413707256,True,0.023693103343248367
0.009923703968524933,81920,5120,False,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.6681257765966746,nan,512,,,q+l,"{""l"": 0.9902902192327859, ""q"": 0.9900950847671359}",3.893536121673004,2,0.0,0.006394853349775076,7.774076461791992,-7.799594402313232,0.0,0.0,-1.430511474609375e-06,4.051138877868652,4.9452378880232574e-05,0.0007912380620837212,0.34258478695787625,3.8998308181762695,11.67384147644043,0.0,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,81920,81920,2,0,0,0,0,0,0,0.009942106100623078,,,,,,,,,,4308992,0.2568359375,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.5779792458516951,repair_cancellation,nan,inactive,nan,inactive,2048,False,,7.773952851081218,7.851430286482026,200.3940787220334,2,,2.42155689895625e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+S+L_component_scale,empty,-0.001164062500000007,0.258,0.013457260094583035,True,0.023350367322564125
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,7.402209281921387,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4718592,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,8.594398498535156,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4456448,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,9.472137451171875,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4325376,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,10.08094310760498,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4259840,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,10.415064811706543,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,,,,,,,,,,,,,,,,,,4227072,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.275,,True,
,,,,"rank=0,nnz=10034",,,,,,,,,,False,,,,,,,,,,,,8.346906661987305,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,0,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,10034,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=1,nnz=8754",,,,,,,,,,True,,,,,,,,,,,,7.459078788757324,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,1,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,8754,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=2,nnz=7474",,,,,,,,,,True,,,,,,,,,,,,7.142528533935547,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,2,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,7474,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=3,nnz=6194",,,,,,,,,,True,,,,,,,,,,,,6.915823459625244,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,3,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,6194,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=4,nnz=4914",,,,,,,,,,True,,,,,,,,,,,,6.7039995193481445,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,4,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,4914,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=5,nnz=3634",,,,,,,,,,True,,,,,,,,,,,,6.529885292053223,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,5,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,3634,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=6,nnz=2354",,,,,,,,,,True,,,,,,,,,,,,6.361561298370361,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,6,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2354,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=7,nnz=1074",,,,,,,,,,True,,,,,,,,,,,,6.204634666442871,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,7,,,,,,,,,,,,,,,,,4613728,0.27499961853027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,1074,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=8,nnz=0",,,,,,,,,,False,,,,,,,,,,,,6.060507774353027,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,8,,,,,,,,,,,,,,,,,4554752,0.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=9,nnz=0",,,,,,,,,,False,,,,,,,,,,,,5.876116752624512,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,,,,,9,,,,,,,,,,,,,,,,,4595712,0.27392578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.275,,True,
,,,,"rank=0,nnz=9344",,576448,,,,,,,,False,,,,4595712,576512,,,,,,,8.432945251464844,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,9471,,,,0,,,,,,,,,,,,,,,,,4591648,0.2736835479736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,9344,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=1,nnz=7872",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,7.534405708312988,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,8191,,,,1,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,7872,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=2,nnz=6592",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,7.205264091491699,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,6911,,,,2,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,6592,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=3,nnz=5312",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,6.989213466644287,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,5631,,,,3,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,5312,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=4,nnz=4032",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,6.757444381713867,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,4351,,,,4,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,4032,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=5,nnz=2752",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,6.584073543548584,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,3071,,,,5,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,2752,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=6,nnz=1472",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,6.406328201293945,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,1791,,,,6,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,1472,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=7,nnz=192",,576384,,,,,,,,True,,,,4595712,576512,,,,,,,6.243617057800293,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,511,,,,7,,,,,,,,,,,,,,,,,4585504,0.2733173370361328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,576448,True,,192,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
,,,,"rank=8,nnz=0",,571392,,,,,,,,False,,,,4595712,576512,,,,,,,6.060507774353027,,,,,,,,,,,,,,gpt_neox.layers.3.mlp.dense_h_to_4h,0,,,,8,,,,,,,,,,,,,,,,,4554752,0.271484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,576448,True,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.275,,True,
0.01511172205209732,0,0,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,nan,nan,512,,,,,3.9689922480620154,0,0.0,0.0,11.825215339660645,0.0,0.0,0.0,-9.5367431640625e-07,0.0,nan,nan,0.0,0.0,11.825216293334961,0.0,,False,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.015123024084911221,,,,,,,,,,4227072,0.251953125,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.023046875000000022,0.275,0.018511014059185982,True,0.027832088991999626
0.014883932657539845,0,0,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,nan,nan,512,,,,,3.9689922480620154,1,0.1693105697631836,0.0,11.655904769897461,0.0,0.0,0.0,3.814697265625e-06,0.1693105697631836,nan,nan,0.014317757850491913,0.0,11.655900955200195,0.0,,False,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.014906496288096305,,,,,,,,,,4227072,0.251953125,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,,11.656097981162963,11.825215373520004,,1,,0.0,0.9853990071751758,0.9853990071751758,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.023046875000000022,0.275,0.018202105537056923,True,0.027262769639492035
0.010857036337256432,229376,14336,True,,,,0,4194304,4194304,0,262144,262144,1563.869140625,,nan,nan,512,,,,,3.764705882352941,16384,0.0,0.0,8.594398498535156,0.0,0.0,0.0,-9.5367431640625e-07,3.2308168411254883,1.4085243622373258e-05,0.00022536389795797213,0.27321420780301875,0.0,8.594399452209473,0.0,,False,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.01099119903996623,,,,,,,,,,4456448,0.265625,True,64,4227072,11.825215339660645,16384,,16777216,0,0,0,nan,inactive,nan,inactive,nan,inactive,2048,False,64,8.594310397554475,11.825215373520004,,,8,0.0002946083878164894,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.009375000000000022,0.275,0.014540568925440311,True,0.025176001712679863
0.010757490061223507,386656,10034,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,nan,0.5849246566714287,512,,,,,3.636368680598423,0,0.0,0.0,8.346906661987305,0.0,-6.916860580444336,0.0,-1.6689300537109375e-06,3.47830867767334,8.99587405257733e-06,0.0003466522501169364,0.29414336887442755,0.0,11.825216293334961,3.4385526180267334,,False,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.010674686833006328,,,,,,,,,,4613728,0.27499961853027344,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,nan,inactive,-0.5423587391956144,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.009569168090820312,10034,0,0,0,0,226112,226112,0,160544,160544,Q+S,csr_fixed,-3.8146972658470446e-07,0.275,0.013337211683392525,True,0.016224157065153122
0.008789315819740295,386656,10034,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,nan,0.8314578243342907,512,,,,,3.636368680598423,10034,0.0,0.0005421903333626688,6.909167289733887,0.0,-9.832253456115723,0.0,-1.9073486328125e-06,4.916048049926758,1.2714268108930828e-05,0.0004899390123506834,0.41572587971728525,0.0,11.825318336486816,4.916104316711426,,False,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,0,0,0,0,0,0,0,0,0,0.00883599159322581,True,6.90916373083795,2.210358296395043e-07,,1.1259323225489274e-16,4.296009957513955e-05,2.2442886787797973e-15,6.909163951873779,1004,4613728,0.27499961853027344,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,nan,inactive,-0.6447719033705248,repair_cancellation,nan,inactive,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.009569168090820312,10034,0,0,0,0,226112,226112,0,160544,160544,Q+S_OBS,csr_fixed,-3.8146972658470446e-07,0.275,0.011960316449403763,True,0.013713004998862743
0.00724408682435751,368640,23040,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,1.0065604329287328,nan,512,,,,,3.6506238859180034,0,0.0,0.006460475269705057,5.876116752624512,-11.902795791625977,0.0,0.0,-4.76837158203125e-07,5.949098587036133,1.6137962746951315e-05,0.00025820740395122104,0.5030858564649917,5.953695774078369,11.825217247009277,0.0,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,368640,368640,9,0,0,0,0,0,0,0.007514844560812963,,,,,,,,,,4595712,0.27392578125,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.709285535796759,repair_cancellation,nan,inactive,nan,inactive,2048,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.0010742187500000222,0.275,0.010505050420761108,True,0.018014639616012573
0.007713613100349903,386656,18994,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.7608070054410543,0.1897157686861185,512,,,,,3.636368680598423,0,0.0,0.006452162284404039,6.204634666442871,-8.99669361114502,-2.243426561355591,-0.006072051823139191,5.252659320831299e-06,5.620580673217773,1.4536385503439164e-05,0.00029591348179518656,0.47530472061399864,4.502501010894775,11.82519817352295,1.1231224536895752,both_S_and_L_required,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,286720,286720,7,0,0,0,0,0,0,0.007934979347393721,,,,,,,,,,4613728,0.27499961853027344,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.6164840028174183,repair_cancellation,-0.30779679480620775,repair_cancellation,-0.0013500971155164724,hessian_orthogonal,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010242462158203125,1074,0,0,0,0,82752,82752,0,17184,17184,Q+S+L,csr_fixed,-3.8146972658470446e-07,0.275,0.011369341053068638,True,0.01844356395304203
0.00775892985984683,358432,18112,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.8880186753824043,0.05618028476474194,512,4595712,576512,,,3.658750706574457,0,0.0,0.006450106389820576,6.243617057800293,-10.50101375579834,-0.664344072341919,0.060891326516866684,-8.013099431991577e-06,5.581598281860352,1.5572265539517542e-05,0.00030817128322992225,0.4720081724973078,5.221307277679443,11.825217247009277,0.30156704783439636,both_S_and_L_required,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,286720,286720,7,0,0,0,0,0,0,0.007984833123959506,,,,,,,,,,4585504,0.2733173370361328,True,0,4227072,11.825215339660645,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.6682008771536024,repair_cancellation,-0.17590029278703523,repair_cancellation,0.024262964963317472,hessian_orthogonal,2048,True,,,,,,,,,,,selected_endpoint,True,64,576448,,0.00018310546875,192,0,0,0,0,68640,68640,0,3072,3072,Q+S+L_QL_budget,csr_fixed,-0.0016826629638672097,0.275,0.011394765228033066,True,0.01915702596306801
0.007701659109443426,358432,18112,True,,,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.8842598898497003,0.056005785802476886,512,4595712,576512,q+s+l,"{""l"": 0.9921447698128464, ""q"": 0.9922078994541408, ""s"": 0.9932208463018143}",3.658750706574457,3,0.0,0.00640111556276679,6.195746421813965,-10.339400291442871,-0.6548597812652588,0.06003107130527496,3.4421682357788086e-06,5.62946891784668,1.5705821237631348e-05,0.00031081431746061614,0.47605635552073017,5.139738082885742,11.692716598510742,0.2975172996520996,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,286720,286720,7,0,0,0,0,0,0,0.00792361235459616,,,,,,,,,,4585504,0.2733173370361328,True,0,4227072,11.825215339660645,2048,per_layer_exact_Q+L_serialized_bytes,16777216,0,0,0,-0.6668638076627921,repair_cancellation,-0.17555148172380164,repair_cancellation,0.0242727784673531,hessian_orthogonal,2048,True,,6.195773753056783,6.243616963686741,2633.1442967982885,3,,2.5883745221935474e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,576448,,0.00018310546875,192,0,0,0,0,68640,68640,0,3072,3072,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0016826629638672097,0.275,0.011294853873550892,True,0.018967779353260994
0.007766410242766142,386656,18994,True,,same_rank_and_support_as_selected_Q+S+L,,0,4194304,4194304,0,32768,32768,1563.869140625,,0.6473113958570681,0.3012596754579958,512,,,,,3.636368680598423,1074,0.0,0.006447992753237486,6.256374359130859,-7.654857158660889,-3.562581777572632,0.07721394300460815,-1.7285346984863281e-06,5.568840980529785,1.4402572261984258e-05,0.00029318947986362986,0.47092935059308594,3.789799928665161,11.825617790222168,1.7811833620071411,,True,gpt_neox.layers.3.mlp.dense_h_to_4h,,0,286720,286720,7,0,0,0,0,0,0,0.008001148173600382,True,10.044058337962078,4.617815747565146e-07,,1.8784207320591306e-17,1.4254595074231517e-05,8.943833389452986e-16,10.044058799743652,32,4613728,0.27499961853027344,True,0,4227072,11.825215339660645,2048,,16777216,0,0,0,-0.5717248044762451,repair_cancellation,-0.388122314453291,repair_cancellation,0.014859468597476434,hessian_orthogonal,2048,True,,,,,,,,,,,selected_endpoint,True,,,,0.0010242462158203125,1074,0,0,0,0,82752,82752,0,17184,17184,Q+S_OBS+L,csr_fixed,-3.8146972658470446e-07,0.275,0.01132981851696968,True,0.019079100340604782
