cols,effective_rank,frobenius_norm,has_bias,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,in_features,layer,module_type,name,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,out_features,params,participation_ratio,rank,rank_90,rank_95,rank_99,rows,sigma_max,sigma_min_positive,spectral_entropy,stable_rank,top_10_energy,top_1_energy
1536,507.34571300695234,44.91596292403714,True,1.5543446344752703,4,0.017424069939972482,1536,11,q_proj,model.layers.11.self_attn.q_proj,2.487131919397219,0,0.04030912690258036,1536,2359296,318.98810314649114,1536,494,658,971,1536,4.764044284820557,0.0002624019398353994,0.849018156238602,88.88937438726751,0.0880990385232493,0.011249938554447064
1536,1324.660414108434,103.04142329259165,False,1.033444566332155,0,0.011551238881503102,1536,11,up_proj,model.layers.11.mlp.up_proj,2.1412644820146007,31,0.020799668934412572,8960,13762560,1172.084213410271,1536,1155,1305,1466,8960,5.015880107879639,0.4152427613735199,0.979824618759108,422.01647279267866,0.021153052840119164,0.002369575749928756
1536,242.2246447222213,16.34931284152633,True,1.2987910086240004,0,0.014492614664162455,1536,11,v_proj,model.layers.11.self_attn.v_proj,1.1661901987309755,0,0.015282630007444828,256,393216,231.36838721727,256,209,228,248,256,1.46939218044281,0.3763183653354645,0.990025230844337,123.80083087471955,0.06946447998287233,0.008077490215004708
8960,1229.3549938663184,98.5194466032249,False,1.7453383399440845,19,0.02050463918524071,8960,12,down_proj,model.layers.12.mlp.down_proj,3.807803964862778,2,0.022619245096858212,1536,13762560,916.1645547992578,1536,1109,1267,1453,1536,11.323759078979492,0.7290489077568054,0.9696478243258437,75.69421434120304,0.0381728390625097,0.013211049334528395
1536,1209.4992447225607,107.07118120877895,False,1.2827243759185933,7,0.013810665644229737,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.8568217037622485,63,0.03793959828204101,8960,13762560,912.9935560652053,1536,1114,1281,1463,8960,11.04554271697998,0.5483359694480896,0.9674284771802355,93.96607109707918,0.03998760567427276,0.010642139107496257
1536,157.57327206208578,19.367596853267905,True,1.6167430528742566,0,0.02208704678913685,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.7919628801183405,0,0.033868210941346386,256,393216,129.0493510939492,256,133,159,201,256,2.473743200302124,0.0964445024728775,0.9124848790120872,61.29742712926881,0.13888630788066914,0.01631389842661947
1536,627.9682647036111,38.3878080843624,False,1.7599998522441211,0,0.025235689113764732,1536,12,o_proj,model.layers.12.self_attn.o_proj,3.3555541004597944,1,0.027478392739028756,1536,2359296,420.2715002649773,1536,580,738,1029,1536,4.0061445236206055,1.1900817753485171e-06,0.8781677717905504,91.81917887286325,0.07343452465430449,0.010890970843734539
1536,508.188182053748,44.95229768164163,True,1.4641649586091274,7,0.01507571418130649,1536,12,q_proj,model.layers.12.self_attn.q_proj,3.524164132208855,1,0.06223608018229505,1536,2359296,329.21009256442886,1536,486,644,951,1536,4.5953450202941895,5.7659693993628025e-05,0.8492442949122481,95.6902176161117,0.07862231387435396,0.010450389025258383
1536,1325.8265181609233,102.67162598011653,False,1.0356600866864312,0,0.011608166938811705,1536,12,up_proj,model.layers.12.mlp.up_proj,2.0907637542744535,60,0.022158986567622007,8960,13762560,1172.4031524490217,1536,1157,1308,1469,8960,4.989577293395996,0.40298911929130554,0.97994454849468,423.4219524674321,0.021427074247970385,0.0023617103321465507
1536,220.75354478644257,15.370170944229933,True,1.1739443183351739,0,0.01482724321642253,1536,12,v_proj,model.layers.12.self_attn.v_proj,1.1746862200741612,0,0.015584144220749158,256,393216,198.70312597760866,256,188,213,244,256,1.5416837930679321,0.3648471236228943,0.9732865992684941,99.39551345295425,0.08818245806844409,0.010060816280941279
8960,1188.5511019807257,98.40467836553768,False,1.6630720405286994,28,0.019885369137453174,8960,13,down_proj,model.layers.13.mlp.down_proj,3.518034353429819,2,0.021624250664698016,1536,13762560,893.3599467859053,1536,1077,1241,1436,1536,10.587687492370605,0.26741617918014526,0.9650471806137925,86.38319523163031,0.03986358710182942,0.011576325665177956
1536,1215.642416626511,104.79315454357165,False,1.221144773297709,4,0.013026962146561205,1536,13,gate_proj,model.layers.13.mlp.gate_proj,3.10380942427565,61,0.03932712415104819,8960,13762560,932.6733290053256,1536,1112,1279,1461,8960,10.437981605529785,0.5335209965705872,0.9681189899201104,100.79355741958076,0.03891050249602497,0.009921269033468343
1536,163.45174206054335,20.741248561279452,True,1.336100306539115,0,0.016834942653646264,1536,13,k_proj,model.layers.13.self_attn.k_proj,1.6215765539676639,0,0.02710307829544141,256,393216,128.0058077516826,256,144,176,220,256,2.9580841064453125,0.07907553017139435,0.919090117891736,49.164175025866044,0.15346767282635432,0.020340013830678218
1536,715.2211287242154,38.734664105672096,False,1.5203544065402856,1,0.020100547993530064,1536,13,o_proj,model.layers.13.self_attn.o_proj,3.2091916985917357,1,0.03252454036846101,1536,2359296,512.721542935197,1536,634,785,1056,1536,4.0242767333984375,0.00046953291166573763,0.895822308836127,92.64541114525,0.058800164672258126,0.010793842756358375
1536,558.7786208189652,45.78943916968819,True,1.4605264485413423,4,0.016905845975936896,1536,13,q_proj,model.layers.13.self_attn.q_proj,1.9067072653883876,0,0.02895034618553564,1536,2359296,345.3531491525505,1536,547,709,1009,1536,5.027083873748779,0.0002783206000458449,0.862179059457323,82.96566263335164,0.08946428881263399,0.01205317921004595
1536,1314.1606364485467,102.26984286275476,False,1.037321582278122,0,0.011661924574254882,1536,13,up_proj,model.layers.13.mlp.up_proj,1.9610109919570644,52,0.02168736376390716,8960,13762560,1155.508982819211,1536,1148,1300,1465,8960,5.16430139541626,0.3905404508113861,0.9787399736417642,392.16787655868956,0.021936976148674407,0.0025499283846884533
1536,227.81243754683348,15.968025557071458,True,1.6784317455118793,14,0.024335297471891094,1536,13,v_proj,model.layers.13.self_attn.v_proj,1.2374697565566697,0,0.016656991519451887,256,393216,208.64709419352064,256,194,217,245,256,1.6105146408081055,0.4080275297164917,0.9789628379637156,98.30442869466587,0.08584416073465827,0.010172481680413462
8960,1183.6830544456268,98.14270823546026,False,1.7501118699863207,98,0.0255757987255748,8960,14,down_proj,model.layers.14.mlp.down_proj,3.827234599489681,2,0.022962024197087736,1536,13762560,848.079188021526,1536,1099,1264,1452,1536,11.253053665161133,0.6820812225341797,0.9644877927034672,76.0633232774521,0.04460139252995549,0.013146940692459013
1536,1209.9341127759965,100.13727739590404,False,1.3205628649901586,2,0.014055704112865835,1536,14,gate_proj,model.layers.14.mlp.gate_proj,2.778135863347393,41,0.03427841002238199,8960,13762560,923.5711275165098,1536,1106,1270,1451,8960,10.068172454833984,0.5271641612052917,0.9674774730030942,98.92140291223723,0.04016821896439585,0.010109035765366137
1536,120.39871728272331,18.065221973892438,True,1.3839731326058955,0,0.01780602884504176,1536,14,k_proj,model.layers.14.self_attn.k_proj,3.11933088963356,0,0.06582008501850337,256,393216,84.41177237610756,256,112,145,202,256,2.9210712909698486,0.11747632920742035,0.8639595264511191,38.24743293235042,0.22899355989918485,0.02614554555252728
1536,576.8744394256171,37.8149575800598,False,1.9047451562770883,0,0.031975600877160844,1536,14,o_proj,model.layers.14.self_attn.o_proj,3.2411009827495714,1,0.02957928149947085,1536,2359296,395.39758171334705,1536,526,684,987,1536,3.7554030418395996,0.00011352162982802838,0.8665230065745061,101.39443689966014,0.06411934316362133,0.009862474023003838
1536,389.81815129778926,42.6901701138111,True,1.3176000193495585,0,0.015554544484249014,1536,14,q_proj,model.layers.14.self_attn.q_proj,2.9479320141882592,0,0.06329643756068921,1536,2359296,230.40037447614873,1536,398,552,878,1536,5.189165115356445,7.046600512694567e-05,0.8131023098362276,67.68006874011515,0.11124866501531158,0.014775398704748696
1536,1323.6086202658303,100.90421825087667,False,1.0468880756281858,0,0.011869663663262102,1536,14,up_proj,model.layers.14.mlp.up_proj,2.009539093227274,144,0.031133262223011986,8960,13762560,1164.7128765866596,1536,1158,1308,1468,8960,5.315183162689209,0.3766475021839142,0.9797163548372706,360.3978355921992,0.023109463532510897,0.0027747114473005035
1536,219.0162649651022,15.16014588571304,True,1.3054882667303989,0,0.017085258468980163,1536,14,v_proj,model.layers.14.self_attn.v_proj,1.2369374017359462,0,0.018706992755922414,256,393216,195.47020340876085,256,187,214,244,256,1.56758451461792,0.31209391355514526,0.971861775437109,93.5286857480683,0.09212080422002962,0.010691906894678605
8960,1223.8682377232226,97.70873136768098,False,1.794294755309096,17,0.020669722196674283,8960,15,down_proj,model.layers.15.mlp.down_proj,4.029449203612215,2,0.025165043496838686,1536,13762560,879.5100560015399,1536,1107,1268,1454,1536,11.968680381774902,0.6668439507484436,0.9690381547475991,66.6460186096377,0.04037224167456295,0.01500464725218244
1536,1181.797166669052,104.1296148419325,False,1.3541144150189293,6,0.013082976823217284,1536,15,gate_proj,model.layers.15.mlp.gate_proj,2.6999741163719384,42,0.03836149881869134,8960,13762560,890.5218382526617,1536,1095,1268,1459,8960,10.131440162658691,0.5260068774223328,0.9642704666330286,105.63459132072492,0.040474003381909804,0.009466596003233702
1536,147.62265124305506,18.081991868998482,True,1.582481264315323,0,0.021978164638925407,1536,15,k_proj,model.layers.15.self_attn.k_proj,1.6169952249553936,0,0.028407387627263338,256,393216,104.44984978275629,256,137,170,220,256,3.1323678493499756,0.12750419974327087,0.9007212869392904,33.32322486918592,0.20489513384745706,0.030009100377457847
1536,650.6583080951865,40.434781943234604,False,1.4787408448159265,0,0.019456511393220646,1536,15,o_proj,model.layers.15.self_attn.o_proj,3.3813974506887017,13,0.034951795971882964,1536,2359296,470.96828976845944,1536,571,720,1006,1536,4.200895309448242,0.00022630587045568973,0.882927672439761,92.64596164249166,0.05323206201698976,0.010793778619934519
1536,409.1553431732717,45.82791646718267,True,5.509391957366481,13,0.04635915670151979,1536,15,q_proj,model.layers.15.self_attn.q_proj,6.0829772596964675,5,0.1070966995058022,1536,2359296,94.56635584644656,1536,507,671,978,1536,13.68860912322998,0.0004246557946316898,0.8197010505645567,11.208347333189334,0.17032927193494055,0.08921921941505806
1536,1296.4551196510772,101.98055552090324,False,1.03277935141115,0,0.011640179383510718,1536,15,up_proj,model.layers.15.mlp.up_proj,2.250281332750865,69,0.022649460655910298,8960,13762560,1124.7418230277497,1536,1139,1295,1464,8960,5.254568099975586,0.4018436074256897,0.9768911839005988,376.6697093093455,0.02304337616610142,0.002654845811290696
1536,243.1945439742386,17.440461400141476,True,1.1528364955066546,0,0.0146618193139154,1536,15,v_proj,model.layers.15.self_attn.v_proj,1.1193082550737556,0,0.01557774418732565,256,393216,232.4106244180842,256,212,232,251,256,1.473746418952942,0.6832076907157898,0.990745881539509,140.04590520210922,0.06430266829245858,0.007140515808418932
8960,1211.583736111812,96.58875221710412,False,1.830060167578972,19,0.022197445717660812,8960,16,down_proj,model.layers.16.mlp.down_proj,3.5670108124332267,2,0.02213980862551217,1536,13762560,910.9797516765967,1536,1097,1261,1453,1536,10.60396957397461,0.7286034822463989,0.9676631732131672,82.96905917523259,0.03907567637435724,0.012052685783600085
1536,1200.8031794810868,101.80759641733727,False,1.2593993981869391,1,0.012573936351631372,1536,16,gate_proj,model.layers.16.mlp.gate_proj,2.6703562241198715,50,0.035673659685095116,8960,13762560,934.9510397115812,1536,1095,1265,1454,8960,9.453200340270996,0.5085175633430481,0.9664449908067847,115.98521842511428,0.03656568020214288,0.00862178830697852
1536,138.0356801585349,17.394376976334588,True,1.4549661085881056,0,0.019082189974647536,1536,16,k_proj,model.layers.16.self_attn.k_proj,1.8897363770626507,0,0.03358979882124356,256,393216,106.1215014583842,256,120,149,199,256,2.5674796104431152,0.09576676785945892,0.8886121775088368,45.89905555251706,0.17300699013913548,0.021786940667130154
1536,541.2737789026887,38.9751837293317,False,1.6409016279975248,0,0.02158229636152063,1536,16,o_proj,model.layers.16.self_attn.o_proj,3.9998343890320123,8,0.03175514021311921,1536,2359296,354.2336201578647,1536,508,666,971,1536,4.7611494064331055,0.00030065749888308346,0.8578409880968463,67.01202198181664,0.0765995873307776,0.014922695516803607
1536,424.11319714394574,42.812426062102006,True,1.4108095745586617,0,0.015805337118950834,1536,16,q_proj,model.layers.16.self_attn.q_proj,2.355661190895166,0,0.03545873220673867,1536,2359296,248.22208545598278,1536,439,599,917,1536,5.2176055908203125,0.00025517100584693253,0.8245948500243341,67.32822791689428,0.1056961153182772,0.014852611318306742
1536,1306.8045445824816,101.39855800647878,False,1.0481243714462045,0,0.011866349418921075,1536,16,up_proj,model.layers.16.mlp.up_proj,2.4531928254051802,82,0.024293814392768127,8960,13762560,1148.9169978866537,1536,1139,1293,1462,8960,4.989432334899902,0.38268113136291504,0.9779749017545861,413.0106811283736,0.020902791138649852,0.002421244887100574
1536,228.41047607157398,16.042378589028168,True,1.3218289515489052,0,0.01686402559559439,1536,16,v_proj,model.layers.16.self_attn.v_proj,1.1748998394284302,0,0.015054381838980245,256,393216,209.96250523740565,256,195,219,245,256,1.4886236190795898,0.4017114043235779,0.9794356264199348,116.13622669629798,0.07887276961655229,0.008610577667682022
8960,1223.887793591904,98.97862711773834,False,1.6911746054357903,6,0.019825112662382256,8960,17,down_proj,model.layers.17.mlp.down_proj,2.735276782425546,2,0.018211509586466033,1536,13762560,969.3480765649198,1536,1103,1266,1454,1536,8.655899047851562,0.7431096434593201,0.9690403325786913,130.75505444765344,0.03764579538566483,0.007647887909375929
1536,1204.1223008954441,102.48716905651372,False,1.1927412693150827,1,0.012663248909651172,1536,17,gate_proj,model.layers.17.mlp.gate_proj,2.8076154487095146,75,0.04062641612473895,8960,13762560,936.3101665894397,1536,1095,1264,1454,8960,9.7034912109375,0.5234156250953674,0.9668212065819983,111.5534382380668,0.03680340513005534,0.008964313568407408
1536,163.88746400293962,13.844710256872526,True,1.413502491544526,0,0.017660594754702552,1536,17,k_proj,model.layers.17.self_attn.k_proj,1.7853186216980144,0,0.03196286759620428,256,393216,127.78721383216724,256,142,172,220,256,2.2190639972686768,0.09657443314790726,0.9195702118165731,38.9249521832409,0.15885869060346372,0.025690461873721943
1536,586.6896168141777,41.430565961665245,False,1.9918821517752496,0,0.027565083719307455,1536,17,o_proj,model.layers.17.self_attn.o_proj,3.2991690763440626,15,0.029761459740660794,1536,2359296,392.0611769485713,1536,546,706,1006,1536,4.298342227935791,7.912458386272192e-05,0.8688225063321823,92.9051419308753,0.07029917759136634,0.010763666888793252
1536,509.05404804319966,40.27927891177165,True,1.5588329724781327,8,0.01808373579080443,1536,17,q_proj,model.layers.17.self_attn.q_proj,2.680404367785469,0,0.04582840737640999,1536,2359296,323.65947259278335,1536,492,652,964,1536,4.349338054656982,0.0003577480965759605,0.8494763235635473,85.76637305523126,0.08436028108264132,0.011659581306487412
1536,1308.2401751453144,103.58198549497818,False,1.0393654877846126,0,0.01156610878608921,1536,17,up_proj,model.layers.17.mlp.up_proj,1.855983955238528,28,0.02199594252825459,8960,13762560,1149.111855509672,1536,1141,1296,1465,8960,5.206695556640625,0.38906270265579224,0.9781245524811518,395.7711144295166,0.021246971516223824,0.002526712949835785
1536,217.6891943538112,18.479851631263575,True,1.3388041263239372,0,0.016952694663564107,1536,17,v_proj,model.layers.17.self_attn.v_proj,1.4238642166030815,0,0.020960525280719067,256,393216,189.35321142432818,256,195,221,248,256,2.0067265033721924,0.5620096325874329,0.9707657483310294,84.80482983789396,0.10079748095007615,0.011791781221795021
8960,1215.309079921416,99.52172256747149,False,1.668660911374978,6,0.01963454513740596,8960,18,down_proj,model.layers.18.mlp.down_proj,2.3596365922816718,3,0.017130098956961385,1536,13762560,971.4808134223916,1536,1094,1256,1442,1536,7.791683197021484,0.4797672629356384,0.9680816114038444,163.1447851668271,0.0368639855755005,0.006129524759111541
1536,1220.755263359591,102.60041678875085,False,1.208154043800554,1,0.012353341658714705,1536,18,gate_proj,model.layers.18.mlp.gate_proj,2.9388080694654124,61,0.04119421977094747,8960,13762560,961.363950340993,1536,1108,1276,1461,8960,9.44567584991455,0.5087031126022339,0.9686910352510515,117.9864609849369,0.03578150438525252,0.008475548733745545
1536,160.93308130461955,17.18902786600257,True,1.311560928644571,0,0.015968166437289197,1536,18,k_proj,model.layers.18.self_attn.k_proj,1.5335623496142914,0,0.025759786242567084,256,393216,126.87703157493534,256,139,171,220,256,2.3392393589019775,0.05963067337870598,0.916289638227566,53.99497024096605,0.1507334066364505,0.01852024356226608
1536,541.8968434997278,39.8460681091731,False,1.7685502109727116,0,0.020672485025095815,1536,18,o_proj,model.layers.18.self_attn.o_proj,3.128118893680721,6,0.04007975360206849,1536,2359296,335.45381468931026,1536,524,683,987,1536,3.9213805198669434,0.0002812233869917691,0.857997790047514,103.25069217699347,0.08863821936348479,0.009685165095898719
1536,489.9653901659907,42.40520178576568,True,1.3893507995890098,1,0.01430248236333841,1536,18,q_proj,model.layers.18.self_attn.q_proj,2.7938452256206556,0,0.04237488078817496,1536,2359296,301.28202814903375,1536,489,650,958,1536,4.53831148147583,7.972395542310551e-05,0.844267141608223,87.30712125063845,0.08867999061225762,0.011453819409865005
1536,1310.6411507949397,103.93848753909833,False,1.0334266927788502,0,0.011611749019348326,1536,18,up_proj,model.layers.18.mlp.up_proj,1.8148801912898804,15,0.021854034225273846,8960,13762560,1150.0568840421818,1536,1145,1300,1468,8960,5.493249893188477,0.39045318961143494,0.9783744645726601,358.00910665828087,0.02186720641100725,0.0027932250364639424
1536,234.3099131878452,17.372323004274445,True,1.2797430651258788,0,0.015956936662217192,1536,18,v_proj,model.layers.18.self_attn.v_proj,1.1221942177711555,0,0.014399506855812533,256,393216,218.14898265885552,256,202,224,248,256,1.6037324666976929,0.5009191036224365,0.9840342728542065,117.34158455546238,0.07559843701814851,0.008522127971838853
8960,1302.3657405065778,102.17513880385846,False,1.5477844735812705,0,0.017635796285893835,8960,19,down_proj,model.layers.19.mlp.down_proj,2.575858409070069,5,0.01881390768712007,1536,13762560,1097.7366336044224,1536,1152,1309,1476,1536,8.500920295715332,1.040589451789856,0.9775111568165932,144.46365023534165,0.029905222027646325,0.006922156531216872
1536,1216.6444875015138,102.22836637333104,False,1.2532732051125963,3,0.013042632820792582,1536,19,gate_proj,model.layers.19.mlp.gate_proj,2.980071023223519,43,0.03909329131742892,8960,13762560,943.0896072609619,1536,1101,1266,1453,8960,10.271636009216309,0.5288047194480896,0.968231294863571,99.05207988848565,0.036886420216412044,0.010095699162761805
1536,137.6109376705307,14.854550856593995,True,1.6026509714338701,1,0.0187603898125176,1536,19,k_proj,model.layers.19.self_attn.k_proj,2.3617512648934715,0,0.046284442871061475,256,393216,101.51364289743861,256,127,158,208,256,2.052042245864868,0.10197850316762924,0.8880564166846094,52.4018301414607,0.1773920426487112,0.019083302955268215
1536,597.0562510475552,39.896778180378156,False,1.4235282938420564,0,0.017567655171539142,1536,19,o_proj,model.layers.19.self_attn.o_proj,3.2188660404678426,15,0.0368284163020131,1536,2359296,434.5621638237729,1536,517,674,983,1536,4.083131313323975,0.00026825728127732873,0.8712097987202156,95.4748441677634,0.05286436549018136,0.010473963154554643
1536,436.2784820082468,41.648004033456786,True,1.3218800860998905,0,0.015418367350034887,1536,19,q_proj,model.layers.19.self_attn.q_proj,2.6606541748177635,0,0.04954449946481896,1536,2359296,250.05373015068272,1536,457,619,933,1536,5.576920509338379,0.00016296385729219764,0.8284493694228767,55.76985007854409,0.10477094502980039,0.01793083536340225
1536,1310.5389025804268,107.21423784437096,False,1.033553414861517,0,0.01151803947546604,1536,19,up_proj,model.layers.19.mlp.up_proj,1.741081024366914,1,0.019983233836099613,8960,13762560,1133.974687037951,1536,1148,1302,1467,8960,8.076637268066406,0.3882013261318207,0.9783638311251986,176.2153626904427,0.025215896983030485,0.005674874112745202
1536,237.9507919264764,17.447482625972402,True,1.9798103933694104,101,0.035085916908366585,1536,19,v_proj,model.layers.19.self_attn.v_proj,1.1443189585259625,0,0.0148473154012409,256,393216,223.49189737622632,256,206,227,249,256,1.6014584302902222,0.4854317307472229,0.9868149307161643,118.69548766156376,0.07455607189288958,0.008424920101860134
8960,1283.462587043108,103.2867185463245,False,1.35502618021277,0,0.015741044013033636,8960,20,down_proj,model.layers.20.mlp.down_proj,1.864494444891313,2,0.015528600315128326,1536,13762560,1113.9588475348448,1536,1109,1270,1458,1536,7.014896392822266,0.6433578133583069,0.9755183852469143,216.79359033189314,0.023727897277558876,0.004612682498910979
1536,1231.2508928565512,103.82906361413308,False,1.2964685532980185,4,0.012899003796705099,1536,20,gate_proj,model.layers.20.mlp.gate_proj,2.4699327410246443,49,0.033949233148045745,8960,13762560,971.0433157741136,1536,1101,1263,1446,8960,10.5061674118042,0.5011368989944458,0.9698578577599973,97.66731329397206,0.03416208009365571,0.010238840060953321
1536,137.64740216704698,15.221286782985246,True,1.6113604807912716,0,0.02264588778625042,1536,20,k_proj,model.layers.20.self_attn.k_proj,1.9380886237722115,0,0.03435398320253502,256,393216,101.48005477894353,256,123,156,212,256,2.4343669414520264,0.09344357997179031,0.888104196479975,39.0958494533638,0.19125928520401714,0.025578162745712136
1536,647.8563937786408,42.657127622574464,False,1.525452903792848,0,0.021761138117280036,1536,20,o_proj,model.layers.20.self_attn.o_proj,4.0180855620745515,2,0.029722572004706134,1536,2359296,448.58471928022243,1536,574,723,1006,1536,5.374880313873291,6.822834257036448e-05,0.8823394740055945,62.986230855854416,0.06360208273499544,0.01587648580351673
1536,455.32225282508307,42.98768145287719,True,1.3731763549164846,0,0.01832111337401429,1536,20,q_proj,model.layers.20.self_attn.q_proj,2.25135257458278,0,0.039910365959553856,1536,2359296,281.62504896853414,1536,452,612,929,1536,4.650908946990967,0.00018633210856933147,0.8342725974368193,85.4303861890557,0.09072952697357836,0.011705436959947956
1536,1297.571959567802,108.01464918213969,False,1.033306387597607,0,0.011536997686738078,1536,20,up_proj,model.layers.20.mlp.up_proj,1.4820751704300945,0,0.017439500583744525,8960,13762560,1143.2456812170476,1536,1122,1277,1451,8960,5.7583818435668945,0.41585344076156616,0.9770085470242478,351.8555444901209,0.02061252022334925,0.002842075435955158
1536,237.43561346548367,20.904786961224925,True,1.8239573910987337,0,0.024931021326111098,1536,20,v_proj,model.layers.20.self_attn.v_proj,1.0845840327732088,0,0.013877345628159723,256,393216,222.96088319656735,256,205,227,249,256,1.901617169380188,0.6563928127288818,0.9864240667298487,120.84962643904935,0.07369756040342416,0.008274746306347511
8960,1310.117650225744,103.96304189303378,False,1.4276275922470034,0,0.01567431869550302,8960,21,down_proj,model.layers.21.mlp.down_proj,1.7685213171454377,2,0.014974424736156535,1536,13762560,1151.4140967269332,1536,1132,1286,1461,1536,6.728603363037109,0.8460308909416199,0.97832001364013,238.73060561421656,0.023570680827419845,0.004188821946089217
1536,1246.585412949666,104.55655153830814,False,1.2575956030876376,3,0.012430480260288332,1536,21,gate_proj,model.layers.21.mlp.gate_proj,2.143115929331696,8,0.030667090844339214,8960,13762560,967.6029548011662,1536,1112,1271,1449,8960,11.366924285888672,0.5560585260391235,0.9715448703832332,84.60900106547011,0.03451178484772547,0.011819073472173532
1536,147.51665713009945,14.300274497081224,True,1.765320307858851,0,0.020240520656087564,1536,21,k_proj,model.layers.21.self_attn.k_proj,1.7518439754720079,0,0.029629778076214183,256,393216,111.10690391968066,256,129,162,214,256,2.4206933975219727,0.10625354945659637,0.900591757270283,34.89869413962137,0.1746280197935256,0.028654367295212767
1536,598.9252273343867,43.341419404165215,False,1.547147889582585,0,0.021525420930635097,1536,21,o_proj,model.layers.21.self_attn.o_proj,2.3801281650905506,19,0.02947829079789502,1536,2359296,390.75540167325113,1536,561,721,1019,1536,4.075666904449463,0.00013818578736390918,0.8716357843036158,113.08601347508069,0.07609632665384022,0.008842826528855907
1536,501.47090292443846,40.96447669831807,True,1.6941572356497663,0,0.018060401732582512,1536,21,q_proj,model.layers.21.self_attn.q_proj,2.0903946837535923,0,0.02904937713233767,1536,2359296,308.9514381986354,1536,496,655,959,1536,4.698902606964111,0.00013015628792345524,0.8474307001347733,76.0014600401326,0.09172254476450159,0.01315764196466686
1536,1319.5297701027887,109.05207485128263,False,1.0365694811337276,0,0.011705994658571518,1536,21,up_proj,model.layers.21.mlp.up_proj,1.4209206027172623,0,0.01659838784454889,8960,13762560,1175.2266839471442,1536,1139,1290,1456,8960,5.8124189376831055,0.4490845799446106,0.9792956927187574,352.00922721062307,0.020024925459443493,0.0028408346222176008
1536,228.0586660996945,20.850255653903933,True,1.4118795672918842,0,0.018380067058426968,1536,21,v_proj,model.layers.21.self_attn.v_proj,1.4085014353170882,0,0.021270958752940758,256,393216,206.91179361733953,256,199,222,246,256,2.1766085624694824,0.2310817688703537,0.9791576478254513,91.76183763929106,0.09095676249697959,0.010897776523732288
8960,1317.245415348661,103.98870711647244,False,1.4020135047873274,0,0.015477537263670548,8960,22,down_proj,model.layers.22.mlp.down_proj,1.6844674932367598,3,0.01484404279904744,1536,13762560,1164.3371492514593,1536,1134,1282,1453,1536,6.923537731170654,0.6244515776634216,0.9790595330308852,225.58812301063261,0.02379594395843845,0.00443285748670761
1536,1267.6721970733167,106.7201309293622,False,1.235842950614996,6,0.012772013707950607,1536,22,gate_proj,model.layers.22.mlp.gate_proj,2.184469232636154,3,0.02831042594319779,8960,13762560,999.6115993932253,1536,1123,1277,1450,8960,11.466323852539062,0.5915460586547852,0.9738311322492131,86.62520817354122,0.03320151615318269,0.011543983801997254
1536,166.55940520430374,16.903452638271585,True,1.465282083049746,0,0.019682480249721045,1536,22,k_proj,model.layers.22.self_attn.k_proj,1.877596023137765,0,0.03285145218755132,256,393216,126.95420287750021,256,151,182,225,256,2.408982038497925,0.08611811697483063,0.9224866264456797,49.23610831496918,0.16366329717860872,0.020310297345250812
1536,642.5286776263324,43.17760254611857,False,1.8132411842351976,0,0.024874212592664674,1536,22,o_proj,model.layers.22.self_attn.o_proj,2.526213609324898,25,0.03010095776470892,1536,2359296,468.22585169326885,1536,565,724,1025,1536,3.9714162349700928,0.00017256260616704822,0.8812139897416611,118.20238374047642,0.049482435826225156,0.008460066272399267
1536,538.2697001069323,44.80849061196439,True,1.3493601687411618,0,0.015784560473538982,1536,22,q_proj,model.layers.22.self_attn.q_proj,2.2873869662324426,0,0.033571572520822296,1536,2359296,333.98727323031653,1536,527,687,983,1536,5.136587142944336,0.00013147569552529603,0.8570824323319041,76.09766112613161,0.08785638068698248,0.01314100834639981
1536,1321.034675641978,109.15814852073612,False,1.0381910966579524,0,0.011587154022810815,1536,22,up_proj,model.layers.22.mlp.up_proj,1.449819626032059,0,0.016652045866405316,8960,13762560,1176.5509907814715,1536,1140,1289,1455,8960,6.297149181365967,0.4365066587924957,0.9794510486101629,300.48607964083965,0.020590551306793714,0.003327941185146628
1536,233.43828648138282,19.69160689477444,True,1.9560581962044294,115,0.033878413429810704,1536,22,v_proj,model.layers.22.self_attn.v_proj,1.3620633671214153,0,0.018537213498652477,256,393216,216.367204139346,256,203,225,248,256,1.8086353540420532,0.5775713920593262,0.9833621735370204,118.53873351528063,0.07449191698879636,0.008436061111375816
8960,1314.8776824435681,106.75124020940278,False,1.3631106888869007,0,0.014069094357393898,8960,23,down_proj,model.layers.23.mlp.down_proj,1.573980064193407,2,0.0146228121846572,1536,13762560,1183.5388939425043,1536,1120,1262,1435,1536,6.423332214355469,0.3500886559486389,0.9788143209620773,276.2009003512375,0.01785375157038009,0.003620553005903768
1536,1233.6514289972565,106.68816066436872,False,1.2521170479135413,13,0.013225157609285155,1536,23,gate_proj,model.layers.23.mlp.gate_proj,2.945308182340217,12,0.02537401154400259,8960,13762560,941.7839632124281,1536,1104,1262,1442,8960,11.84354305267334,0.5147790908813477,0.9701233329149727,81.1463835609376,0.036745883729466675,0.012323408094324266
