compression_ratio_target,has_bias,in_channel_max_over_median,in_channel_outlier_count,in_channel_top1pct_energy_frac,in_features,layer,module_type,name,out_channel_max_over_median,out_channel_outlier_count,out_channel_top1pct_energy_frac,out_features,relative_weight_error_after_residual,residual_channels,residual_density_1e_6,residual_effective_rank,residual_fraction,residual_l1,residual_l2,residual_params,residual_rank,residual_rank_90,residual_rank_95,residual_rank_99,residual_top_1pct_l1_frac,residual_type
8.0,False,1.9854008050221095,18,0.024291332380206435,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0754216377355763,0,0.012519180150967403,1536,0.8378921460511001,179,0.9999637422107515,1200.519042719145,0.02,243369.8357849292,84.39316404273653,274944,0,1025,1156,1308,0.04179795644967473,channel_in
8.0,False,1.9854008050221095,18,0.024291332380206435,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0754216377355763,0,0.012519180150967403,1536,0.8567787272260085,0,0.9999637422107515,1200.519042719145,0.04,243369.8357849292,84.39316404273653,0,0,1025,1156,1308,0.04179795644967473,none
8.0,False,1.9854008050221095,18,0.024291332380206435,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0754216377355763,0,0.012519180150967403,1536,0.8225586079133134,0,0.9999637422107515,1200.519042719145,0.04,243369.8357849292,84.39316404273653,545792,52,1025,1156,1308,0.04179795644967473,low_rank
8.0,False,1.9854008050221095,18,0.024291332380206435,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0754216377355763,0,0.012519180150967403,1536,0.7280700742170053,0,0.9999637422107515,1200.519042719145,0.04,243369.8357849292,84.39316404273653,550502,0,1025,1156,1308,0.04179795644967473,sparse
8.0,False,1.9854008050221095,18,0.024291332380206435,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0754216377355763,0,0.012519180150967403,1536,0.8226136451899414,358,0.9999637422107515,1200.519042719145,0.04,243369.8357849292,84.39316404273653,549888,0,1025,1156,1308,0.04179795644967473,channel_in
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9155188247084914,0,0.9999645414806547,1251.6143225754847,0.0,259783.9581417421,90.17909514311565,0,0,1075,1217,1383,0.04176817105952452,none
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9155188247084914,0,0.9999645414806547,1251.6143225754847,0.01,259783.9581417421,90.17909514311565,0,0,1075,1217,1383,0.04176817105952452,none
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9055996864288904,0,0.9999645414806547,1251.6143225754847,0.01,259783.9581417421,90.17909514311565,136448,13,1075,1217,1383,0.04176817105952452,low_rank
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.8641627106146964,0,0.9999645414806547,1251.6143225754847,0.01,259783.9581417421,90.17909514311565,137625,0,1075,1217,1383,0.04176817105952452,sparse
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9051027229171469,89,0.9999645414806547,1251.6143225754847,0.01,259783.9581417421,90.17909514311565,136704,0,1075,1217,1383,0.04176817105952452,channel_in
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9155188247084914,0,0.9999645414806547,1251.6143225754847,0.02,259783.9581417421,90.17909514311565,0,0,1075,1217,1383,0.04176817105952452,none
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.8959776278493438,0,0.9999645414806547,1251.6143225754847,0.02,259783.9581417421,90.17909514311565,272896,26,1075,1217,1383,0.04176817105952452,low_rank
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.831107878938661,0,0.9999645414806547,1251.6143225754847,0.02,259783.9581417421,90.17909514311565,275251,0,1075,1217,1383,0.04176817105952452,sparse
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.8964047819996903,179,0.9999645414806547,1251.6143225754847,0.02,259783.9581417421,90.17909514311565,274944,0,1075,1217,1383,0.04176817105952452,channel_in
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.9155188247084914,0,0.9999645414806547,1251.6143225754847,0.04,259783.9581417421,90.17909514311565,0,0,1075,1217,1383,0.04176817105952452,none
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.8774079737965106,0,0.9999645414806547,1251.6143225754847,0.04,259783.9581417421,90.17909514311565,545792,52,1075,1217,1383,0.04176817105952452,low_rank
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.77793260121117,0,0.9999645414806547,1251.6143225754847,0.04,259783.9581417421,90.17909514311565,550502,0,1075,1217,1383,0.04176817105952452,sparse
16.0,False,1.877513765290453,16,0.022845182188826973,8960,12,down_proj,model.layers.12.mlp.down_proj,1.0958644287212718,0,0.012943678743814819,1536,0.8807085248632385,358,0.9999645414806547,1251.6143225754847,0.04,259783.9581417421,90.17909514311565,549888,0,1075,1217,1383,0.04176817105952452,channel_in
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5559561586817093,0,0.9999468122209821,819.8810875931202,0.0,173538.50071340433,59.51608784692566,0,0,704,778,851,0.039594947485586666,none
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5559561586817093,0,0.9999468122209821,819.8810875931202,0.01,173538.50071340433,59.51608784692566,0,0,704,778,851,0.039594947485586666,none
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5490380528991969,0,0.9999468122209821,819.8810875931202,0.01,173538.50071340433,59.51608784692566,136448,13,704,778,851,0.039594947485586666,low_rank
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5272432581109961,0,0.9999468122209821,819.8810875931202,0.01,173538.50071340433,59.51608784692566,137625,0,704,778,851,0.039594947485586666,sparse
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5500393940589294,89,0.9999468122209821,819.8810875931202,0.01,173538.50071340433,59.51608784692566,136704,0,704,778,851,0.039594947485586666,channel_out
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5559561586817093,0,0.9999468122209821,819.8810875931202,0.02,173538.50071340433,59.51608784692566,0,0,704,778,851,0.039594947485586666,none
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5421342085772467,0,0.9999468122209821,819.8810875931202,0.02,173538.50071340433,59.51608784692566,272896,26,704,778,851,0.039594947485586666,low_rank
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5083793454110754,0,0.9999468122209821,819.8810875931202,0.02,173538.50071340433,59.51608784692566,275251,0,704,778,851,0.039594947485586666,sparse
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5451055810367459,179,0.9999468122209821,819.8810875931202,0.02,173538.50071340433,59.51608784692566,274944,0,704,778,851,0.039594947485586666,channel_out
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5559561586817093,0,0.9999468122209821,819.8810875931202,0.04,173538.50071340433,59.51608784692566,0,0,704,778,851,0.039594947485586666,none
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5283846976826414,0,0.9999468122209821,819.8810875931202,0.04,173538.50071340433,59.51608784692566,545792,52,704,778,851,0.039594947485586666,low_rank
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.47757100778737754,0,0.9999468122209821,819.8810875931202,0.04,173538.50071340433,59.51608784692566,550502,0,704,778,851,0.039594947485586666,sparse
2.0,False,1.0870153692637503,0,0.01200742322159973,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.87851879887786,6,0.02137500760383551,8960,0.5359859507766479,358,0.9999468122209821,819.8810875931202,0.04,173538.50071340433,59.51608784692566,549888,0,704,778,851,0.039594947485586666,channel_out
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7402276892765393,0,0.9999625069754464,1087.5632218032827,0.0,229514.0870769837,79.24268037136957,0,0,936,1048,1163,0.04097935268247089,none
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7402276892765393,0,0.9999625069754464,1087.5632218032827,0.01,229514.0870769837,79.24268037136957,0,0,936,1048,1163,0.04097935268247089,none
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7324017211936797,0,0.9999625069754464,1087.5632218032827,0.01,229514.0870769837,79.24268037136957,136448,13,936,1048,1163,0.04097935268247089,low_rank
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.6997253281369582,0,0.9999625069754464,1087.5632218032827,0.01,229514.0870769837,79.24268037136957,137625,0,936,1048,1163,0.04097935268247089,sparse
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7317390206898923,89,0.9999625069754464,1087.5632218032827,0.01,229514.0870769837,79.24268037136957,136704,0,936,1048,1163,0.04097935268247089,channel_out
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7402276892765393,0,0.9999625069754464,1087.5632218032827,0.02,229514.0870769837,79.24268037136957,0,0,936,1048,1163,0.04097935268247089,none
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7246460235621178,0,0.9999625069754464,1087.5632218032827,0.02,229514.0870769837,79.24268037136957,272896,26,936,1048,1163,0.04097935268247089,low_rank
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.6737268633222243,0,0.9999625069754464,1087.5632218032827,0.02,229514.0870769837,79.24268037136957,275251,0,936,1048,1163,0.04097935268247089,sparse
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.724208098572043,179,0.9999625069754464,1087.5632218032827,0.02,229514.0870769837,79.24268037136957,274944,0,936,1048,1163,0.04097935268247089,channel_out
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7402276892765393,0,0.9999625069754464,1087.5632218032827,0.04,229514.0870769837,79.24268037136957,0,0,936,1048,1163,0.04097935268247089,none
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7092826588016209,0,0.9999625069754464,1087.5632218032827,0.04,229514.0870769837,79.24268037136957,545792,52,936,1048,1163,0.04097935268247089,low_rank
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.631716019194497,0,0.9999625069754464,1087.5632218032827,0.04,229514.0870769837,79.24268037136957,550502,0,936,1048,1163,0.04097935268247089,sparse
4.0,False,1.0528525333831662,0,0.011760466952748405,1536,12,gate_proj,model.layers.12.mlp.gate_proj,1.8219859044448006,2,0.023037402975955776,8960,0.7103739920985006,358,0.9999625069754464,1087.5632218032827,0.04,229514.0870769837,79.24268037136957,549888,0,936,1048,1163,0.04097935268247089,channel_out
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8457671001773296,0,0.9999659946986608,1202.7141294475152,0.0,260788.84356627255,90.5408605435897,0,0,1041,1175,1317,0.042320485569746435,none
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8457671001773296,0,0.9999659946986608,1202.7141294475152,0.01,260788.84356627255,90.5408605435897,0,0,1041,1175,1317,0.042320485569746435,none
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8367527535850507,0,0.9999659946986608,1202.7141294475152,0.01,260788.84356627255,90.5408605435897,136448,13,1041,1175,1317,0.042320485569746435,low_rank
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.7966985434852856,0,0.9999659946986608,1202.7141294475152,0.01,260788.84356627255,90.5408605435897,137625,0,1041,1175,1317,0.042320485569746435,sparse
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8337957181048253,89,0.9999659946986608,1202.7141294475152,0.01,260788.84356627255,90.5408605435897,136704,0,1041,1175,1317,0.042320485569746435,channel_out
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8457671001773296,0,0.9999659946986608,1202.7141294475152,0.02,260788.84356627255,90.5408605435897,0,0,1041,1175,1317,0.042320485569746435,none
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.827899821897828,0,0.9999659946986608,1202.7141294475152,0.02,260788.84356627255,90.5408605435897,272896,26,1041,1175,1317,0.042320485569746435,low_rank
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.7662006705032772,0,0.9999659946986608,1202.7141294475152,0.02,260788.84356627255,90.5408605435897,275251,0,1041,1175,1317,0.042320485569746435,sparse
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8237800196841772,179,0.9999659946986608,1202.7141294475152,0.02,260788.84356627255,90.5408605435897,274944,0,1041,1175,1317,0.042320485569746435,channel_out
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8457671001773296,0,0.9999659946986608,1202.7141294475152,0.04,260788.84356627255,90.5408605435897,0,0,1041,1175,1317,0.042320485569746435,none
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8105570981603758,0,0.9999659946986608,1202.7141294475152,0.04,260788.84356627255,90.5408605435897,545792,52,1041,1175,1317,0.042320485569746435,low_rank
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.7173911437885554,0,0.9999659946986608,1202.7141294475152,0.04,260788.84356627255,90.5408605435897,550502,0,1041,1175,1317,0.042320485569746435,sparse
8.0,False,1.0611057963874553,0,0.01184163934230877,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.117784873695409,10,0.028387440767701288,8960,0.8066409681706653,358,0.9999659946986608,1202.7141294475152,0.04,260788.84356627255,90.5408605435897,549888,0,1041,1175,1317,0.042320485569746435,channel_out
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.9074885131612553,0,0.9999659946986608,1246.6011637675992,0.0,278847.64843366644,97.14824672109958,0,0,1087,1235,1392,0.04326362716864141,none
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.9074885131612553,0,0.9999659946986608,1246.6011637675992,0.01,278847.64843366644,97.14824672109958,0,0,1087,1235,1392,0.04326362716864141,none
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8969242091524412,0,0.9999659946986608,1246.6011637675992,0.01,278847.64843366644,97.14824672109958,136448,13,1087,1235,1392,0.04326362716864141,low_rank
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8525352198111971,0,0.9999659946986608,1246.6011637675992,0.01,278847.64843366644,97.14824672109958,137625,0,1087,1235,1392,0.04326362716864141,sparse
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8923816782314065,89,0.9999659946986608,1246.6011637675992,0.01,278847.64843366644,97.14824672109958,136704,0,1087,1235,1392,0.04326362716864141,channel_out
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.9074885131612553,0,0.9999659946986608,1246.6011637675992,0.02,278847.64843366644,97.14824672109958,0,0,1087,1235,1392,0.04326362716864141,none
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8867078909319122,0,0.9999659946986608,1246.6011637675992,0.02,278847.64843366644,97.14824672109958,272896,26,1087,1235,1392,0.04326362716864141,low_rank
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8193640959967616,0,0.9999659946986608,1246.6011637675992,0.02,278847.64843366644,97.14824672109958,275251,0,1087,1235,1392,0.04326362716864141,sparse
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8806444007816198,179,0.9999659946986608,1246.6011637675992,0.02,278847.64843366644,97.14824672109958,274944,0,1087,1235,1392,0.04326362716864141,channel_out
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.9074885131612553,0,0.9999659946986608,1246.6011637675992,0.04,278847.64843366644,97.14824672109958,0,0,1087,1235,1392,0.04326362716864141,none
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8671973681411564,0,0.9999659946986608,1246.6011637675992,0.04,278847.64843366644,97.14824672109958,545792,52,1087,1235,1392,0.04326362716864141,low_rank
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.7665795738109511,0,0.9999659946986608,1246.6011637675992,0.04,278847.64843366644,97.14824672109958,550502,0,1087,1235,1392,0.04326362716864141,sparse
16.0,False,1.0762664988005006,0,0.012043687925051772,1536,12,gate_proj,model.layers.12.mlp.gate_proj,2.3411847392638596,38,0.03332535246364434,8960,0.8615020977370499,358,0.9999659946986608,1246.6011637675992,0.04,278847.64843366644,97.14824672109958,549888,0,1087,1235,1392,0.04326362716864141,channel_out
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.41216734323774806,0,0.9999415079752604,97.58922352928064,0.0,3805.637777331278,7.98249321723993,0,0,81,96,120,0.04443897395779183,none
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.41216734323774806,0,0.9999415079752604,97.58922352928064,0.01,3805.637777331278,7.98249321723993,0,0,81,96,120,0.04443897395779183,none
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.40391211234128377,0,0.9999415079752604,97.58922352928064,0.01,3805.637777331278,7.98249321723993,3584,2,81,96,120,0.04443897395779183,low_rank
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.387436970269202,0,0.9999415079752604,97.58922352928064,0.01,3805.637777331278,7.98249321723993,3932,0,81,96,120,0.04443897395779183,sparse
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.40817211806069514,2,0.9999415079752604,97.58922352928064,0.01,3805.637777331278,7.98249321723993,3072,0,81,96,120,0.04443897395779183,channel_out
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.41216734323774806,0,0.9999415079752604,97.58922352928064,0.02,3805.637777331278,7.98249321723993,0,0,81,96,120,0.04443897395779183,none
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.39569868125566465,0,0.9999415079752604,97.58922352928064,0.02,3805.637777331278,7.98249321723993,7168,4,81,96,120,0.04443897395779183,low_rank
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.37111668732505226,0,0.9999415079752604,97.58922352928064,0.02,3805.637777331278,7.98249321723993,7864,0,81,96,120,0.04443897395779183,sparse
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.4029858177547465,5,0.9999415079752604,97.58922352928064,0.02,3805.637777331278,7.98249321723993,7680,0,81,96,120,0.04443897395779183,channel_out
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.41216734323774806,0,0.9999415079752604,97.58922352928064,0.04,3805.637777331278,7.98249321723993,0,0,81,96,120,0.04443897395779183,none
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.37935850824897693,0,0.9999415079752604,97.58922352928064,0.04,3805.637777331278,7.98249321723993,14336,8,81,96,120,0.04443897395779183,low_rank
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.34509385797050524,0,0.9999415079752604,97.58922352928064,0.04,3805.637777331278,7.98249321723993,15728,0,81,96,120,0.04443897395779183,sparse
2.0,True,1.3636654633437235,0,0.017017061390004477,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.6757540216622522,0,0.027693170338190975,256,0.3945385264871529,10,0.9999415079752604,97.58922352928064,0.04,3805.637777331278,7.98249321723993,15360,0,81,96,120,0.04443897395779183,channel_out
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6690983892446491,0,0.9999593098958334,131.11824993816057,0.0,6122.498858421584,12.958506884010099,0,0,109,129,161,0.04528758160221234,none
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6690983892446491,0,0.9999593098958334,131.11824993816057,0.01,6122.498858421584,12.958506884010099,0,0,109,129,161,0.04528758160221234,none
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6586798223406107,0,0.9999593098958334,131.11824993816057,0.01,6122.498858421584,12.958506884010099,3584,2,109,129,161,0.04528758160221234,low_rank
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6280926035877832,0,0.9999593098958334,131.11824993816057,0.01,6122.498858421584,12.958506884010099,3932,0,109,129,161,0.04528758160221234,sparse
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6637067944368953,2,0.9999593098958334,131.11824993816057,0.01,6122.498858421584,12.958506884010099,3072,0,109,129,161,0.04528758160221234,channel_out
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6690983892446491,0,0.9999593098958334,131.11824993816057,0.02,6122.498858421584,12.958506884010099,0,0,109,129,161,0.04528758160221234,none
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6484150265783696,0,0.9999593098958334,131.11824993816057,0.02,6122.498858421584,12.958506884010099,7168,4,109,129,161,0.04528758160221234,low_rank
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6008605831787961,0,0.9999593098958334,131.11824993816057,0.02,6122.498858421584,12.958506884010099,7864,0,109,129,161,0.04528758160221234,sparse
4.0,True,1.3668415339651565,0,0.016797058245040276,1536,12,k_proj,model.layers.12.self_attn.k_proj,1.4001883087076707,0,0.023792330345580644,256,0.6558887624377743,5,0.9999593098958334,131.11824993816057,0.02,6122.498858421584,12.958506884010099,7680,0,109,129,161,0.04528758160221234,channel_out
