activation_gain_vs_q_only,activation_reconstruction_error,bits,budget_feasible,candidate_kind,candidate_memory_ratio,filter_pass,filter_rho_threshold,hessian_gain_vs_q_only,layer,layer_family,layer_parameter_count,layer_short,lowrank_memory_ratio,lowrank_projection_error,lowrank_rank,normalized_hessian_cost,positive_conditional_rho,predicted_hessian_cost,q_memory_ratio,q_method,q_residual_norm,r_method,residual_effective_rank,residual_memory_ratio,residual_stable_rank,rho_q_error_l_res,rho_q_error_s_res,rho_q_plus_l_error_s_res,rho_q_plus_s_error_l_res,rho_s_res_l_res,s_method,selected_by_fixed_kind,selected_by_greedy,selected_nominal_bits,selected_nominal_keep_fraction,selected_nominal_rank_fraction,selected_order,selected_predicted_hessian_cost,selected_q_method,selected_r_method,selected_s_method,selection_family,selector_score,sparse_keep_fraction,sparse_projection_error,stack_order,stack_residual_error,strategy,target_memory_ratio,token_risk_p95,unused_memory_ratio,weight_error,worst_token_risk
0.0008130645602450817,0.03145717066846038,4,True,q_l,0.2579633204633205,True,0.3,0.0007780973019980569,model.layers.14.mlp.up_proj,mlp,67895296,L14:up_proj,0.007963320463320463,0.9871341296269536,24,0.031225596146098128,0.0,80.00025177001953,0.25,rtn,22.015525817871094,svd,3053.1455078125,0.007963320463320489,536.3074104339258,-0.15592283977552757,0.0,0.0,-0.15592283977552757,0.0,,True,False,,,,,,,,,residual_stack_validate,0.05435936294841738,0.0,1.0,q+l_res,0.9871341296269536,residual_q_l_same_budget,0.258,0.03331414610147476,3.6679536679518066e-05,0.1864277190257936,0.054763082414865494
0.00507257642437476,0.04016880625370491,4,True,q_l,0.2578125,True,0.3,0.004647051471165023,model.layers.14.self_attn.o_proj,attention,12845056,L14:o_proj,0.0078125,0.9580384802886585,14,0.04548112828389477,0.0,1.9242297410964966,0.25,rtn,9.912240028381348,svd,1602.953857421875,0.0078125,28.45424675808003,-0.3045104799478041,0.0,0.0,-0.3045104799478041,0.0,,True,False,,,,,,,,,residual_stack_validate,0.07718545871133092,0.0,1.0,q+l_res,0.9580384802886585,residual_q_l_same_budget,0.258,0.05584085360169411,0.0001875000000000071,0.20234461914431418,0.0675579309463501
0.011992127336679658,0.012686933530289608,4,True,q_s,0.2579999945798896,True,0.3,0.012863640419549233,model.layers.0.mlp.down_proj,mlp,67895296,L0:down_proj,0.0,1.0,0,0.012586352798279384,0.0,0.3504260778427124,0.25,rtn,20.870525360107422,,2500.539306640625,0.007999994579889591,184.43509135642043,0.0,-0.7111752164104109,-0.7111752164104109,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.02537637933344238,0.0079999945798896,0.976293359102759,q+s_res,0.976293359102759,residual_q_s_same_budget,0.258,0.02034435048699379,5.4201104160434e-09,0.20559663216693205,0.022534020245075226
0.007854228216733854,0.010382268924468054,4,True,q_s,0.2579999945798896,True,0.3,0.008046843616728748,model.layers.0.mlp.up_proj,mlp,67895296,L0:up_proj,0.0,1.0,0,0.010450338072269106,0.0,4.7563252449035645,0.25,rtn,16.278629302978516,,3061.183837890625,0.007999994579889591,858.0812165301915,0.0,-0.6595700292387712,-0.6595700292387712,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.018489979565929456,0.0079999945798896,0.9767461384069017,q+s_res,0.9767461384069017,residual_q_s_same_budget,0.258,0.01203528605401516,5.4201104160434e-09,0.168581700417552,0.012799393385648727
0.011479776892885676,0.019339617824842528,4,True,q_s,0.25799996512276785,True,0.3,0.011308757458280715,model.layers.0.self_attn.o_proj,attention,12845056,L0:o_proj,0.0,1.0,0,0.019128879818824166,0.0,0.466060996055603,0.25,rtn,8.553833961486816,,1772.20703125,0.00799996512276785,174.9277229842647,0.0,-0.6096347455663708,-0.6096347455663708,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.038872355763108976,0.007999965122767858,0.9735853621418287,q+s_res,0.9735853621418287,residual_q_s_same_budget,0.258,0.03141392394900322,3.4877232157892735e-08,0.21882268573141725,0.05678752437233925
0.011621671992377076,0.03533739473942223,4,True,q_s,0.2579999945798896,True,0.3,0.012372154611578624,model.layers.14.mlp.down_proj,mlp,67895296,L14:down_proj,0.0,1.0,0,0.03600292761362661,0.0,6.09907865524292,0.25,rtn,28.340662002563477,,2408.576904296875,0.007999994579889591,69.56379655343247,0.0,-0.5057733840549984,-0.5057733840549984,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.06369051944087661,0.0079999945798896,0.9590903465175784,q+s_res,0.9590903465175784,residual_q_s_same_budget,0.258,0.042305078357458115,5.4201104160434e-09,0.23646403746360817,0.043763983994722366
0.007207569108493111,0.025062666120212348,4,True,q_s,0.2579999945798896,True,0.3,0.006971333848485438,model.layers.14.mlp.up_proj,mlp,67895296,L14:up_proj,0.0,1.0,0,0.025032359599610747,0.0,64.13312530517578,0.25,rtn,22.015525817871094,,3053.1455078125,0.007999994579889591,536.3074104339258,0.0,-0.4667219850154476,-0.4667219850154476,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.043448388693222595,0.0079999945798896,0.9566741139422772,q+s_res,0.9566741139422772,residual_q_s_same_budget,0.258,0.026758501306176186,5.4201104160434e-09,0.18066338205281493,0.028249777853488922
0.017708781791902092,0.02753260088617758,4,True,q_s,0.25799996512276785,True,0.3,0.0179600512628856,model.layers.14.self_attn.o_proj,attention,12845056,L14:o_proj,0.0,1.0,0,0.032168128492174194,0.0,1.3609791994094849,0.25,rtn,9.912240028381348,,1602.953857421875,0.00799996512276785,28.45424675808003,0.0,-0.5985735337335906,-0.5985735337335906,0.0,0.0,wanda,True,False,,,,,,,,,residual_stack_validate,0.05517082669526248,0.007999965122767858,0.9637954087158449,q+s_res,0.9637954087158449,residual_q_s_same_budget,0.258,0.042409200221300125,3.4877232157892735e-08,0.20354406877632933,0.04718279093503952
0.011560565613024721,0.013118495253944545,4,True,q_s_l,0.2579908186864669,True,0.3,0.01243024725125102,model.layers.0.mlp.down_proj,mlp,67895296,L0:down_proj,0.0019908301158301158,0.9901201462306457,6,0.013019745966577597,0.06607897090185723,0.36249250173568726,0.25,rtn,20.870525360107422,svd,2500.539306640625,0.007990818686466894,184.43509135642043,-0.18850190210568435,-0.6839931787934858,-0.6860705638867425,-0.19789945751642074,0.06607897090185723,wanda,True,False,,,,,,,,,residual_stack_validate,0.025800049471240205,0.005999988570636764,0.9830319700870924,q+s_res+l_res,0.9729749119141493,residual_q_s_l_same_budget,0.258,0.02015521004796028,9.181313533113133e-06,0.20491527876732443,0.022995689883828163
0.0075620851144582255,0.010674412026743683,4,True,q_s_l,0.2579908186864669,True,0.3,0.007743659529430839,model.layers.0.mlp.up_proj,mlp,67895296,L0:up_proj,0.0019908301158301158,0.9977624260517957,6,0.010753522159567014,0.003865344187791985,4.894315242767334,0.25,rtn,16.278629302978516,svd,3061.183837890625,0.007990818686466894,858.0812165301915,-0.04731813088567657,-0.6454707601971952,-0.646017731613964,-0.058692450868984926,0.003865344187791985,wanda,True,False,,,,,,,,,residual_stack_validate,0.01896088750970632,0.005999988570636764,0.9816794165927526,q+s_res+l_res,0.9793796845579629,residual_q_s_l_same_budget,0.258,0.012271542102098465,9.181313533113133e-06,0.16903516604888752,0.013096123933792114
0.010758251240778498,0.020061143476949705,4,True,q_s_l,0.25767408098493305,True,0.3,0.010568042355777477,model.layers.0.self_attn.o_proj,attention,12845056,L0:o_proj,0.0016741071428571428,0.9953294248353698,3,0.019869594921327404,0.0,0.48410797119140625,0.25,rtn,8.553833961486816,svd,1772.20703125,0.007674080984933052,174.9277229842647,-0.045436904817139745,-0.5859916832105413,-0.5885190537817492,-0.0783182881851718,-0.03157206980354916,wanda,True,False,,,,,,,,,residual_stack_validate,0.04012851585360162,0.005999973842075893,0.9792369453956783,q+s_res+l_res,0.9744796303409,residual_q_s_l_same_budget,0.258,0.03218690678477287,0.00032591901506695553,0.21904047041290733,0.058503031730651855
0.010757053884548985,0.036202012847250324,4,True,q_s_l,0.2579908186864669,True,0.3,0.01148872342616026,model.layers.14.mlp.down_proj,mlp,67895296,L14:down_proj,0.0019908301158301158,0.9945252162222605,6,0.03688635879904498,0.07260740677142119,6.248736381530762,0.25,rtn,28.340662002563477,svd,2408.576904296875,0.007990818686466894,69.56379655343247,-0.11527587301635954,-0.4806505856361583,-0.4776538031550142,-0.09255507496584538,0.07260740677142119,wanda,True,False,,,,,,,,,residual_stack_validate,0.06518299928177054,0.005999988570636764,0.9663019615013969,q+s_res+l_res,0.9610898526644615,residual_q_s_l_same_budget,0.258,0.043207429349422455,9.181313533113133e-06,0.2369595219030638,0.04479144513607025
0.006681044709960702,0.025589190518744757,4,True,q_s_l,0.2579908186864669,True,0.3,0.0064445768853556885,model.layers.14.mlp.up_proj,mlp,67895296,L14:up_proj,0.0019908301158301158,0.9974955979982111,6,0.025559116562740496,0.0,65.48268127441406,0.25,rtn,22.015525817871094,svd,3053.1455078125,0.007990818686466894,536.3074104339258,-0.05939411640192932,-0.4446803895336407,-0.44557870435231056,-0.06723081173631172,-0.001853340265801745,wanda,True,False,,,,,,,,,residual_stack_validate,0.04434736314216779,0.005999988570636764,0.9659569575886491,q+s_res+l_res,0.9635850228321896,residual_q_s_l_same_budget,0.258,0.027292698621749878,9.181313533113133e-06,0.1819809087955205,0.02879457361996174
0.01633187036182458,0.028909512316255093,4,True,q_s_l,0.25767408098493305,True,0.3,0.016429344023507625,model.layers.14.self_attn.o_proj,attention,12845056,L14:o_proj,0.0016741071428571428,0.9929546033346812,3,0.03369883573155217,0.0,1.4257408380508423,0.25,rtn,9.912240028381348,svd,1602.953857421875,0.007674080984933052,28.45424675808003,-0.044806695575608076,-0.5698850670792691,-0.5713667419130389,-0.06648115720686594,-0.017205259156584093,wanda,True,False,,,,,,,,,residual_stack_validate,0.05755207906888877,0.005999973842075893,0.9686750780782696,q+s_res+l_res,0.9614359108759438,residual_q_s_l_same_budget,0.258,0.043805599212646484,0.00032591901506695553,0.20306112729043654,0.0493723526597023
0.011992127336679658,0.012686933530289608,4,True,q_s,0.2579999945798896,True,0.3,0.012863640419549233,model.layers.0.mlp.down_proj,mlp,67895296,L0:down_proj,0.0,1.0,0,0.012586352798279384,0.0,0.3504260778427124,0.25,rtn,20.870525360107422,,2500.539306640625,0.007999994579889591,184.43509135642043,0.0,-0.7111752164104109,-0.7111752164104109,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.02537637933344238,0.0079999945798896,0.976293359102759,q+s_res,0.976293359102759,residual_stack_selector,0.258,0.02034435048699379,5.4201104160434e-09,0.20559663216693205,0.022534020245075226
0.007854228216733854,0.010382268924468054,4,True,q_s,0.2579999945798896,True,0.3,0.008046843616728748,model.layers.0.mlp.up_proj,mlp,67895296,L0:up_proj,0.0,1.0,0,0.010450338072269106,0.0,4.7563252449035645,0.25,rtn,16.278629302978516,,3061.183837890625,0.007999994579889591,858.0812165301915,0.0,-0.6595700292387712,-0.6595700292387712,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.018489979565929456,0.0079999945798896,0.9767461384069017,q+s_res,0.9767461384069017,residual_stack_selector,0.258,0.01203528605401516,5.4201104160434e-09,0.168581700417552,0.012799393385648727
0.011479776892885676,0.019339617824842528,4,True,q_s,0.25799996512276785,True,0.3,0.011308757458280715,model.layers.0.self_attn.o_proj,attention,12845056,L0:o_proj,0.0,1.0,0,0.019128879818824166,0.0,0.466060996055603,0.25,rtn,8.553833961486816,,1772.20703125,0.00799996512276785,174.9277229842647,0.0,-0.6096347455663708,-0.6096347455663708,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.038872355763108976,0.007999965122767858,0.9735853621418287,q+s_res,0.9735853621418287,residual_stack_selector,0.258,0.03141392394900322,3.4877232157892735e-08,0.21882268573141725,0.05678752437233925
0.011621671992377076,0.03533739473942223,4,True,q_s,0.2579999945798896,True,0.3,0.012372154611578624,model.layers.14.mlp.down_proj,mlp,67895296,L14:down_proj,0.0,1.0,0,0.03600292761362661,0.0,6.09907865524292,0.25,rtn,28.340662002563477,,2408.576904296875,0.007999994579889591,69.56379655343247,0.0,-0.5057733840549984,-0.5057733840549984,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.06369051944087661,0.0079999945798896,0.9590903465175784,q+s_res,0.9590903465175784,residual_stack_selector,0.258,0.042305078357458115,5.4201104160434e-09,0.23646403746360817,0.043763983994722366
0.007207569108493111,0.025062666120212348,4,True,q_s,0.2579999945798896,True,0.3,0.006971333848485438,model.layers.14.mlp.up_proj,mlp,67895296,L14:up_proj,0.0,1.0,0,0.025032359599610747,0.0,64.13312530517578,0.25,rtn,22.015525817871094,,3053.1455078125,0.007999994579889591,536.3074104339258,0.0,-0.4667219850154476,-0.4667219850154476,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.043448388693222595,0.0079999945798896,0.9566741139422772,q+s_res,0.9566741139422772,residual_stack_selector,0.258,0.026758501306176186,5.4201104160434e-09,0.18066338205281493,0.028249777853488922
0.017708781791902092,0.02753260088617758,4,True,q_s,0.25799996512276785,True,0.3,0.0179600512628856,model.layers.14.self_attn.o_proj,attention,12845056,L14:o_proj,0.0,1.0,0,0.032168128492174194,0.0,1.3609791994094849,0.25,rtn,9.912240028381348,,1602.953857421875,0.00799996512276785,28.45424675808003,0.0,-0.5985735337335906,-0.5985735337335906,0.0,0.0,wanda,True,True,,,,,,,,,residual_stack_validate,0.05517082669526248,0.007999965122767858,0.9637954087158449,q+s_res,0.9637954087158449,residual_stack_selector,0.258,0.042409200221300125,3.4877232157892735e-08,0.20354406877632933,0.04718279093503952
,,,,,,,,,model.layers.0.mlp.down_proj,mlp,,L0:down_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,qs,0.7085723280906677,rtn,,magnitude,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
,,,,,,,,,model.layers.0.mlp.up_proj,mlp,,L0:up_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,sq,8.418718338012695,rtn,,wanda,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
,,,,,,,,,model.layers.0.self_attn.o_proj,attention,,L0:o_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,qr,0.7415962815284729,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
,,,,,,,,,model.layers.14.mlp.down_proj,mlp,,L14:down_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,qs,8.194984436035156,rtn,,magnitude,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
,,,,,,,,,model.layers.14.mlp.up_proj,mlp,,L14:up_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,sq,81.99372863769531,rtn,,wanda,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
,,,,,,,,,model.layers.14.self_attn.o_proj,attention,,L14:o_proj,,,,,,,,,,,,,,,,,,,,,,4,0.9800000000000001,0.79,rq,2.1178197860717773,rtn,whitened_svd,,hessian_guided_spq,,,,,,hessian_guided_spq_no_lora_matched_budget,,,,,
