activation_error,block_circulant_projection_error,block_size,family,filter_pass,filter_threshold,hessian_cost_norm,layer,layer_short,lowrank_projection_error_at_c_memory,lowrank_projection_error_at_matched_memory,memory_ratio,oasr_layer_family,q_bits,q_method,random_block_circulant_projection_error,rank,residual_effective_rank,residual_stable_rank,rho_c_res_l_res,rho_new_vs_base,rho_q_error_c_res,rho_q_error_l_res,rho_q_plus_c_error_l_res,score,split_c,split_l,target_memory_ratio,weight_error,worst_token_p95_error
0.27271920442581177,0.9881460666656494,32,q_l_c,True,0.3,0.27271920442581177,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,0.8682306408882141,0.25390625,attention_o,2,rtn,1.4110727310180664,25,262.2813948338733,23.51021385192871,-0.0007351234076129612,0.0,-0.1401540156781163,-0.5340898758908574,-0.5395185797525485,0.5049417644739151,0.25,0.75,0.258,0.6613274216651917,0.35535743832588196
0.3846173584461212,0.992120087146759,64,q_c,True,0.3,0.3846173584461212,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,nan,0.140625,attention_o,2,rtn,1.4153960943222046,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.14380912872578466,0.0,0.0,0.7226624310016632,0.25,0.0,0.258,0.764758825302124,0.5222432017326355
0.2599502205848694,0.992120087146759,64,q_c_l,True,0.3,0.2599502205848694,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.855487585067749,0.2578125,attention_o,2,rtn,1.4153960943222046,30,262.2813948338733,23.51021385192871,0.05098669199147657,0.0,-0.14380912872578466,-0.5695069942436245,-0.5693267651282524,0.48189419209957124,0.25,0.75,0.258,0.654241681098938,0.33990785479545593
0.27451708912849426,0.9940520524978638,64,q_l_c,True,0.3,0.27451708912849426,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.8699437379837036,0.23828125,attention_o,2,rtn,1.4153960943222046,25,262.2813948338733,23.51021385192871,0.012388786446921403,0.0,-0.13265267350143248,-0.5340898758908574,-0.5373067038285069,0.507825031876564,0.25,0.75,0.258,0.6665927171707153,0.3568090498447418
0.36637046933174133,0.9682493209838867,16,q_c,True,0.3,0.36637046933174133,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,nan,0.1875,attention_o,2,rtn,1.410941481590271,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.25874805708402854,0.0,0.0,0.6869327008724213,0.5,0.0,0.258,0.7463584542274475,0.49457627534866333
0.2776973247528076,0.9682493209838867,16,q_c_l,True,0.3,0.2776973247528076,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,0.8985806703567505,0.2578125,attention_o,2,rtn,1.410941481590271,18,262.2813948338733,23.51021385192871,0.0637551794798115,0.0,-0.25874805708402854,-0.4902942582285515,-0.4919668292413667,0.5191283732652664,0.5,0.5,0.258,0.6706632375717163,0.37178316712379456
0.2795906364917755,0.974431037902832,16,q_l_c,True,0.3,0.2795906364917755,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,0.8936847448348999,0.25390625,attention_o,2,rtn,1.410941481590271,17,262.2813948338733,23.51021385192871,0.0010378027042468418,0.0,-0.22758270844365508,-0.4860876615360812,-0.49886722917676224,0.5275069177150726,0.5,0.5,0.258,0.6712676286697388,0.38399630784988403
0.37985408306121826,0.9843034744262695,32,q_c,True,0.3,0.37985408306121826,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,nan,0.15625,attention_o,2,rtn,1.4110727310180664,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.17946606987472452,0.0,0.0,0.7139267206192017,0.5,0.0,0.258,0.7587335109710693,0.5162036418914795
0.2645816504955292,0.9843034744262695,32,q_c_l,True,0.3,0.2645816504955292,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,0.8696023225784302,0.2578125,attention_o,2,rtn,1.4110727310180664,26,262.2813948338733,23.51021385192871,0.04383286169252613,0.0,-0.17946606987472452,-0.5492047644095552,-0.5508765749478575,0.4895018756389618,0.5,0.5,0.258,0.659796416759491,0.34400779008865356
0.2907046675682068,0.9873398542404175,32,q_l_c,True,0.3,0.2907046675682068,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,0.8965395092964172,0.22265625,attention_o,2,rtn,1.4110727310180664,17,262.2813948338733,23.51021385192871,-0.005493986262899994,0.0,-0.1487057109412838,-0.4860876615360812,-0.4923646328108249,0.5429750829935074,0.5,0.5,0.258,0.6823329329490662,0.3882589638233185
0.3846173584461212,0.992120087146759,64,q_c,True,0.3,0.3846173584461212,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,nan,0.140625,attention_o,2,rtn,1.4153960943222046,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.14380912872578466,0.0,0.0,0.7226624310016632,0.5,0.0,0.258,0.764758825302124,0.5222432017326355
0.2599502205848694,0.992120087146759,64,q_c_l,True,0.3,0.2599502205848694,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.855487585067749,0.2578125,attention_o,2,rtn,1.4153960943222046,30,262.2813948338733,23.51021385192871,0.05098669199147657,0.0,-0.14380912872578466,-0.5695069942436245,-0.5693267651282524,0.48189419209957124,0.5,0.5,0.258,0.654241681098938,0.33990785479545593
0.29292917251586914,0.9936459064483643,64,q_l_c,True,0.3,0.29292917251586914,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.8979138135910034,0.20703125,attention_o,2,rtn,1.4153960943222046,17,262.2813948338733,23.51021385192871,0.0006049379981798536,0.0,-0.1353964079865823,-0.4860876615360812,-0.49028014311743684,0.5464892953634262,0.5,0.5,0.258,0.6877435445785522,0.3899485766887665
0.36637046933174133,0.9682493209838867,16,q_c,True,0.3,0.36637046933174133,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,nan,0.1875,attention_o,2,rtn,1.410941481590271,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.25874805708402854,0.0,0.0,0.6869327008724213,0.75,0.0,0.258,0.7463584542274475,0.49457627534866333
0.2776973247528076,0.9682493209838867,16,q_c_l,True,0.3,0.2776973247528076,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,0.8985806703567505,0.2578125,attention_o,2,rtn,1.410941481590271,18,262.2813948338733,23.51021385192871,0.0637551794798115,0.0,-0.25874805708402854,-0.4902942582285515,-0.4919668292413667,0.5191283732652664,0.75,0.25,0.258,0.6706632375717163,0.37178316712379456
0.2948217988014221,0.9724593162536621,16,q_l_c,True,0.3,0.2948217988014221,gpt_neox.layers.0.attention.dense,L0:dense,0.9027568101882935,0.9285252690315247,0.21875,attention_o,2,rtn,1.410941481590271,8,262.2813948338733,23.51021385192871,0.0018985408605420137,0.0,-0.2333131834715185,-0.4415728193544366,-0.45359590124513194,0.5548473179340363,0.75,0.25,0.258,0.6960259675979614,0.4021223187446594
0.37985408306121826,0.9843034744262695,32,q_c,True,0.3,0.37985408306121826,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,nan,0.15625,attention_o,2,rtn,1.4110727310180664,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.17946606987472452,0.0,0.0,0.7139267206192017,0.75,0.0,0.258,0.7587335109710693,0.5162036418914795
0.2645816504955292,0.9843034744262695,32,q_c_l,True,0.3,0.2645816504955292,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,0.8696023225784302,0.2578125,attention_o,2,rtn,1.4110727310180664,26,262.2813948338733,23.51021385192871,0.04383286169252613,0.0,-0.17946606987472452,-0.5492047644095552,-0.5508765749478575,0.4895018756389618,0.75,0.25,0.258,0.659796416759491,0.34400779008865356
0.3056355118751526,0.9863550662994385,32,q_l_c,True,0.3,0.3056355118751526,gpt_neox.layers.0.attention.dense,L0:dense,0.9323771595954895,0.9305015802383423,0.1875,attention_o,2,rtn,1.4110727310180664,8,262.2813948338733,23.51021385192871,-0.0012687098599178251,0.0,-0.16143495207519987,-0.4415728193544366,-0.4476144509854851,0.5712229371070862,0.75,0.25,0.258,0.7074742913246155,0.40892064571380615
0.3846173584461212,0.992120087146759,64,q_c,True,0.3,0.3846173584461212,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,nan,0.140625,attention_o,2,rtn,1.4153960943222046,0,262.2813948338733,23.51021385192871,0.0,0.0,-0.14380912872578466,0.0,0.0,0.7226624310016632,0.75,0.0,0.258,0.764758825302124,0.5222432017326355
0.2599502205848694,0.992120087146759,64,q_c_l,True,0.3,0.2599502205848694,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.855487585067749,0.2578125,attention_o,2,rtn,1.4153960943222046,30,262.2813948338733,23.51021385192871,0.05098669199147657,0.0,-0.14380912872578466,-0.5695069942436245,-0.5693267651282524,0.48189419209957124,0.75,0.25,0.258,0.654241681098938,0.33990785479545593
0.30957603454589844,0.9931543469429016,64,q_l_c,True,0.3,0.30957603454589844,gpt_neox.layers.0.attention.dense,L0:dense,0.9481847286224365,0.9314640760421753,0.171875,attention_o,2,rtn,1.4153960943222046,8,262.2813948338733,23.51021385192871,0.005619607217223564,0.0,-0.13134384224447082,-0.4415728193544366,-0.4446866401201772,0.5757860869169236,0.75,0.25,0.258,0.7130879759788513,0.4085896909236908
0.030376454815268517,nan,0,q_only,True,0.3,0.030376454815268517,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,nan,0.1875,mlp_down,3,rtn,,0,424.1238294165534,62.13010025024414,0.0,0.0,0.0,0.0,0.0,0.06066983938217163,0.0,0.0,0.196,0.2876218855381012,0.04843618720769882
0.029355619102716446,nan,0,q_l,True,0.3,0.029355619102716446,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,0.9791848659515381,0.19482421875,mlp_down,3,rtn,,3,424.1238294165534,62.13010025024414,0.0,0.0,0.0,-0.18331960631828872,-0.18331960631828872,0.05834582187235356,0.0,1.0,0.196,0.28163498640060425,0.04623815789818764
0.25407853722572327,nan,0,q_only,True,0.3,0.25407853722572327,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,nan,0.125,mlp_down,2,rtn,,0,441.5606317841962,100.9653549194336,0.0,0.0,0.0,0.0,0.0,0.4834671378135681,0.0,0.0,0.196,0.7754561305046082,0.3571457862854004
0.20476853847503662,nan,0,q_l,True,0.3,0.20476853847503662,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,0.9312735199928284,0.19580078125,mlp_down,2,rtn,,29,441.5606317841962,100.9653549194336,0.0,0.0,0.0,-0.44053806140380475,-0.44053806140380475,0.38656019866466523,0.0,1.0,0.196,0.7221617698669434,0.28167590498924255
0.24958325922489166,0.9921039342880249,64,q_c,True,0.3,0.24958325922489166,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,nan,0.140625,mlp_down,2,rtn,1.4140490293502808,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.1340442498841263,0.0,0.0,0.476381254196167,0.25,0.0,0.196,0.7693330645561218,0.353762686252594
0.2089919149875641,0.9921039342880249,64,q_c_l,True,0.3,0.2089919149875641,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9456914663314819,0.1943359375,mlp_down,2,rtn,1.4140490293502808,22,441.5606317841962,100.9653549194336,0.04207660339321729,0.0,-0.1340442498841263,-0.40464051863588896,-0.4032821746323131,0.39572878181934357,0.25,0.75,0.196,0.7275517582893372,0.2898769676685333
0.21047170460224152,0.992919385433197,64,q_l_c,True,0.3,0.21047170460224152,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9467471241950989,0.19189453125,mlp_down,2,rtn,1.4140490293502808,21,441.5606317841962,100.9653549194336,0.009914642573631238,0.0,-0.12066947950105218,-0.39757640389390153,-0.3993884363442654,0.3981021851301193,0.25,0.75,0.196,0.7289625406265259,0.291072279214859
0.24476298689842224,0.984054446220398,32,q_c,True,0.3,0.24476298689842224,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,nan,0.15625,mlp_down,2,rtn,1.412827968597412,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.19345012759557492,0.0,0.0,0.46776461899280547,0.5,0.0,0.196,0.7630910277366638,0.3480980694293976
0.2111710160970688,0.984054446220398,32,q_c_l,True,0.3,0.2111710160970688,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9582381844520569,0.1953125,mlp_down,2,rtn,1.412827968597412,16,441.5606317841962,100.9653549194336,0.03991636666602432,0.0,-0.19345012759557492,-0.37023034267269234,-0.37046293186278395,0.40128170549869535,0.5,0.5,0.196,0.7312229871749878,0.29575297236442566
0.21305476129055023,0.9852353930473328,32,q_l_c,True,0.3,0.21305476129055023,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9609100818634033,0.1904296875,mlp_down,2,rtn,1.412827968597412,14,441.5606317841962,100.9653549194336,-0.0002667464219075822,0.0,-0.17590462899823422,-0.361700296412914,-0.3674079691279352,0.4065620541572571,0.5,0.5,0.196,0.7341418266296387,0.3017926812171936
0.24958325922489166,0.9921039342880249,64,q_c,True,0.3,0.24958325922489166,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,nan,0.140625,mlp_down,2,rtn,1.4140490293502808,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.1340442498841263,0.0,0.0,0.476381254196167,0.5,0.0,0.196,0.7693330645561218,0.353762686252594
0.2089919149875641,0.9921039342880249,64,q_c_l,True,0.3,0.2089919149875641,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9456914663314819,0.1943359375,mlp_down,2,rtn,1.4140490293502808,22,441.5606317841962,100.9653549194336,0.04207660339321729,0.0,-0.1340442498841263,-0.40464051863588896,-0.4032821746323131,0.39572878181934357,0.5,0.5,0.196,0.7275517582893372,0.2898769676685333
0.21718989312648773,0.9926981925964355,64,q_l_c,True,0.3,0.21718989312648773,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9615750908851624,0.1748046875,mlp_down,2,rtn,1.4140490293502808,14,441.5606317841962,100.9653549194336,0.011168599800556829,0.0,-0.12429432686313603,-0.361700296412914,-0.3632503769240136,0.414030721783638,0.5,0.5,0.196,0.7402146458625793,0.30680570006370544
0.24476298689842224,0.984054446220398,32,q_c,True,0.3,0.24476298689842224,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,nan,0.15625,mlp_down,2,rtn,1.412827968597412,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.19345012759557492,0.0,0.0,0.46776461899280547,0.75,0.0,0.196,0.7630910277366638,0.3480980694293976
0.2111710160970688,0.984054446220398,32,q_c_l,True,0.3,0.2111710160970688,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9582381844520569,0.1953125,mlp_down,2,rtn,1.412827968597412,16,441.5606317841962,100.9653549194336,0.03991636666602432,0.0,-0.19345012759557492,-0.37023034267269234,-0.37046293186278395,0.40128170549869535,0.75,0.25,0.196,0.7312229871749878,0.29575297236442566
0.22102166712284088,0.9847708940505981,32,q_l_c,True,0.3,0.22102166712284088,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9763214588165283,0.17333984375,mlp_down,2,rtn,1.412827968597412,7,441.5606317841962,100.9653549194336,-0.005918647770071469,0.0,-0.17895102303944668,-0.3128149109388526,-0.3188491037493755,0.42479498088359835,0.75,0.25,0.196,0.7455645799636841,0.31913796067237854
0.24958325922489166,0.9921039342880249,64,q_c,True,0.3,0.24958325922489166,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,nan,0.140625,mlp_down,2,rtn,1.4140490293502808,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.1340442498841263,0.0,0.0,0.476381254196167,0.75,0.0,0.196,0.7693330645561218,0.353762686252594
0.2089919149875641,0.9921039342880249,64,q_c_l,True,0.3,0.2089919149875641,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9456914663314819,0.1943359375,mlp_down,2,rtn,1.4140490293502808,22,441.5606317841962,100.9653549194336,0.04207660339321729,0.0,-0.1340442498841263,-0.40464051863588896,-0.4032821746323131,0.39572878181934357,0.75,0.25,0.196,0.7275517582893372,0.2898769676685333
0.22542673349380493,0.9924607276916504,64,q_l_c,True,0.3,0.22542673349380493,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.97678542137146,0.15771484375,mlp_down,2,rtn,1.4140490293502808,7,441.5606317841962,100.9653549194336,0.013692059259788343,0.0,-0.12684486211517318,-0.3128149109388526,-0.31377917592848825,0.4325447291135788,0.75,0.25,0.196,0.7517435550689697,0.32406529784202576
0.030376454815268517,nan,0,q_only,True,0.3,0.030376454815268517,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,nan,0.1875,mlp_down,3,rtn,,0,424.1238294165534,62.13010025024414,0.0,0.0,0.0,0.0,0.0,0.06066983938217163,0.0,0.0,0.22,0.2876218855381012,0.04843618720769882
0.02760363556444645,nan,0,q_l,True,0.3,0.02760363556444645,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,0.9508464336395264,0.21923828125,mlp_down,3,rtn,,13,424.1238294165534,62.13010025024414,0.0,0.0,0.0,-0.30212881498231214,-0.30212881498231214,0.05512392669916153,0.0,1.0,0.22,0.2734842598438263,0.04399912804365158
0.02994852140545845,0.9920884370803833,64,q_c,True,0.3,0.02994852140545845,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,nan,0.203125,mlp_down,3,rtn,1.4147592782974243,0,424.1238294165534,62.13010025024414,0.0,0.0,-0.1187471953099447,0.0,0.0,0.059563037008047104,0.5,0.0,0.22,0.2853463590145111,0.04724962264299393
0.02823181264102459,0.9920884370803833,64,q_c_l,True,0.3,0.02823181264102459,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,0.967652440071106,0.2177734375,mlp_down,3,rtn,1.4147592782974243,6,424.1238294165534,62.13010025024414,0.025363510514474632,0.0,-0.1187471953099447,-0.24083221640049512,-0.2394202565696926,0.055765345320105554,0.5,0.5,0.22,0.2761160731315613,0.04377434030175209
0.028190676122903824,0.9925920963287354,64,q_l_c,True,0.3,0.028190676122903824,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,0.9667736887931824,0.2177734375,mlp_down,3,rtn,1.4147592782974243,6,424.1238294165534,62.13010025024414,0.0034461500707259492,0.0,-0.11704670664335169,-0.24176990608587964,-0.24303509158508957,0.05584593825042248,0.5,0.5,0.22,0.2760053873062134,0.04403425380587578
0.02994852140545845,0.9920884370803833,64,q_c,True,0.3,0.02994852140545845,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,nan,0.203125,mlp_down,3,rtn,1.4147592782974243,0,424.1238294165534,62.13010025024414,0.0,0.0,-0.1187471953099447,0.0,0.0,0.059563037008047104,0.75,0.0,0.22,0.2853463590145111,0.04724962264299393
0.02823181264102459,0.9920884370803833,64,q_c_l,True,0.3,0.02823181264102459,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,0.967652440071106,0.2177734375,mlp_down,3,rtn,1.4147592782974243,6,424.1238294165534,62.13010025024414,0.025363510514474632,0.0,-0.1187471953099447,-0.24083221640049512,-0.2394202565696926,0.055765345320105554,0.75,0.25,0.22,0.2761160731315613,0.04377434030175209
0.028920607641339302,0.9924125075340271,64,q_l_c,True,0.3,0.028920607641339302,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9672340154647827,0.9788913726806641,0.21044921875,mlp_down,3,rtn,1.4147592782974243,3,424.1238294165534,62.13010025024414,0.0022100027882218385,0.0,-0.12007559502822689,-0.18331960631828872,-0.18439026277916892,0.057306195795536044,0.75,0.25,0.22,0.2794143259525299,0.04520293325185776
0.25407853722572327,nan,0,q_only,True,0.3,0.25407853722572327,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,nan,0.125,mlp_down,2,rtn,,0,441.5606317841962,100.9653549194336,0.0,0.0,0.0,0.0,0.0,0.4834671378135681,0.0,0.0,0.22,0.7754561305046082,0.3571457862854004
0.19628190994262695,nan,0,q_l,True,0.3,0.19628190994262695,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,,0.9133884310722351,0.2177734375,mlp_down,2,rtn,,38,441.5606317841962,100.9653549194336,0.0,0.0,0.0,-0.47694387830160395,-0.47694387830160395,0.3729541927576065,0.0,1.0,0.22,0.7082926630973816,0.2748318016529083
0.24958325922489166,0.9921039342880249,64,q_c,True,0.3,0.24958325922489166,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,nan,0.140625,mlp_down,2,rtn,1.4140490293502808,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.1340442498841263,0.0,0.0,0.476381254196167,0.25,0.0,0.22,0.7693330645561218,0.353762686252594
0.19931861758232117,0.9921039342880249,64,q_c_l,True,0.3,0.19931861758232117,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.925575852394104,0.21875,mlp_down,2,rtn,1.4140490293502808,32,441.5606317841962,100.9653549194336,0.03989418080975209,0.0,-0.1340442498841263,-0.449467584442163,-0.4487698132433873,0.3768432021141052,0.25,0.75,0.22,0.7120761275291443,0.27532172203063965
0.2017558217048645,0.9931586980819702,64,q_l_c,True,0.3,0.2017558217048645,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.930352509021759,0.21142578125,mlp_down,2,rtn,1.4140490293502808,29,441.5606317841962,100.9653549194336,0.016701173894608803,0.0,-0.11630391635364147,-0.44053806140380475,-0.441747987933337,0.381829109787941,0.25,0.75,0.22,0.7165119647979736,0.27944424748420715
0.24476298689842224,0.984054446220398,32,q_c,True,0.3,0.24476298689842224,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,nan,0.15625,mlp_down,2,rtn,1.412827968597412,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.19345012759557492,0.0,0.0,0.46776461899280547,0.5,0.0,0.22,0.7630910277366638,0.3480980694293976
0.20140087604522705,0.984054446220398,32,q_c_l,True,0.3,0.20140087604522705,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9377211928367615,0.2197265625,mlp_down,2,rtn,1.412827968597412,26,441.5606317841962,100.9653549194336,0.038568161178602116,0.0,-0.19345012759557492,-0.4195137833296459,-0.4209033000191283,0.3814064383506775,0.5,0.5,0.22,0.7155665755271912,0.27945077419281006
0.20822811126708984,0.9855542182922363,32,q_l_c,True,0.3,0.20822811126708984,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9501429796218872,0.20263671875,mlp_down,2,rtn,1.412827968597412,19,441.5606317841962,100.9653549194336,-0.0012723307268917045,0.0,-0.17342260845647056,-0.3879750225736278,-0.3940858073881499,0.3967873215675354,0.5,0.5,0.22,0.7261506915092468,0.2938271760940552
0.24958325922489166,0.9921039342880249,64,q_c,True,0.3,0.24958325922489166,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,nan,0.140625,mlp_down,2,rtn,1.4140490293502808,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.1340442498841263,0.0,0.0,0.476381254196167,0.5,0.0,0.22,0.7693330645561218,0.353762686252594
0.19931861758232117,0.9921039342880249,64,q_c_l,True,0.3,0.19931861758232117,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.925575852394104,0.21875,mlp_down,2,rtn,1.4140490293502808,32,441.5606317841962,100.9653549194336,0.03989418080975209,0.0,-0.1340442498841263,-0.449467584442163,-0.4487698132433873,0.3768432021141052,0.5,0.5,0.22,0.7120761275291443,0.27532172203063965
0.212310791015625,0.9928560256958008,64,q_l_c,True,0.3,0.212310791015625,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9792907238006592,0.9509454965591431,0.18701171875,mlp_down,2,rtn,1.4140490293502808,19,441.5606317841962,100.9653549194336,0.007764997154505071,0.0,-0.1210753570881262,-0.3879750225736278,-0.38996752352455694,0.4037427335977554,0.5,0.5,0.22,0.7321484088897705,0.29793956875801086
0.23661302030086517,0.9682549238204956,16,q_c,True,0.3,0.23661302030086517,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9393255710601807,nan,0.1875,mlp_down,2,rtn,1.4137510061264038,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.26386472658166504,0.0,0.0,0.4500353366136551,0.75,0.0,0.22,0.7508392333984375,0.33219942450523376
0.20801852643489838,0.9682549238204956,16,q_c_l,True,0.3,0.20801852643489838,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9393255710601807,0.9649261236190796,0.21923828125,mlp_down,2,rtn,1.4137510061264038,13,441.5606317841962,100.9653549194336,0.04757247778167564,0.0,-0.26386472658166504,-0.3466108322862395,-0.34763357536211964,0.3935145944356918,0.75,0.25,0.22,0.7245043516159058,0.28778472542762756
0.21159020066261292,0.9699878096580505,16,q_l_c,True,0.3,0.21159020066261292,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9393255710601807,0.9709444642066956,0.20947265625,mlp_down,2,rtn,1.4137510061264038,9,441.5606317841962,100.9653549194336,-0.007805612198934491,0.0,-0.24140013737425864,-0.3286722846186775,-0.3404649441600215,0.3993804395198822,0.75,0.25,0.22,0.730327844619751,0.2909443974494934
0.24476298689842224,0.984054446220398,32,q_c,True,0.3,0.24476298689842224,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,nan,0.15625,mlp_down,2,rtn,1.412827968597412,0,441.5606317841962,100.9653549194336,0.0,0.0,-0.19345012759557492,0.0,0.0,0.46776461899280547,0.75,0.0,0.22,0.7630910277366638,0.3480980694293976
0.20140087604522705,0.984054446220398,32,q_c_l,True,0.3,0.20140087604522705,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9377211928367615,0.2197265625,mlp_down,2,rtn,1.412827968597412,26,441.5606317841962,100.9653549194336,0.038568161178602116,0.0,-0.19345012759557492,-0.4195137833296459,-0.4209033000191283,0.3814064383506775,0.75,0.25,0.22,0.7155665755271912,0.27945077419281006
0.21861912310123444,0.9849103093147278,32,q_l_c,True,0.3,0.21861912310123444,gpt_neox.layers.0.mlp.dense_4h_to_h,L0:dense_4h_to_h,0.9663029909133911,0.9718679785728455,0.17822265625,mlp_down,2,rtn,1.412827968597412,9,441.5606317841962,100.9653549194336,-0.0035278023828979443,0.0,-0.17751764017797972,-0.3286722846186775,-0.33448655189839327,0.41657437682151793,0.75,0.25,0.22,0.7422687411308289,0.30846285820007324
