comfort_tolerance,deployable,epsilon,hessian_cost,nll,nll_delta,normalized_hessian_cost,path_kind,payload_ratio_at_codec_endpoint,perplexity,perplexity_delta,strategy,target_ratio,taylor_fit_absolute_error,taylor_fit_nll_delta,tokens,within_local_comfort_fit
0.00019859854630599472,False,0.0625,0.03381697922304738,4.0267731073334465,0.0009929927315299736,1.2000989088879298e-05,noncodec_interpolation,0.2570782131618924,56.079655928222344,0.055659051633092815,Q+S+L_QL_budget_component_scale,0.258,8.598329579003264e-07,0.0009921328985720733,1016,True
0.00033200481745190304,False,0.09375,0.07608820325185661,4.027440138689176,0.0016600240872595151,2.7002225449978422e-05,noncodec_interpolation,0.2570782131618924,56.11707529570328,0.09307841911402903,Q+S+L_QL_budget_component_scale,0.258,1.0011618228489543e-05,0.0016500124690310256,1016,True
0.00048315349072105103,False,0.125,0.13526791689218953,4.028190732940915,0.0024106183389980274,4.800395635551719e-05,noncodec_interpolation,0.2570782131618924,56.159212261748564,0.13521538515931297,Q+S+L_QL_budget_component_scale,0.258,5.149114607227653e-06,0.002415767453605255,1016,True
0.0008541807330199089,False,0.1875,0.30435281300742645,4.029777586929441,0.003997472327524676,0.00010800890179991369,noncodec_interpolation,0.2570782131618924,56.24839947654716,0.22440259995791223,Q+S+L_QL_budget_component_scale,0.258,0.00027343133757486843,0.004270903665099544,1016,True
0.0013115083066109888,False,0.25,0.5410716675687581,4.031888255922813,0.006108141320896543,0.00019201582542206877,noncodec_interpolation,0.2570782131618924,56.36724660860616,0.34324973201690767,Q+S+L_QL_budget_component_scale,0.258,0.00044940021215840106,0.006557541533054944,1016,True
0.002485064447669813,False,0.375,1.2174112520297058,4.037748471958431,0.01196835735651458,0.00043203560719965475,noncodec_interpolation,0.2570782131618924,56.69854063022317,0.6745437536339196,Q+S+L_QL_budget_component_scale,0.258,0.0004569648818344846,0.012425322238349065,1016,True
0.004003821913897525,False,0.5,2.1642866702750325,4.04563597431333,0.019855859711413792,0.0007680633016882751,noncodec_interpolation,0.2570782131618924,57.147518833605446,1.1235219570161945,Q+S+L_QL_budget_component_scale,0.258,0.00016324985807383147,0.020019109569487624,1016,True
0.006011151891993727,False,0.625,3.3816979223047383,4.055835874061885,0.030055759459968634,0.00120009890888793,noncodec_interpolation,0.2570782131618924,57.73340068517513,1.7094038085858756,Q+S+L_QL_budget_component_scale,0.258,0.0007168559334980243,0.02933890352647061,1016,True
0.008499187559593403,False,0.75,4.869645008118823,4.0682760523998835,0.04249593779796701,0.001728142428798619,noncodec_interpolation,0.2570782131618924,58.45610042228974,2.4321035457004854,Q+S+L_QL_budget_component_scale,0.258,0.002111233688668973,0.040384704109298036,1016,True
0.011484563632274104,False,0.875,6.628127927717287,4.083202932763287,0.057422818161370515,0.0023521938614203424,noncodec_interpolation,0.2570782131618924,59.33521251735695,3.311215640767699,Q+S+L_QL_budget_component_scale,0.258,0.004266306843400625,0.05315651131796989,1016,True
0.014883488932932388,True,1.0,8.65714668110013,4.1001975592665785,0.07441744466466194,0.0030722532067531004,codec_endpoint,0.2570782131618924,60.35220955793296,4.328212681343707,Q+S+L_QL_budget_component_scale,0.258,0.006763119512175758,0.06765432515248618,1016,True
0.0001,False,0.0,0.0,4.0257801146019165,0.0,0.0,noncodec_interpolation,0.25799984402126735,56.02399687658925,0.0,Q+S+L_component_scale,0.258,0.0,0.0,1016,True
0.0001,False,0.03125,0.008348531220690347,4.026215680940884,0.0004355663389672415,2.9627315741847756e-06,noncodec_interpolation,0.25799984402126735,56.04840435895609,0.024407482366839872,Q+S+L_component_scale,0.258,1.4844084863851158e-05,0.00045041042383109266,1016,True
0.00020180048905018568,False,0.0625,0.03339412488276139,4.0267891170471675,0.0010090024452509283,1.1850926296739102e-05,noncodec_interpolation,0.25799984402126735,56.080553754646274,0.05655687805702314,Q+S+L_component_scale,0.258,1.0231954057878575e-06,0.0010079792498451404,1016,True
