activation_reconstruction_error,added_bits_over_q,added_scalars_over_q,all_requested_components_active,allocation_id,allocation_source,artifact_file_bytes,base_codes_padding_bits,base_codes_raw_bits,base_codes_stored_bits,base_scales_padding_bits,base_scales_raw_bits,base_scales_stored_bits,baseline_hessian_energy,both_s_and_l_active,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,cols,comparison_budget_bits,comparison_budget_file_bytes,component_scale_labels,component_scale_multipliers,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,fp16_accumulation_rounding_l2,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_decomposition_residual,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_gain_per_added_scalar,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,joint_component_constraint,l_active,layer,logical_max_sparse_nnz_before_serialized_cap,lowrank_factors_padding_bits,lowrank_factors_raw_bits,lowrank_factors_stored_bits,lowrank_rank,lowrank_scales_padding_bits,lowrank_scales_raw_bits,lowrank_scales_stored_bits,metadata_padding_bits,metadata_raw_bits,metadata_stored_bits,normalized_hessian_cost,obs_applied,obs_continuous_cost,obs_fp16_rounding_cost_gap,obs_relative_stationarity_continuous,obs_relative_stationarity_stored,obs_rhs_null_residual_max,obs_stored_cost,obs_unique_support_count,payload_bits,payload_ratio,q_active,q_col_block_size,q_reference_bits,q_reference_cost,q_scale_count,rate_cap_strategy,reference_bits,repair_padding_bits,repair_raw_bits,repair_stored_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,rows,s_active,scale_col_block_size,scale_cost_after_continuous,scale_cost_before_continuous,scale_gram_condition,scale_gram_rank,scale_groups_per_row,scale_max_basis_stationarity,scale_multiplier_applied,scale_multiplier_continuous,scale_repair_kind,search_family,selected_within_layer_target,serialized_alignment_guard_bytes,serialized_allocation_budget_file_bytes,serialized_rate_cap_satisfied,sparse_fraction,sparse_nnz,sparse_scales_padding_bits,sparse_scales_raw_bits,sparse_scales_stored_bits,sparse_support_padding_bits,sparse_support_raw_bits,sparse_support_stored_bits,sparse_values_padding_bits,sparse_values_raw_bits,sparse_values_stored_bits,strategy,support_encoding,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
0.11929832398891449,236576,12384,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.6769038047055145,0.135431540691488,3072,9695232,1213824,,,3.8972278477248925,0,0.0,0.009763746522367,0.06325623393058777,-0.0721617341041565,-0.014437760226428509,0.00034315825905650854,3.7369318306446075e-08,0.04334992170333862,1.8323888181108236e-07,3.500478173719204e-06,0.406636196995954,0.03591141849756241,0.10660559684038162,0.006995517294853926,both_S_and_L_required,True,model.decoder.layers.6.fc2,,0,184320,184320,3,0,0,0,0,0,0,0.12402232502001861,,,,,,,,,9686048,0.25659264458550346,True,0,9449472,0.10660615563392639,768,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5831371130484865,repair_cancellation,-0.2643442749528749,repair_cancellation,0.010825258176911634,hessian_orthogonal,768,True,,,,,,,,,,,selected_endpoint,True,64,1213760,,0.0003662109375,864,0,0,0,0,38432,38432,0,13824,13824,Q+S+L_QL_budget,csr_fixed,-0.0014073554144965472,0.258,0.1779249757528305,True,0.23546692728996277
0.10738001763820648,236576,12384,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.6345656344994557,0.12696433807870425,3072,9695232,1213824,q+s+l,"{""l"": 0.8965705077958184, ""q"": 0.8919823219111599, ""s"": 0.899914689614037}",3.8972278477248925,3,0.0,0.008999221958220005,0.056608207523822784,-0.05801008641719818,-0.011606698855757713,0.00027589406818151474,8.195638656616211e-08,0.04999794811010361,2.1133989969440522e-07,4.037302011474775e-06,0.4689968211759832,0.02886691503226757,0.09141699969768524,0.005665102042257786,,True,model.decoder.layers.6.fc2,,0,184320,184320,3,0,0,0,0,0,0,0.1109879781971234,,,,,,,,,9686048,0.25659264458550346,True,0,9449472,0.10660615563392639,768,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5646246677194481,repair_cancellation,-0.2550124422590356,repair_cancellation,0.010787189596571895,hessian_orthogonal,768,True,,0.05660756767239301,0.06325622758152576,88.58674701548819,3,,1.8869735761392556e-16,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,1213760,,0.0003662109375,864,0,0,0,0,38432,38432,0,13824,13824,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0014073554144965472,0.258,0.15354007482528687,True,0.2078496217727661
0.11737717688083649,289696,15964,True,,same_rank_and_support_as_selected_Q+S+L,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.43275294250191076,0.4244784051586527,3072,,,,,3.8759713355391345,604,0.0,0.009776746854186058,0.061941348016262054,-0.04613346979022026,-0.04525136575102806,0.002064214088022709,6.984919309616089e-08,0.04466480761766434,1.5417819927670502e-07,2.7978456287687506e-06,0.4189702494388625,0.022031676024198532,0.10660463571548462,0.02262558788061142,,True,model.decoder.layers.6.fc2,,0,245760,245760,4,0,0,0,0,0,0,0.12144431494737197,True,0.0839786187538096,4.397969571856564e-09,4.455517015838701e-17,5.603601381670244e-05,9.187381157544403e-16,0.08397862315177917,23,9739168,0.25799984402126735,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,-0.47596422477326783,repair_cancellation,-0.4606952286257016,repair_cancellation,0.04622756709337795,hessian_orthogonal,768,True,,,,,,,,,,,selected_endpoint,True,,,,0.0002560085720486111,604,0,0,0,0,34272,34272,0,9664,9664,Q+S_OBS+L,csr_fixed,-1.5597873265216222e-07,0.258,0.18006612360477448,True,0.25041788816452026
0.10454711318016052,289696,15964,True,,,,0,9437184,9437184,0,12288,12288,1.020078182220459,,0.703514595360381,0.09760525829338927,3072,,,q+s+l,"{""l"": 0.9011758119936314, ""q"": 0.8951234753324279, ""s"": 0.8846641402060622}",3.8759713355391345,3,0.0,0.009022802114486694,0.054942548274993896,-0.06448094546794891,-0.008946053683757782,-0.00033109079231508076,6.801565177738667e-08,0.051663607358932495,1.7833731690783612e-07,3.236257038269387e-06,0.48462124022499736,0.03240544721484184,0.09165544807910919,0.004639674909412861,,True,model.decoder.layers.6.fc2,,0,245760,245760,4,0,0,0,0,0,0,0.10772222998711237,,,,,,,,,9739168,0.25799984402126735,True,0,9449472,0.10660615563392639,768,,37748736,0,0,0,-0.5915796811910139,repair_cancellation,-0.21690950637397477,repair_cancellation,-0.013500949784262714,hessian_orthogonal,768,True,,0.05494643683368361,0.061191087820059324,104.67773403940994,3,,6.126884099399646e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.0002560085720486111,604,0,0,0,0,34272,34272,0,9664,9664,Q+S+L_component_scale,csr_fixed,-1.5597873265216222e-07,0.258,0.15391352772712708,True,0.2121431976556778
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,1.5648727416992188,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,,,,,,,,,,,,,,,,,10616832,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,1.8145818710327148,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,,,,,,,,,,,,,,,,,10027008,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,1.9822667837142944,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,,,,,,,,,,,,,,,,,9732096,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,2.092888832092285,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,,,,,,,,,,,,,,,,,9584640,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,2.135056972503662,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,,,,,,,,,,,,,,,,,9535488,0.2526041666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=4828",,,,,,,,,,False,,,,,,,,,,,,2.547341823577881,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,0,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,4828,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=2908",,,,,,,,,,True,,,,,,,,,,,,1.9472928047180176,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,1,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2908,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=988",,,,,,,,,,True,,,,,,,,,,,,1.9023692607879639,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,2,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,988,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=3,nnz=0",,,,,,,,,,False,,,,,,,,,,,,1.8311095237731934,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,3,,,,,,,,,,,,,,,,9670656,0.2561848958333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=4,nnz=0",,,,,,,,,,False,,,,,,,,,,,,1.7558457851409912,,,,,,,,,,,,,,model.decoder.layers.9.fc1,,,,,4,,,,,,,,,,,,,,,,9732096,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,0,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=4480",,1218368,,,,,,,,False,,,,9732096,1218432,,,,,,,2.558886766433716,,,,,,,,,,,,,,model.decoder.layers.9.fc1,4607,,,,0,,,,,,,,,,,,,,,,9728032,0.25770484076605904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,4480,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=2400",,1218368,,,,,,,,True,,,,9732096,1218432,,,,,,,1.9591717720031738,,,,,,,,,,,,,,model.decoder.layers.9.fc1,2687,,,,1,,,,,,,,,,,,,,,,9722912,0.25756920708550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,2400,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=480",,1218368,,,,,,,,True,,,,9732096,1218432,,,,,,,1.9112093448638916,,,,,,,,,,,,,,model.decoder.layers.9.fc1,767,,,,2,,,,,,,,,,,,,,,,9722912,0.25756920708550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,1218368,True,,480,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=3,nnz=0",,1210752,,,,,,,,False,,,,9732096,1218432,,,,,,,1.8311095237731934,,,,,,,,,,,,,,model.decoder.layers.9.fc1,0,,,,3,,,,,,,,,,,,,,,,9670656,0.2561848958333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1218368,True,,0,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
0.004749821498990059,0,0,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,nan,nan,768,,,,,3.9792746113989637,0,0.0,0.0,2.844325542449951,0.0,0.0,0.0,-9.5367431640625e-07,0.0,nan,nan,0.0,0.0,2.8443264961242676,0.0,,False,model.decoder.layers.9.fc1,,0,0,0,0,0,0,0,0,0,0,0.004670357975714483,,,,,,,,,9486336,0.2513020833333333,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q,empty,-0.006697916666666692,0.258,0.006420881953090429,True,0.02307509258389473
0.004732197616249323,0,0,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,nan,nan,768,,,,,3.9792746113989637,1,0.010755538940429688,0.0,2.8335700035095215,0.0,0.0,0.0,-1.1920928955078125e-06,0.010755538940429688,nan,nan,0.0037814022269635973,0.0,2.833571195602417,0.0,,False,model.decoder.layers.9.fc1,,0,0,0,0,0,0,0,0,0,0,0.004652697473664398,,,,,,,,,9486336,0.2513020833333333,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,,2.83337980869075,2.84432547729668,,1,,0.0,0.9957686625908194,0.9957686625908194,global_folded_into_fp16_q_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_global_scale,empty,-0.006697916666666692,0.258,0.006379768718034029,True,0.022871678695082664
0.003284092526882887,245760,15360,True,,,,0,9437184,9437184,0,294912,294912,1218.033203125,,nan,nan,768,,,,,3.878787878787879,18432,0.0,0.0,1.9822667837142944,0.0,0.0,0.0,1.1920928955078125e-07,0.8620587587356567,3.507726069074124e-06,5.612361710518599e-05,0.30308020156972787,0.0,1.9822666645050049,0.0,,False,model.decoder.layers.9.fc1,,0,0,0,0,0,0,0,0,0,0,0.003254864939032151,,,,,,,,,9732096,0.2578125,True,128,9486336,2.844325542449951,18432,,37748736,0,0,0,nan,inactive,nan,inactive,nan,inactive,3072,False,128,1.9822630012702476,2.84432547729668,,,6,0.0023446870618759673,,,row_x_column_block_fp16_scales,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q_block_scale,empty,-0.0001875000000000071,0.258,0.004907958209514618,True,0.020539958029985428
0.004247314762324095,252832,4828,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,nan,0.2040295365369737,768,,,,,3.8759713355391345,0,0.0,0.0,2.547341823577881,0.0,-0.5803266167640686,0.0,-7.748603820800781e-07,0.2969837188720703,1.1746286817810653e-06,6.151278352776932e-05,0.10441270327174444,0.0,2.8443264961242676,0.28334271907806396,,False,model.decoder.layers.9.fc1,,0,0,0,0,0,0,0,0,0,0,0.004182713274223381,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,nan,inactive,-0.32321889576893525,repair_cancellation,nan,inactive,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.0020463731553819445,4828,0,0,0,0,175584,175584,0,77248,77248,Q+S,csr_fixed,-1.5597873265216222e-07,0.258,0.0056366208009421825,True,0.006462364923208952
0.003468667156994343,252832,4828,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,nan,0.5421954458325049,768,,,,,3.8759713355391345,4828,0.0,0.00039649655809625983,2.0732598304748535,0.0,-1.5421842336654663,0.0,-7.152557373046875e-07,0.7710657119750977,3.0497156688041768e-06,0.00015970706544637484,0.2710891212933884,0.0,2.844332695007324,0.7711120843887329,,False,model.decoder.layers.9.fc1,,0,0,0,0,0,0,0,0,0,0,0.0034042747359524753,True,2.073259786882767,4.359208638504697e-08,7.984174590294173e-17,2.2701331288157106e-05,1.7521173230611837e-15,2.0732598304748535,166,9739168,0.25799984402126735,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,nan,inactive,-0.5206637139059432,repair_cancellation,nan,inactive,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.0020463731553819445,4828,0,0,0,0,175584,175584,0,77248,77248,Q+S_OBS,csr_fixed,-1.5597873265216222e-07,0.258,0.0050506494008004665,True,0.008057431317865849
0.0028593530878424644,245760,15360,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.7654177020127766,nan,768,,,,,3.878787878787879,0,0.0,0.008893434889614582,1.7558457851409912,-2.1771011352539062,0.0,0.0,-9.5367431640625e-07,1.08847975730896,4.429035470820963e-06,7.086456753313541e-05,0.3826846614650872,1.0886170864105225,2.8443307876586914,0.0,,True,model.decoder.layers.9.fc1,,0,245760,245760,4,0,0,0,0,0,0,0.002883083614857416,,,,,,,,,9732096,0.2578125,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,-0.6186157660382415,repair_cancellation,nan,inactive,nan,inactive,3072,False,,,,,,,,,,,selected_endpoint,True,,,,0.0,0,0,0,0,0,0,0,0,0,0,Q+L,empty,-0.0001875000000000071,0.258,0.004312996752560139,True,0.02036011777818203
0.0031244016718119383,252832,8668,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.5776390388220131,0.08516254888071308,768,,,,,3.8759713355391345,0,0.0,0.008871584199368954,1.9023692607879639,-1.6430420875549316,-0.2422371804714203,0.0021061485167592764,-1.2402888387441635e-06,0.9419562816619873,3.7256212886896725e-06,0.00010867054472334879,0.33117034868330725,0.8204514384269714,2.844409704208374,0.1206824779510498,both_S_and_L_required,True,model.decoder.layers.9.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0031236738964212528,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,-0.5377695113775299,repair_cancellation,-0.2067248197542984,repair_cancellation,0.0033466511698068808,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S+L,csr_fixed,-1.5597873265216222e-07,0.258,0.004582996014505625,True,0.017983537167310715
0.0031794696114957333,236576,8160,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.600661770259123,0.05520856358326437,768,9732096,1218432,,,3.882451677028446,0,0.0,0.008877882733941078,1.9112093448638916,-1.708478331565857,-0.15703119337558746,-0.0022786573972553015,-1.9208528101444244e-07,0.9331161975860596,3.944255535582897e-06,0.00011435247519437005,0.3280623767075279,0.8554551601409912,2.8443267345428467,0.07921582460403442,both_S_and_L_required,True,model.decoder.layers.9.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0031381892381266304,,,,,,,,,9722912,0.25756920708550346,True,0,9486336,2.844325542449951,3072,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5476348939918331,repair_cancellation,-0.1654094128822394,repair_cancellation,-0.004376676409325756,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,64,1218368,,0.00020345052083333334,480,0,0,0,0,106016,106016,0,7680,7680,Q+S+L_QL_budget,csr_fixed,-0.0004307929144965472,0.258,0.004778609611093998,True,0.01959776133298874
0.0031692178454250097,236576,8160,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.6009888145315005,0.05449211194016916,768,9732096,1218432,q+s+l,"{""l"": 0.9984767383107962, ""q"": 0.9968360764278443, ""s"": 0.9947704151398319}",3.882451677028446,3,0.0,0.008849781937897205,1.905120611190796,-1.702999472618103,-0.15441225469112396,-0.002264659386128187,5.769543349742889e-07,0.9392049312591553,3.9699924390435005e-06,0.00011509864353666119,0.33020303662223344,0.8527517318725586,2.833662509918213,0.07838217914104462,,True,model.decoder.layers.9.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.003128191590020693,,,,,,,,,9722912,0.25756920708550346,True,0,9486336,2.844325542449951,3072,per_layer_exact_Q+L_serialized_bytes,37748736,0,0,0,-0.5477711442718044,repair_cancellation,-0.16382079906652186,repair_cancellation,-0.004379786334912036,hessian_orthogonal,3072,True,,1.9050980554748218,1.9112093864992605,7729.255331795222,3,,5.76594610175188e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,64,1218368,,0.00020345052083333334,480,0,0,0,0,106016,106016,0,7680,7680,Q+S+L_QL_budget_component_scale,csr_fixed,-0.0004307929144965472,0.258,0.004754259716719389,True,0.01946953870356083
0.0032196869142353535,252832,8668,True,,same_rank_and_support_as_selected_Q+S+L,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.42258842518522755,0.23809703926812756,768,,,,,3.8759713355391345,988,0.0,0.008845027536153793,1.9186482429504395,-1.2019882202148438,-0.6772306561470032,0.02824738621711731,-1.0728836059570312e-06,0.9256772994995117,3.6612347309656677e-06,0.00010679248955924224,0.325447029773597,0.5866647958755493,2.8443472385406494,0.3386087715625763,,True,model.decoder.layers.9.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0031504038445387753,True,2.505710565884974,3.5921666530214225e-08,6.011578942386483e-17,2.3364111031820553e-05,1.2712411036759618e-15,2.5057106018066406,15,9739168,0.25799984402126735,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,-0.4652473356321665,repair_cancellation,-0.345037425188695,repair_cancellation,0.03168868052289601,hessian_orthogonal,3072,True,,,,,,,,,,,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S_OBS+L,csr_fixed,-1.5597873265216222e-07,0.258,0.005045861005783081,True,0.019050581380724907
0.0031145589891821146,252832,8668,True,,,,0,9437184,9437184,0,49152,49152,1218.033203125,,0.5778101259624456,0.08394538843875525,768,,,q+s+l,"{""l"": 0.9984088734172043, ""q"": 0.9968500306244242, ""s"": 0.9886002328683262}",3.8759713355391345,3,0.0,0.008844761177897453,1.896324634552002,-1.6373690366744995,-0.2378801852464676,0.002075338503345847,1.4738179743289948e-07,0.9480009078979492,3.74952896744854e-06,0.00010936789431217688,0.3332955014289228,0.8178059458732605,2.833749294281006,0.11794313043355942,,True,model.decoder.layers.9.fc1,,0,122880,122880,2,0,0,0,0,0,0,0.0031137486723461557,,,,,,,,,9739168,0.25799984402126735,True,0,9486336,2.844325542449951,3072,,37748736,0,0,0,-0.5377875369880378,repair_cancellation,-0.20573644659204382,repair_cancellation,0.003341161671303241,hessian_orthogonal,3072,True,,1.8963070158295459,1.9023691931889557,5069.794708403126,3,,9.130731914884253e-17,,,component_multipliers_folded_into_existing_fp16_storage,selected_endpoint,True,,,,0.00041876898871527775,988,0,0,0,0,114144,114144,0,15808,15808,Q+S+L_component_scale,csr_fixed,-1.5597873265216222e-07,0.258,0.004566184710711241,True,0.017878664657473564
,,,,block=32,,,,,,,,,,,,,,,,,,,,,,0.08864721655845642,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,,,,,,,,,,,,,,,,,10616832,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=64,,,,,,,,,,,,,,,,,,,,,,0.1218782365322113,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,,,,,,,,,,,,,,,,,10027008,0.265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,False,
,,,,block=128,,,,,,,,,,,,,,,,,,,,,,0.1502293050289154,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,,,,,,,,,,,,,,,,,9732096,0.2578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,True,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=256,,,,,,,,,,,,,,,,,,,,,,0.17459802329540253,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,,,,,,,,,,,,,,,,,9584640,0.25390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,block=512,,,,,,,,,,,,,,,,,,,,,,0.19502797722816467,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,,,,,,,,,,,,,,,,,9510912,0.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q_block_scale,False,,,,,,,,,,,,,,,Q_block_scale,,,0.258,,True,
,,,,"rank=0,nnz=8284",,,,,,,,,,False,,,,,,,,,,,,0.21668066084384918,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,0,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,8284,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=1,nnz=6364",,,,,,,,,,True,,,,,,,,,,,,0.17945948243141174,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,1,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,6364,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=2,nnz=4444",,,,,,,,,,True,,,,,,,,,,,,0.175329327583313,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,2,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,4444,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=3,nnz=2524",,,,,,,,,,True,,,,,,,,,,,,0.17324018478393555,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,3,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,False,,,,,2524,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=4,nnz=604",,,,,,,,,,True,,,,,,,,,,,,0.172367662191391,,,,,,,,,,,,,,model.decoder.layers.9.fc2,,,,,4,,,,,,,,,,,,,,,,9739168,0.25799984402126735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_allocation,True,,,,,604,,,,,,,,,,Q+S+L,,,0.258,,True,
,,,,"rank=0,nnz=6784",,1213760,,,,,,,,False,,,,9695232,1213824,,,,,,,0.22294947504997253,,,,,,,,,,,,,,model.decoder.layers.9.fc2,6911,,,,0,,,,,,,,,,,,,,,,9691168,0.25672827826605904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,6784,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=1,nnz=4704",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.18332120776176453,,,,,,,,,,,,,,model.decoder.layers.9.fc2,4991,,,,1,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,4704,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=2,nnz=2784",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.17999882996082306,,,,,,,,,,,,,,model.decoder.layers.9.fc2,3071,,,,2,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,False,,1213760,True,,2784,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
,,,,"rank=3,nnz=864",,1213760,,,,,,,,True,,,,9695232,1213824,,,,,,,0.1793951839208603,,,,,,,,,,,,,,model.decoder.layers.9.fc2,1151,,,,3,,,,,,,,,,,,,,,,9686048,0.25659264458550346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q+S+L_exact_QL_bit_cap,True,,1213760,True,,864,,,,,,,,,,Q+S+L_QL_budget,,,0.258,,True,
