activation_reconstruction_error,added_bits_over_q,baseline_hessian_energy,cancellation_gain_ql_over_q,cancellation_gain_qs_over_q,comparison_budget_bits,compression_ratio,folded_repair_dof,folded_zero_bit_hessian_gain,heldout_evaluated,heldout_nll,heldout_perplexity,heldout_tokens,hessian_cost,hessian_cross_ql,hessian_cross_qs,hessian_cross_sl,hessian_gain_over_q,hessian_gain_per_added_bit,hessian_recovery_fraction_over_q,hessian_self_l,hessian_self_q,hessian_self_s,layers,layers_both_s_l_active,layers_l_active,layers_s_active,lowrank_rank_sum,nll_delta,normalized_hessian_cost,paired_window_count,paired_window_nll_delta_ci95_high,paired_window_nll_delta_ci95_low,paired_window_nll_delta_mean,paired_window_nll_delta_se,payload_bits,payload_ratio,perplexity_delta,q_reference_hessian_cost,q_reference_payload_bits,q_scale_count,rate_cap_satisfied,rate_cap_strategy,reference_bits,rho_ql,rho_ql_kind,rho_qs,rho_qs_kind,rho_sl,rho_sl_kind,sparse_nnz,strategy,strict_rate_match,target_gap,target_ratio,token_risk_p95,under_target,worst_token_risk
0.0034265324486636014,2393664,10322.612474441528,0.4986327909755406,0.8179040505279691,0,3.636368680598423,10796.0,0.0,False,nan,nan,,17.94437912851572,-25.934103779494762,-42.53953793644905,0.33967061387374997,34.06685670465231,1.423209636133238e-05,0.6549903335103522,12.797339338809252,52.01042580604553,21.270591977983713,6,6,6,6,44,nan,0.003476712735839973,,,,,,27682368.0,0.27499961853027344,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.5026158744442022,repair_cancellation,-0.6394811974860068,repair_cancellation,0.010293862171793393,hessian_orthogonal,10796.0,Q+S_OBS+L,True,-3.8146972658470446e-07,0.275,0.03271811828017235,True,0.03763999789953232
0.0033907187341864673,2393664,10322.612474441528,0.7053028074798009,0.6075764689765792,0,3.636368680598423,18.0,0.0,False,nan,nan,,17.739092782139778,-36.41871179640293,-31.372556699439883,0.7189960721152602,34.27214305102825,1.4317858751699591e-05,0.6589372950290983,17.849462386220694,51.635569021105766,15.32633201405406,6,6,6,6,44,nan,0.003436938628871563,,,,,,27682368.0,0.27499961853027344,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.5998014765691404,repair_cancellation,-0.5576045627631845,repair_cancellation,0.021735259890503032,hessian_orthogonal,10796.0,Q+S+L_component_scale,True,-3.8146972658470446e-07,0.275,0.03262744098901749,True,0.037905771285295486
0.010218098286781349,0,10322.612474441528,nan,nan,0,3.9805636540330416,0.0,0.0,False,nan,nan,,52.01123583316803,0.0,0.0,0.0,0.0,nan,0.0,0.0,52.011234387755394,0.0,6,0,0,0,0,nan,0.010077145870184753,,,,,,25288704.0,0.251220703125,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q,False,-0.04877929687499999,0.3,0.0785830169916153,True,0.09560057520866394
0.01008236211934472,0,10322.612474441528,nan,nan,0,3.9805636540330416,6.0,0.6508769392967224,False,nan,nan,,51.36035889387131,0.0,0.0,0.0,0.6508769392967224,nan,0.012514160236155212,0.0,51.360366985201836,0.0,6,0,0,0,0,nan,0.009951038852042151,,,,,,25288704.0,0.251220703125,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q_global_scale,False,-0.04877929687499999,0.3,0.07438690960407257,True,0.08926832675933838
0.00409421762899682,3022848,10322.612474441528,nan,nan,0,3.5555555555555554,196608.0,0.0,False,nan,nan,,21.517715990543365,0.0,0.0,0.0,30.493519842624664,1.008767885207085e-05,0.5862871618824076,0.0,21.517712771892548,0.0,6,0,0,0,0,nan,0.004169044618079109,,,,,,28311552.0,0.28125,nan,52.01123583316803,25288704,196608.0,not_applicable,,100663296.0,nan,inactive,nan,inactive,nan,inactive,0.0,Q_block_scale,False,-0.01874999999999999,0.3,0.028366519138216972,True,0.03528778254985809
0.004642931934204771,4910208,10322.612474441528,nan,1.1017161053195208,0,3.3333418104599266,0.0,0.0,False,nan,nan,,23.284510783851147,0.0,-57.301614582538605,0.0,28.726725049316883,5.850408994754781e-06,0.5523176788465695,0.0,52.011234387755394,28.5748811326921,6,0,0,6,0,nan,0.0045113600537660175,,,,,,30198912.0,0.2999992370605469,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,-0.7431835133693793,repair_cancellation,nan,inactive,145758.0,Q+S,True,-7.629394531138978e-07,0.3,0.035787105560302734,True,0.043963514268398285
0.0031081619616536217,4910208,10322.612474441528,nan,1.384669801776758,0,3.3333418104599266,145758.0,0.0,False,nan,nan,,16.00228737294674,0.0,-72.01785799860954,0.0,36.00894846022129,7.333487392025204e-06,0.6923301837265337,0.0,52.010853350162506,36.009292006492615,6,0,0,6,0,nan,0.0031004336184406634,,,,,,30198912.0,0.2999992370605469,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,nan,inactive,-0.8320624504855502,repair_cancellation,nan,inactive,145758.0,Q+S_OBS,True,-7.629394531138978e-07,0.3,0.021288082003593445,True,0.027839774265885353
0.002454073938242346,4792320,10322.612474441528,1.5001541005873074,nan,0,3.34640522875817,0.0,0.0,False,nan,nan,,12.996347434818745,-78.02697296440601,0.0,0.0,39.014888398349285,8.141127553742088e-06,0.7501242332232595,39.01068094372749,52.01263852417469,0.0,6,0,6,0,117,nan,0.002518034551233479,,,,,,30081024.0,0.298828125,nan,52.01123583316803,25288704,7680.0,not_applicable,,100663296.0,-0.8661010297453152,repair_cancellation,nan,inactive,nan,inactive,0.0,Q+L,True,-0.001171874999999989,0.3,0.026535486802458763,True,0.034148555248975754
0.0025472741143753473,4792320,10322.612474441528,0.9451737273207274,0.5374987203623395,30081024,3.34640522875817,0.0,0.0,False,nan,nan,,13.457001939415932,-49.15892255306244,-27.955556955188513,0.8449794722546358,38.5542338937521,8.045004067706685e-06,0.7412674064776926,24.15687971562147,52.01046234369278,13.559153646230698,6,6,6,6,100,nan,0.00260728608629551,,,,,,30081024.0,0.298828125,nan,52.01123583316803,25288704,7680.0,True,per_layer_exact_Q+L_payload_bits,100663296.0,-0.693436319100856,repair_cancellation,-0.5263522759968375,repair_cancellation,0.02334422461806194,hessian_orthogonal,14074.0,Q+S+L_QL_budget,True,-0.001171874999999989,0.3,0.026255233213305473,True,0.03189760819077492
0.00253585160585695,4792320,10322.612474441528,0.9433450085753058,0.5384734807869943,30081024,3.34640522875817,18.0,0.0,False,nan,nan,,13.396376624703407,-48.77805006504059,-27.84313921816647,0.8415533754741773,38.61485920846462,8.057654582428682e-06,0.74243302605472,23.968313686549664,51.707540318369865,13.50015570409596,6,6,6,6,100,nan,0.002595539967788663,,,,,,30081024.0,0.298828125,nan,52.01123583316803,25288704,7680.0,True,per_layer_exact_Q+L_payload_bits,100663296.0,-0.6927854530119796,repair_cancellation,-0.526916592799118,repair_cancellation,0.023391794606596187,hessian_orthogonal,14074.0,Q+S+L_QL_budget_component_scale,True,-0.001171874999999989,0.3,0.02584029734134674,True,0.03102375566959381
